"diff","lwr","upr","p adj","Comparison","Year"
-35.774188899127,-58.7703996693242,-12.7779781289299,0.00146524542755866,"Zone_2A-Zone_1","2022"
-5.93330817034322,-37.8469282215941,25.9803118809076,0.954309567385831,"Zone_2B-Zone_1","2022"
-43.5120521768806,-70.06578913391,-16.9583152198512,0.000843975927598661,"Zone_3-Zone_1","2022"
29.8408807287838,-2.98041657912577,62.6621780366934,0.0835676044742545,"Zone_2B-Zone_2A","2022"
-7.73786327775359,-35.3758689688613,19.9001424133541,0.863804636305656,"Zone_3-Zone_2A","2022"
-37.5787440065374,-72.9837266159099,-2.17376139716489,0.0348085868631379,"Zone_3-Zone_2B","2022"
-4.46153716676878,-10.8776501985295,1.9545758649919,0.244465135230665,"Zone_2A-Zone_1","2023"
-9.201339864674,-18.1054760959725,-0.297203633375469,0.0411195328913145,"Zone_2B-Zone_1","2023"
-9.27909836289151,-16.6877875349677,-1.87040919081531,0.0106451068047069,"Zone_3-Zone_1","2023"
-4.73980269790521,-13.8971876027908,4.41758220698037,0.490593007943406,"Zone_2B-Zone_2A","2023"
-4.81756119612272,-12.5287693711847,2.89364697893923,0.330431075450613,"Zone_3-Zone_2A","2023"
-0.0777584982175092,-9.95601072765244,9.80049373121742,0.999996123477897,"Zone_3-Zone_2B","2023"
