"","diff","lwr","upr","p adj"
"Zone_2A-Zone_1",-0.0444932825213442,-0.0963012576086024,0.00731469256591395,0.109169675316005
"Zone_2B-Zone_1",-0.0806614370154307,-0.152559370508987,-0.00876350352187487,0.0242766213076172
"Zone_3-Zone_1",-0.0671076263382788,-0.131723523897959,-0.00249172877859889,0.0399478536734599
"Zone_2B-Zone_2A",-0.0361681544940865,-0.110110986652478,0.0377746776643046,0.53490676113781
"Zone_3-Zone_2A",-0.0226143438169346,-0.0894981520548278,0.0442694644209586,0.782610656955354
"Zone_3-Zone_2B",0.0135538106771519,-0.0698649543724764,0.0969725757267802,0.968330088311179
