"","diff","lwr","upr","p adj"
"Zone_2A-Zone_1",-0.107346888972305,-0.185406304566141,-0.0292874733784701,0.00481668903199461
"Zone_2B-Zone_1",-0.1746836698219,-0.283012757408489,-0.0663545822353107,0.00100408359953863
"Zone_3-Zone_1",-0.118844584875181,-0.208979834086952,-0.028709335663409,0.00696286159564918
"Zone_2B-Zone_2A",-0.0673367808495943,-0.178746930655983,0.0440733689567941,0.358320370404132
"Zone_3-Zone_2A",-0.011497695902875,-0.105313437721651,0.0823180459159006,0.986066420883731
"Zone_3-Zone_2B",0.0558390849467193,-0.0643412473356428,0.176019417229081,0.578520787685073
