"","diff","lwr","upr","p adj"
"Zone_2A-Zone_1",-0.0830753697625152,-0.148326373153776,-0.0178243663712545,0.00948757008981971
"Zone_2B-Zone_1",-0.16375057896927,-0.254304442429695,-0.0731967155088457,0.00029612467925777
"Zone_3-Zone_1",-0.116274944687396,-0.197657244298504,-0.0348926450762891,0.00350127552501012
"Zone_2B-Zone_2A",-0.0806752092067549,-0.173804577490312,0.0124541590768018,0.104950325493649
"Zone_3-Zone_2A",-0.0331995749248812,-0.11743825807744,0.0510391082276775,0.694283646410088
"Zone_3-Zone_2B",0.0474756342818737,-0.05758846274142,0.152539731305167,0.597523247846855
