"","diff","lwr","upr","p adj"
"Zone_2A-Zone_1",-4.46153716676878,-10.8776501985295,1.9545758649919,0.244465135230665
"Zone_2B-Zone_1",-9.201339864674,-18.1054760959725,-0.297203633375469,0.0411195328913145
"Zone_3-Zone_1",-9.27909836289151,-16.6877875349677,-1.87040919081531,0.0106451068047069
"Zone_2B-Zone_2A",-4.73980269790521,-13.8971876027908,4.41758220698037,0.490593007943406
"Zone_3-Zone_2A",-4.81756119612272,-12.5287693711847,2.89364697893923,0.330431075450613
"Zone_3-Zone_2B",-0.0777584982175092,-9.95601072765244,9.80049373121742,0.999996123477897
