"","diff","lwr","upr","p adj"
"Zone_2A-Zone_1",-0.113679225764574,-0.245468786176022,0.0181103346468744,0.107019322793803
"Zone_2B-Zone_1",-0.152378671039544,-0.33527323570161,0.030515893622522,0.124803742387133
"Zone_3-Zone_1",-0.124527026932073,-0.288897487669801,0.0398434338056554,0.181935216383544
"Zone_2B-Zone_2A",-0.0386994452749705,-0.226795840266647,0.149396949716706,0.938905214949797
"Zone_3-Zone_2A",-0.0108478011674992,-0.180987392060011,0.159291789725012,0.997941039540412
"Zone_3-Zone_2B",0.0278516441074712,-0.184349708241083,0.240052996456025,0.982800094167558
