"","diff","lwr","upr","p adj"
"Zone_2A-Zone_1",-8.37123088974011,-13.9724861982135,-2.76997558126672,0.0022851223820356
"Zone_2B-Zone_1",-13.8414326576599,-21.6147278109788,-6.06813750434111,0.000354379337817456
"Zone_3-Zone_1",-10.055596574038,-17.0415893407568,-3.0696038073193,0.00326815394327673
"Zone_2B-Zone_2A",-5.47020176791982,-13.4645825645669,2.52417902872722,0.255217576532969
"Zone_3-Zone_2A",-1.68436568429793,-8.91555519348904,5.54682382489318,0.914628414238558
"Zone_3-Zone_2B",3.78583608362189,-5.23304179712049,12.8047139643643,0.651645824185986
