"","diff","lwr","upr","p adj"
"Zone_2A-Zone_1",-0.0397050051575301,-0.109938081554687,0.030528071239627,0.413085620436012
"Zone_2B-Zone_1",-0.0989150884257491,-0.196382959874995,-0.00144721697650294,0.0458831470120309
"Zone_3-Zone_1",-0.0766897942451463,-0.164285830610907,0.0109062421206141,0.0999265513775375
"Zone_2B-Zone_2A",-0.059210083268219,-0.159450105605623,0.0410299390691853,0.375636870067406
"Zone_3-Zone_2A",-0.0369847890876162,-0.127655300833984,0.0536857226587513,0.671471306236339
"Zone_3-Zone_2B",0.0222252941806028,-0.0908607024988536,0.135311290860059,0.946113270552047
