"","diff","lwr","upr","p adj"
"Zone_2A-Zone_1",-0.10675411478536,-0.187286837393492,-0.0262213921772275,0.00665068496999455
"Zone_2B-Zone_1",-0.160077331044633,-0.271838818043158,-0.0483158440461087,0.0033123734871483
"Zone_3-Zone_1",-0.135951364632796,-0.228942542785554,-0.042960186480039,0.00272428686630544
"Zone_2B-Zone_2A",-0.0533232162592733,-0.168263388714227,0.0616169561956805,0.57970977045935
"Zone_3-Zone_2A",-0.0291972498474365,-0.125985536752883,0.06759103705801,0.835995256872025
"Zone_3-Zone_2B",0.0241259664118368,-0.0998622711251731,0.148114203948847,0.94816283899103
