"","diff","lwr","upr","p adj"
"Zone_2A-Zone_1",-0.0280506576068638,-0.0910366220638721,0.0349353068501444,0.608546930449414
"Zone_2B-Zone_1",-0.103517168105624,-0.190927661874781,-0.0161066743364661,0.0165572849975031
"Zone_3-Zone_1",-0.067211878215595,-0.145769177940144,0.0113454215089536,0.111043385508732
"Zone_2B-Zone_2A",-0.0754665104987599,-0.165363106347849,0.0144300853503296,0.120781322253349
"Zone_3-Zone_2A",-0.0391612206087312,-0.120475751071,0.0421533098535372,0.547483821897347
"Zone_3-Zone_2B",0.0363052898900287,-0.0651117479620383,0.137722327742096,0.75226586984399
