"","diff","lwr","upr","p adj"
"Zone_2A-Zone_1",-12.1057903680479,-23.6210102450347,-0.590570491061008,0.0370631551410949
"Zone_2B-Zone_1",-22.6382573469317,-38.6188184764651,-6.65769621739827,0.00378714782284062
"Zone_3-Zone_1",-18.0552979119398,-32.4173004162912,-3.69329540758852,0.0104971307234882
"Zone_2B-Zone_2A",-10.5324669788838,-26.9675422582576,5.90260830048992,0.307391710719992
"Zone_3-Zone_2A",-5.94950754389198,-20.8155924810542,8.91657739327025,0.684238798955461
"Zone_3-Zone_2B",4.58295943499184,-13.9583060708555,23.1242249408391,0.900151632606753
