"","diff","lwr","upr","p adj"
"Zone_2A-Zone_1",-0.240549079019341,-0.426785399500409,-0.0543127585382741,0.0124493726452729
"Zone_2B-Zone_1",-0.0444730691100052,-0.202743507822119,0.113797369602108,0.739547324889015
"Zone_2B-Zone_2A",0.196076009909336,-0.0234055986163201,0.415557618434993,0.0819070093377147
