	Musq_19_25	Musq_11_25	Musq_09_25	Musq_03_25	Musq_01_25	Musq_23_25	Zone_2A_12_25	Zone_2B_3_25	Zone_2B_2_25
Musq_19_25	0.0	59.907923842092174	61.59506998048394	70.39867838646616	77.61215001971068	53.933363683804174	56.944803354471404	57.19850416100799	63.04347418013369
Musq_11_25	59.907923842092174	0.0	57.114205209351034	62.289206084238444	71.0444163955015	62.63312218910945	66.11617557984779	67.37228429428819	73.12999071980653
Musq_09_25	61.59506998048394	57.114205209351034	0.0	58.578112232013574	66.4216622750857	66.08732561678504	70.23736093524218	70.35714171985326	77.51269139999859
Musq_03_25	70.39867838646616	62.289206084238444	58.578112232013574	0.0	44.44023960792489	73.19715839892889	78.762568561281	79.60755796779831	85.72018383349048
Musq_01_25	77.61215001971068	71.0444163955015	66.4216622750857	44.44023960792489	0.0	78.41052087640517	83.77443228033107	83.56068407576203	90.22588646891221
Musq_23_25	53.933363683804174	62.63312218910945	66.08732561678504	73.19715839892889	78.41052087640517	0.0	46.06107876923447	44.95820040308506	53.39738335602591
Zone_2A_12_25	56.944803354471404	66.11617557984779	70.23736093524218	78.762568561281	83.77443228033107	46.06107876923447	0.0	43.192668094853936	44.87852504647459
Zone_2B_3_25	57.19850416100799	67.37228429428819	70.35714171985326	79.60755796779831	83.56068407576203	44.95820040308506	43.192668094853936	0.0	45.98442432383867
Zone_2B_2_25	63.04347418013369	73.12999071980653	77.51269139999859	85.72018383349048	90.22588646891221	53.39738335602591	44.87852504647459	45.98442432383867	0.0
