	Musq_19_25	Musq_11_25	Musq_09_25	Musq_03_25	Musq_01_25	Musq_23_25	Zone_2A_12_25	Zone_2B_3_25	Zone_2B_2_25
Musq_19_25	0	0.1713319420814514	0.1820864230394363	0.2166250497102737	0.2699352502822876	0.1678590476512909	0.161232978105545	0.1605247557163239	0.1546595692634583
Musq_11_25	0.1713319420814514	0	0.1904209852218628	0.1881604790687561	0.2479430139064789	0.1979125589132309	0.228451132774353	0.2146577686071396	0.2045003175735474
Musq_09_25	0.1820864230394363	0.1904209852218628	0	0.1442193239927292	0.2041264474391937	0.2547480762004852	0.2296573966741562	0.2564288973808289	0.2566802799701691
Musq_03_25	0.2166250497102737	0.1881604790687561	0.1442193239927292	0	0.09701506793498993	0.2499132007360458	0.2719035446643829	0.2619308531284332	0.2841768264770508
Musq_01_25	0.2699352502822876	0.2479430139064789	0.2041264474391937	0.09701506793498993	0	0.281987339258194	0.3160125613212585	0.3054391741752625	0.3301122784614563
Musq_23_25	0.1678590476512909	0.1979125589132309	0.2547480762004852	0.2499132007360458	0.281987339258194	0	0.142092376947403	0.08619483560323715	0.1442030370235443
Zone_2A_12_25	0.161232978105545	0.228451132774353	0.2296573966741562	0.2719035446643829	0.3160125613212585	0.142092376947403	0	0.1112067773938179	0.1258900165557861
Zone_2B_3_25	0.1605247557163239	0.2146577686071396	0.2564288973808289	0.2619308531284332	0.3054391741752625	0.08619483560323715	0.1112067773938179	0	0.1146672293543816
Zone_2B_2_25	0.1546595692634583	0.2045003175735474	0.2566802799701691	0.2841768264770508	0.3301122784614563	0.1442030370235443	0.1258900165557861	0.1146672293543816	0
