#SampleID	faith_pd
Musq_19_25	91.68816170697096
Musq_11_25	106.1872332551832
Musq_09_25	98.34519732047119
Musq_03_25	98.64074606688052
Musq_01_25	76.57806794539525
Musq_23_25	66.38641498041289
Zone_2A_12_25	86.64603165404927
Zone_2B_3_25	69.28235854946472
Zone_2B_2_25	89.59044329331726
