	Musq_19_25	Musq_11_25	Musq_09_25	Musq_03_25	Musq_01_25	Musq_23_25	Zone_2A_12_25	Zone_2B_3_25	Zone_2B_2_25
Musq_19_25	0	0.4745897948741913	0.466689795255661	0.550383448600769	0.632599413394928	0.4876920580863953	0.4714221954345703	0.5204426050186157	0.5002772808074951
Musq_11_25	0.4745897948741913	0	0.4624281525611877	0.4876635670661926	0.6029596924781799	0.5613031983375549	0.521828293800354	0.5850598216056824	0.5397530794143677
Musq_09_25	0.466689795255661	0.4624281525611877	0	0.4690078794956207	0.560314953327179	0.5788716673851013	0.5641827583312988	0.6025574207305908	0.5796185731887817
Musq_03_25	0.550383448600769	0.4876635670661926	0.4690078794956207	0	0.4480479061603546	0.6349058151245117	0.6505717039108276	0.6857028603553772	0.661449670791626
Musq_01_25	0.632599413394928	0.6029596924781799	0.560314953327179	0.4480479061603546	0	0.6752862930297852	0.7139236330986023	0.7267415523529053	0.7303358912467957
Musq_23_25	0.4876920580863953	0.5613031983375549	0.5788716673851013	0.6349058151245117	0.6752862930297852	0	0.4706921577453613	0.4546850025653839	0.5110888481140137
Zone_2A_12_25	0.4714221954345703	0.521828293800354	0.5641827583312988	0.6505717039108276	0.7139236330986023	0.4706921577453613	0	0.4436520636081696	0.3714267909526825
Zone_2B_3_25	0.5204426050186157	0.5850598216056824	0.6025574207305908	0.6857028603553772	0.7267415523529053	0.4546850025653839	0.4436520636081696	0	0.3844995498657227
Zone_2B_2_25	0.5002772808074951	0.5397530794143677	0.5796185731887817	0.661449670791626	0.7303358912467957	0.5110888481140137	0.3714267909526825	0.3844995498657227	0
