	Musq_19_25	Musq_11_25	Musq_09_25	Musq_03_25	Musq_01_25	Musq_23_25	Zone_2A_12_25	Zone_2B_3_25	Zone_2B_2_25
Musq_19_25	0	0.1230040639638901	0.1678798943758011	0.3983679115772247	0.5664262771606445	0.1277954876422882	0.1651721745729446	0.1828301697969437	0.1722006499767303
Musq_11_25	0.1230040639638901	0	0.08656002581119537	0.3105946183204651	0.4886677265167236	0.1899678856134415	0.1921840757131577	0.2245875000953674	0.2022961676120758
Musq_09_25	0.1678798943758011	0.08656002581119537	0	0.2670460343360901	0.4486695230007172	0.223583996295929	0.2108179479837418	0.2466946095228195	0.2195217460393906
Musq_03_25	0.3983679115772247	0.3105946183204651	0.2670460343360901	0	0.2082639634609222	0.451266348361969	0.4226649701595306	0.4642476439476013	0.4194658100605011
Musq_01_25	0.5664262771606445	0.4886677265167236	0.4486695230007172	0.2082639634609222	0	0.6156178116798401	0.5857787132263184	0.6255913376808167	0.585388720035553
Musq_23_25	0.1277954876422882	0.1899678856134415	0.223583996295929	0.451266348361969	0.6156178116798401	0	0.09043517708778381	0.0863548144698143	0.1125710234045982
Zone_2A_12_25	0.1651721745729446	0.1921840757131577	0.2108179479837418	0.4226649701595306	0.5857787132263184	0.09043517708778381	0	0.0844065323472023	0.05103665217757225
Zone_2B_3_25	0.1828301697969437	0.2245875000953674	0.2466946095228195	0.4642476439476013	0.6255913376808167	0.0863548144698143	0.0844065323472023	0	0.08991562575101852
Zone_2B_2_25	0.1722006499767303	0.2022961676120758	0.2195217460393906	0.4194658100605011	0.585388720035553	0.1125710234045982	0.05103665217757225	0.08991562575101852	0
