	Zone_2B_2_23	Zone_2B_3_23	Zone_2B_1_23	Zone_3_1_23	Zone_3_4_23	Zone_3_3_23	Zone_3_2_23	Zone_2A_12_23	Zone_2A_10_23	Zone_2A_1_23	Musq_25_23	Musq_27_23	Musq_29_23	Musq_31_23	Musq_19_23	Musq_01_23	Musq_03_23	Musq_05_23	Musq_07_23	Musq_09_23	Musq_11_23	Musq_13_23	Musq_15_23	Musq_17_23	Musq_21_23	Musq_23_23
Musq_25_23	0.2751993238925934	0.2309766709804535	0.2879066169261932	0.1304303258657455	0.3298492729663849	0.2456837147474289	0.3709390461444855	0.3771706223487854	0.1987070739269257	0.2061407119035721	0	0.2675218880176544	0.3040871918201447	0.2620366215705872	0.1280630379915237	0.5218005180358887	0.4954834580421448	0.5041424036026001	0.5430839061737061	0.5593365430831909	0.4718532264232635	0.4984135031700134	0.4334090352058411	0.315950870513916	0.2420719116926193	0.1602263152599335
Musq_27_23	0.2233277708292007	0.1448132693767548	0.1489780098199844	0.238525778055191	0.2374393194913864	0.2485957592725754	0.1484085321426392	0.2260946035385132	0.1363867819309235	0.1809803992509842	0.2675218880176544	0	0.1230152100324631	0.1147819086909294	0.3251181542873383	0.6723282933235168	0.5555315613746643	0.4066940248012543	0.4371964335441589	0.4354208409786224	0.3839409649372101	0.3936370313167572	0.3429893255233765	0.2897999584674835	0.254050999879837	0.2424898892641068
Musq_29_23	0.1858882009983063	0.1535503715276718	0.1023574993014336	0.2510027885437012	0.1553722620010376	0.1845815479755402	0.1107736229896545	0.1597610116004944	0.1389804035425186	0.1577593237161636	0.3040871918201447	0.1230152100324631	0	0.08862858265638351	0.3699933290481567	0.6966096758842468	0.5876347422599792	0.4699179530143738	0.5050478577613831	0.4986802041530609	0.4674424231052399	0.4640222489833832	0.4264407157897949	0.3694547414779663	0.3302480578422546	0.2993248701095581
Musq_31_23	0.1523301750421524	0.1275521516799927	0.106305718421936	0.2197827845811844	0.169831171631813	0.1720190793275833	0.142048567533493	0.1863424181938171	0.1087824553251266	0.1308536976575851	0.2620366215705872	0.1147819086909294	0.08862858265638351	0	0.3319478332996368	0.6586560606956482	0.5387027263641357	0.4233186841011047	0.4684902727603912	0.4627147018909454	0.4313534498214722	0.4295110106468201	0.391290009021759	0.3266735970973969	0.2915833592414856	0.2623380720615387
Musq_19_23	0.3590012788772583	0.3120275139808655	0.3588027358055115	0.1931118220090866	0.4125008583068848	0.3326743543148041	0.436535507440567	0.4567929208278656	0.2664074599742889	0.2531196475028992	0.1280630379915237	0.3251181542873383	0.3699933290481567	0.3319478332996368	0	0.5375039577484131	0.4801664650440216	0.4544899463653564	0.4877806901931763	0.4977452754974365	0.4018418490886688	0.4305044114589691	0.3642280101776123	0.2398805916309357	0.1772305220365524	0.1296239793300629
Musq_01_23	0.6202667355537415	0.6363353133201599	0.6786589622497559	0.5391110777854919	0.6681976914405823	0.6068741679191589	0.7450975179672241	0.7206063270568848	0.6140789389610291	0.6078896522521973	0.5218005180358887	0.6723282933235168	0.6966096758842468	0.6586560606956482	0.5375039577484131	0	0.2431551814079285	0.458579957485199	0.5692350268363953	0.664859414100647	0.7107265591621399	0.7450027465820312	0.7193326354026794	0.6355857849121094	0.6042476892471313	0.5683998465538025
Musq_03_23	0.5115187168121338	0.5212367177009583	0.5637097358703613	0.4815771877765656	0.5681697726249695	0.5136789679527283	0.6351614594459534	0.6123269200325012	0.4983716905117035	0.4948235750198364	0.4954834580421448	0.5555315613746643	0.5876347422599792	0.5387027263641357	0.4801664650440216	0.2431551814079285	0	0.2530461549758911	0.4060070216655731	0.477352499961853	0.5718512535095215	0.598230242729187	0.5785452127456665	0.5106191635131836	0.4825132191181183	0.4725314676761627
Musq_05_23	0.4956460893154144	0.4675411283969879	0.4756273627281189	0.4948466718196869	0.5336899161338806	0.5411563515663147	0.4864625632762909	0.5455873608589172	0.4297266900539398	0.4452717304229736	0.5041424036026001	0.4066940248012543	0.4699179530143738	0.4233186841011047	0.4544899463653564	0.458579957485199	0.2530461549758911	0	0.1957731246948242	0.2381187230348587	0.3584011793136597	0.3823229670524597	0.364982008934021	0.3084642291069031	0.3230056166648865	0.3824777603149414
Musq_07_23	0.5582424998283386	0.5228573083877563	0.5146757364273071	0.5435335636138916	0.5940034985542297	0.6021318435668945	0.4627735614776611	0.5772797465324402	0.4826817810535431	0.5011323690414429	0.5430839061737061	0.4371964335441589	0.5050478577613831	0.4684902727603912	0.4877806901931763	0.5692350268363953	0.4060070216655731	0.1957731246948242	0	0.1358648687601089	0.1972606927156448	0.2114333510398865	0.2060998678207397	0.2842073440551758	0.3409435749053955	0.4129316806793213
Musq_09_23	0.5544443726539612	0.5212118029594421	0.5096315145492554	0.5535421967506409	0.5885089039802551	0.5979699492454529	0.4555453956127167	0.5752365589141846	0.4793314039707184	0.4963614344596863	0.5593365430831909	0.4354208409786224	0.4986802041530609	0.4627147018909454	0.4977452754974365	0.664859414100647	0.477352499961853	0.2381187230348587	0.1358648687601089	0	0.1598382890224457	0.1770052015781403	0.1724684238433838	0.2876314520835876	0.3518377542495728	0.4276180565357208
