	Zone_2A_1_22	Zone_2A_10_22	Zone_2A_12_22	Zone_2B_1_22	Zone_2B_2_22	Zone_2B_3_22	Zone_3_1_22	Zone_3_2_22	Zone_3_3_22	Musq_01_22	Musq_02_22	Musq_04_22	Musq_06_22	Musq_07_22	Musq_08_22	Musq_11_22	Musq_15_22	Musq_16_22	Musq_19_22	Musq_20_22	Musq_22_22	Musq_24_22	Musq_26_22	Musq_28_22	Musq_30_22	Musq_32_22
Musq_02_22	0.7381237524950099	0.7839595375722543	0.7652635570724308	0.7832167832167832	0.7743330930064888	0.7571984435797665	0.7641363284275755	0.7469012395041983	0.7649769585253456	0.5588928150765606	0.0	0.6079654510556622	0.7084072366087265	0.6820037105751392	0.6538987688098495	0.6747839748625295	0.7140757074604924	0.7510162601626016	0.7221605623381429	0.7490706319702602	0.7206001622060016	0.7744665194996321	0.7949568679495687	0.7604533020711215	0.7660796324655437	0.7601099332548096
Musq_04_22	0.5641025641025641	0.6330690826727067	0.5961615353858457	0.6318681318681318	0.623352165725047	0.5841543513957307	0.5830592105263158	0.5730526315789474	0.5970088924818109	0.5978204462895693	0.6079654510556622	0.0	0.5591715976331361	0.5936461026967123	0.48297067171239355	0.522995522995523	0.5567089580930411	0.5971530249110321	0.5579315707620529	0.5837245696400626	0.5501700680272109	0.611154144074361	0.6404337180832459	0.5931855500821018	0.609912070343725	0.5890863993385697
Musq_06_22	0.5639253628196268	0.6238561060271379	0.5815815815815816	0.604614904895541	0.6078555590750713	0.5809620596205962	0.5805357748389285	0.5796353629170966	0.5840618695359785	0.709411323584552	0.7084072366087265	0.5591715976331361	0.0	0.6410639569635386	0.5144900263455024	0.5576097722020469	0.5577663671373556	0.5803517283201941	0.5555194805194805	0.5774877650897227	0.5600277585010409	0.591796875	0.6167414050822122	0.5860196810315575	0.5935311770590197	0.5854904632152589
Musq_07_22	0.6752442996742671	0.7243953418931024	0.6948886798369395	0.7160421545667447	0.71501044464339	0.693018807778132	0.6952229299363057	0.6917098445595855	0.7074317968015051	0.6678585617798967	0.6820037105751392	0.5936461026967123	0.6410639569635386	0.0	0.6231263383297645	0.5944170771756979	0.6173885750156937	0.6740762124711316	0.6370740856517662	0.6789359727806991	0.6698329511955453	0.6979102642901045	0.7220501267248662	0.7004461440407903	0.6916983523447402	0.7020121366975407
Musq_08_22	0.48138414367060883	0.5628180039138944	0.5039899202015959	0.5521988527724665	0.5460965084346803	0.4978540772532189	0.48286334056399133	0.5043478260869565	0.5057276198557489	0.6524718551150269	0.6538987688098495	0.48297067171239355	0.5144900263455024	0.6231263383297645	0.0	0.5028478437754271	0.5007880220646178	0.5330639235855988	0.4953981592637055	0.5052931596091205	0.46314387211367675	0.5275303643724696	0.5711175616835994	0.518108223263741	0.5271285475792988	0.48336252189141854
Musq_11_22	0.5759794946905895	0.6389627659574468	0.587734845799362	0.6257348138471587	0.6175485599464167	0.5907294286740927	0.595843783590111	0.593590677348871	0.59644128113879	0.6659663865546218	0.6747839748625295	0.522995522995523	0.5576097722020469	0.5944170771756979	0.5028478437754271	0.0	0.508994708994709	0.5844822058352036	0.5357142857142857	0.5856945404284727	0.5548939337551172	0.5988954090438384	0.6280679672750157	0.5966174883051457	0.59244745279658	0.5899854862119013
Musq_15_22	0.5339663988312637	0.5988043839256061	0.5465157410682703	0.5835240274599542	0.5799666110183639	0.541095890410959	0.5353132922854038	0.5533381712626996	0.5581148121899362	0.7094251075479077	0.7140757074604924	0.5567089580930411	0.5577663671373556	0.6173885750156937	0.5007880220646178	0.508994708994709	0.0	0.5481291973137192	0.5096885813148789	0.5354166666666667	0.5188470066518847	0.5587323458491216	0.5900660169757938	0.5526788924847177	0.5510131532172058	0.5441016333938294
Musq_16_22	0.5183356840620592	0.5856867779204108	0.5253946465339739	0.559732398853138	0.55530253741054	0.5155976165439888	0.5150877192982456	0.5366281107606029	0.531055900621118	0.755174875089222	0.7510162601626016	0.5971530249110321	0.5803517283201941	0.6740762124711316	0.5330639235855988	0.5844822058352036	0.5481291973137192	0.0	0.5420045410314629	0.522963459604425	0.5088841506751954	0.5426666666666666	0.5621538461538461	0.5427187824282256	0.5491663831235114	0.5199154035953472
Musq_19_22	0.5118110236220472	0.5850847457627119	0.5301989150090416	0.5663657639585423	0.5593974666210202	0.5221565731166913	0.5248985614164515	0.5345724907063197	0.5297771282426014	0.7235294117647059	0.7221605623381429	0.5579315707620529	0.5555194805194805	0.6370740856517662	0.4953981592637055	0.5357142857142857	0.5096885813148789	0.5420045410314629	0.0	0.5091103965702036	0.49258273107645495	0.5374558303886926	0.5764668162872716	0.5335298452468681	0.5309766763848397	0.5256505576208178
Musq_20_22	0.4676145339652449	0.5242052023121387	0.46761757902852735	0.5292469352014011	0.5119219653179191	0.45701892744479494	0.4612357339630067	0.4872398900667452	0.488863287250384	0.7579442918791683	0.7490706319702602	0.5837245696400626	0.5774877650897227	0.6789359727806991	0.5052931596091205	0.5856945404284727	0.5354166666666667	0.522963459604425	0.5091103965702036	0.0	0.472397476340694	0.4745762711864407	0.519564477713508	0.4830409356725146	0.4785796989579313	0.4596742153357171
Musq_22_22	0.4409515717926933	0.5277355623100304	0.44549958711808424	0.5154447339039822	0.4948016942626107	0.44346364018495166	0.43485617597292725	0.46351750316322227	0.45947063688999173	0.726959517657192	0.7206001622060016	0.5501700680272109	0.5600277585010409	0.6698329511955453	0.46314387211367675	0.5548939337551172	0.5188470066518847	0.5088841506751954	0.49258273107645495	0.472397476340694	0.0	0.4755855498213577	0.5125718390804598	0.4636894824707846	0.4736196319018405	0.45012679628064245
Musq_24_22	0.46405750798722045	0.5123026074182887	0.43113057324840764	0.507168458781362	0.4853540971449759	0.44028950542822676	0.44773728474169	0.4644149577804584	0.4495230524642289	0.7784711388455539	0.7744665194996321	0.611154144074361	0.591796875	0.6979102642901045	0.5275303643724696	0.5988954090438384	0.5587323458491216	0.5426666666666666	0.5374558303886926	0.4745762711864407	0.4755855498213577	0.0	0.49634273772204807	0.4553464156988386	0.4638364779874214	0.43462321792260694
Musq_26_22	0.5104166666666666	0.5498167277574142	0.4806590257879656	0.5270448548812665	0.5132203389830509	0.481656374863785	0.4788783685360524	0.5131721400216528	0.4879453040662109	0.8009081383164512	0.7949568679495687	0.6404337180832459	0.6167414050822122	0.7220501267248662	0.5711175616835994	0.6280679672750157	0.5900660169757938	0.5621538461538461	0.5764668162872716	0.519564477713508	0.5125718390804598	0.49634273772204807	0.0	0.489647657101344	0.5095609065155807	0.4864864864864865
Musq_28_22	0.4527906000839278	0.507096279248178	0.44745484400656815	0.5041075429424944	0.5026697177726926	0.43894250944187996	0.4480167014613779	0.4602440050483803	0.4607157548334019	0.7709797436957421	0.7604533020711215	0.5931855500821018	0.5860196810315575	0.7004461440407903	0.518108223263741	0.5966174883051457	0.5526788924847177	0.5427187824282256	0.5335298452468681	0.4830409356725146	0.4636894824707846	0.4553464156988386	0.489647657101344	0.0	0.44697597348798673	0.4494949494949495
Musq_30_22	0.4629934210526316	0.5137580098002261	0.44250304754164976	0.5106461086637298	0.48955563995442464	0.45829926410466065	0.4506578947368421	0.46716232961586124	0.46623534169025477	0.7712312068264933	0.7660796324655437	0.609912070343725	0.5935311770590197	0.6916983523447402	0.5271285475792988	0.59244745279658	0.5510131532172058	0.5491663831235114	0.5309766763848397	0.4785796989579313	0.4736196319018405	0.4638364779874214	0.5095609065155807	0.44697597348798673	0.0	0.46296296296296297
Musq_32_22	0.44232400339270567	0.4892871055707051	0.3904314395557454	0.4740061162079511	0.4604486422668241	0.39913606911447086	0.4114114114114114	0.4458653026427962	0.40615647712697733	0.7650250417362271	0.7601099332548096	0.5890863993385697	0.5854904632152589	0.7020121366975407	0.48336252189141854	0.5899854862119013	0.5441016333938294	0.5199154035953472	0.5256505576208178	0.4596742153357171	0.45012679628064245	0.43462321792260694	0.4864864864864865	0.4494949494949495	0.46296296296296297	0.0
