	Zone_2B_2_23	Zone_2B_3_23	Zone_2B_1_23	Zone_3_1_23	Zone_3_4_23	Zone_3_3_23	Zone_3_2_23	Zone_2A_12_23	Zone_2A_10_23	Zone_2A_1_23	Musq_25_23	Musq_27_23	Musq_29_23	Musq_31_23	Musq_19_23	Musq_01_23	Musq_03_23	Musq_05_23	Musq_07_23	Musq_09_23	Musq_11_23	Musq_13_23	Musq_15_23	Musq_17_23	Musq_21_23	Musq_23_23
Zone_2B_2_23	0	0.5632410049438477	0.4708294868469238	0.5114386081695557	0.4977876245975494	0.5121232271194458	0.4844211637973785	0.5438446402549744	0.5470470190048218	0.5030791163444519	0.5828961730003357	0.5260969996452332	0.5680339932441711	0.5266416668891907	0.5517848134040833	0.8541314005851746	0.8279597163200378	0.7448954582214355	0.7614575624465942	0.6884705424308777	0.678665816783905	0.6730190515518188	0.6607062816619873	0.6497257351875305	0.6101149916648865	0.5704640746116638
Zone_2B_3_23	0.5632410049438477	0	0.5093910694122314	0.5137166976928711	0.531098484992981	0.5306033492088318	0.5234429836273193	0.5061180591583252	0.5404447317123413	0.5302014946937561	0.4986765086650848	0.5475975871086121	0.5243551135063171	0.5490362644195557	0.5371524095535278	0.8490143418312073	0.8253456950187683	0.7736028432846069	0.7462500929832458	0.7183541655540466	0.6505948901176453	0.6611924767494202	0.6506953835487366	0.5719999074935913	0.6062817573547363	0.5949329137802124
Zone_2B_1_23	0.4708294868469238	0.5093910694122314	0	0.4844412803649902	0.481209933757782	0.5143530368804932	0.4856528639793396	0.547062873840332	0.5304690003395081	0.5270813703536987	0.5218340158462524	0.5007862448692322	0.4993383288383484	0.5063183307647705	0.5319634675979614	0.8610391020774841	0.816662073135376	0.7717360258102417	0.75248783826828	0.6915833353996277	0.6605701446533203	0.6461676359176636	0.6394611597061157	0.6609801054000854	0.5662569999694824	0.5623736381530762
Zone_3_1_23	0.5114386081695557	0.5137166976928711	0.4844412803649902	0	0.5311497449874878	0.5275148749351501	0.4927684366703033	0.5387535095214844	0.5684695243835449	0.4872196912765503	0.541436493396759	0.536404013633728	0.541222870349884	0.5132732391357422	0.5204980373382568	0.8575041890144348	0.8260968923568726	0.7672364711761475	0.7479583024978638	0.7000790238380432	0.6953442692756653	0.6389997601509094	0.6310867071151733	0.6165195107460022	0.5796399712562561	0.5410617589950562
Zone_3_4_23	0.4977876245975494	0.531098484992981	0.481209933757782	0.5311497449874878	0	0.4753031432628632	0.4470176100730896	0.5234033465385437	0.4785834848880768	0.4886229336261749	0.5408315658569336	0.4876984655857086	0.4586963355541229	0.4747450351715088	0.539995551109314	0.8435894250869751	0.820991575717926	0.7359772324562073	0.7353153824806213	0.6527167558670044	0.6597442030906677	0.6294207572937012	0.6374897360801697	0.6509661078453064	0.5583486557006836	0.5446094870567322
Zone_3_3_23	0.5121232271194458	0.5306033492088318	0.5143530368804932	0.5275148749351501	0.4753031432628632	0	0.4802970886230469	0.5292226076126099	0.5311735272407532	0.5175740718841553	0.547333300113678	0.5247927308082581	0.501600444316864	0.4770773947238922	0.5247947573661804	0.8650833964347839	0.8230706453323364	0.7699236869812012	0.7431256175041199	0.7057222127914429	0.6881087422370911	0.6412745714187622	0.6612126231193542	0.6420198678970337	0.5861857533454895	0.5651910305023193
Zone_3_2_23	0.4844211637973785	0.5234429836273193	0.4856528639793396	0.4927684366703033	0.4470176100730896	0.4802970886230469	0	0.4749563336372375	0.4599258899688721	0.4126200675964355	0.5008729100227356	0.4970037639141083	0.488318145275116	0.4090570509433746	0.5047740340232849	0.8373680114746094	0.7993905544281006	0.728129506111145	0.6951599717140198	0.6390613317489624	0.6102567911148071	0.5760877132415771	0.5940926671028137	0.5703319311141968	0.5133527517318726	0.4636145234107971
Zone_2A_12_23	0.5438446402549744	0.5061180591583252	0.547062873840332	0.5387535095214844	0.5234033465385437	0.5292226076126099	0.4749563336372375	0	0.5347561240196228	0.4910961985588074	0.5417982339859009	0.5325060486793518	0.5328730940818787	0.4741394519805908	0.5387229919433594	0.8644599318504333	0.8163306713104248	0.775074303150177	0.7402867674827576	0.6839456558227539	0.6644169092178345	0.6634194254875183	0.6277298927307129	0.6175158619880676	0.5973387360572815	0.5770277976989746
Zone_2A_10_23	0.5470470190048218	0.5404447317123413	0.5304690003395081	0.5684695243835449	0.4785834848880768	0.5311735272407532	0.4599258899688721	0.5347561240196228	0	0.5044281482696533	0.5111883878707886	0.5330512523651123	0.5028069615364075	0.4753611981868744	0.5076853036880493	0.848960816860199	0.8007726073265076	0.7295737862586975	0.690851092338562	0.6341195106506348	0.6432459354400635	0.607103705406189	0.5835715532302856	0.6039159893989563	0.5469802021980286	0.5346156358718872
Zone_2A_1_23	0.5030791163444519	0.5302014946937561	0.5270813703536987	0.4872196912765503	0.4886229336261749	0.5175740718841553	0.4126200675964355	0.4910961985588074	0.5044281482696533	0	0.5273488163948059	0.5398256778717041	0.5168299078941345	0.4623073935508728	0.4898315072059631	0.8392972946166992	0.8021065592765808	0.7332443594932556	0.6989647746086121	0.6565544009208679	0.6244845986366272	0.6054713726043701	0.5769537687301636	0.5688573718070984	0.5259225368499756	0.4887995719909668
