	Musq_19_24	Musq_21_24	Musq_23_24	Musq_25_24	Musq_27_24	Musq_29_24	Musq_31_24	Zone_2B_1_24	Zone_2B_2_24	Zone_2B_3_24	Zone_3_1_24	Zone_3_3_24	Zone_3_2_24	Zone_2A_12_24	Zone_2A_10_24	Zone_2A_1_24	Musq_01_24	Musq_03_24	Musq_05_24	Musq_07_24	Musq_09_24	Musq_11_24	Musq_13_24	Musq_15_24	Musq_17_24
Zone_3_1_24	0.6526315789473685	0.5447154471544715	0.47	0.46788990825688076	0.4715447154471545	0.45544554455445546	0.42857142857142855	0.46218487394957986	0.452991452991453	0.45098039215686275	0.0	0.5045871559633027	0.46825396825396826	0.5161290322580645	0.5416666666666666	0.46464646464646464	0.7925925925925926	0.7603305785123967	0.6870229007633588	0.6581196581196581	0.5984848484848485	0.5471698113207547	0.6	0.5714285714285714	0.5428571428571428
Zone_3_3_24	0.6555555555555556	0.5901639344262295	0.5252525252525253	0.5454545454545454	0.5748031496062992	0.4639175257731959	0.53	0.5210084033613446	0.5128205128205128	0.5339805825242718	0.5045871559633027	0.0	0.5909090909090909	0.584	0.6	0.5204081632653061	0.8270676691729323	0.7672413793103449	0.6904761904761905	0.6607142857142857	0.6412213740458015	0.5728155339805825	0.6341463414634146	0.5963302752293578	0.6095238095238096
Zone_3_2_24	0.6869565217391305	0.48120300751879697	0.5084745762711864	0.515625	0.4928571428571429	0.4700854700854701	0.525	0.4852941176470588	0.46616541353383456	0.5284552845528455	0.46825396825396826	0.5909090909090909	0.0	0.5319148936170213	0.5948275862068966	0.49137931034482757	0.8076923076923077	0.7553956834532374	0.673469387755102	0.6567164179104478	0.5753424657534246	0.584	0.5857142857142857	0.5813953488372093	0.592
Zone_2A_12_24	0.7433628318584071	0.5038759689922481	0.5478260869565217	0.5284552845528455	0.5255474452554745	0.559322033898305	0.5641025641025641	0.5407407407407407	0.4883720930232558	0.5546218487394958	0.5161290322580645	0.584	0.5319148936170213	0.0	0.6126126126126126	0.5045045045045045	0.8278145695364238	0.7941176470588235	0.726027397260274	0.6744186046511628	0.5886524822695035	0.6115702479338843	0.6595744680851063	0.5853658536585366	0.5966386554621849
Zone_2A_10_24	0.5151515151515151	0.51	0.48148148148148145	0.5425531914893617	0.6017699115044248	0.5	0.5060240963855421	0.5700934579439252	0.5619047619047619	0.5777777777777777	0.5416666666666666	0.6	0.5948275862068966	0.6126126126126126	0.0	0.4155844155844156	0.7333333333333333	0.6813186813186813	0.6346153846153846	0.6043956043956044	0.6283185840707964	0.5060240963855421	0.6320754716981132	0.5869565217391305	0.5
Zone_2A_1_24	0.5897435897435898	0.4811320754716981	0.4482758620689655	0.3978494623655914	0.5087719298245614	0.4318181818181818	0.47191011235955055	0.4722222222222222	0.46226415094339623	0.5106382978723404	0.46464646464646464	0.5204081632653061	0.49137931034482757	0.5045045045045045	0.4155844155844156	0.0	0.7711864406779662	0.7307692307692307	0.6491228070175439	0.5959595959595959	0.5478260869565217	0.4888888888888889	0.5727272727272728	0.5052631578947369	0.4659090909090909
Musq_01_24	0.7653061224489796	0.7445255474452555	0.7521367521367521	0.7878787878787878	0.8013245033112583	0.8174603174603174	0.7851239669421488	0.8027210884353742	0.8163265306122449	0.8110236220472441	0.7925925925925926	0.8270676691729323	0.8076923076923077	0.8278145695364238	0.7333333333333333	0.7711864406779662	0.0	0.5257731958762887	0.6134453781512605	0.6486486486486487	0.6515151515151515	0.6875	0.7647058823529411	0.7459016393442623	0.7521367521367521
Musq_03_24	0.7294117647058823	0.6967213114754098	0.696078431372549	0.7542372881355932	0.782608695652174	0.7636363636363637	0.7476635514018691	0.7744360902255639	0.7709923664122137	0.7678571428571429	0.7603305785123967	0.7672413793103449	0.7553956834532374	0.7941176470588235	0.6813186813186813	0.7307692307692307	0.5257731958762887	0.0	0.46464646464646464	0.5268817204301075	0.5897435897435898	0.6041666666666666	0.6974789915966386	0.6915887850467289	0.696078431372549
Musq_05_24	0.7254901960784313	0.6183206106870229	0.6521739130434783	0.6796875	0.6619718309859155	0.6942148760330579	0.6666666666666666	0.7241379310344828	0.7021276595744681	0.7096774193548387	0.6870229007633588	0.6904761904761905	0.673469387755102	0.726027397260274	0.6346153846153846	0.6491228070175439	0.6134453781512605	0.46464646464646464	0.0	0.4857142857142857	0.504	0.5142857142857142	0.5952380952380952	0.603448275862069	0.6521739130434783
Musq_07_24	0.6470588235294118	0.6050420168067226	0.6	0.6608695652173913	0.6742424242424242	0.6635514018691588	0.6698113207547169	0.671875	0.6341463414634146	0.6697247706422018	0.6581196581196581	0.6607142857142857	0.6567164179104478	0.6744186046511628	0.6043956043956044	0.5959595959595959	0.6486486486486487	0.5268817204301075	0.4857142857142857	0.0	0.49122807017543857	0.45054945054945056	0.5535714285714286	0.5151515151515151	0.5858585858585859
Musq_09_24	0.7117117117117117	0.5303030303030303	0.6	0.544	0.55	0.632	0.6260162601626016	0.625	0.6197183098591549	0.6589147286821705	0.5984848484848485	0.6412213740458015	0.5753424657534246	0.5886524822695035	0.6283185840707964	0.5478260869565217	0.6515151515151515	0.5897435897435898	0.504	0.49122807017543857	0.0	0.49107142857142855	0.549618320610687	0.49137931034482757	0.5641025641025641
Musq_11_24	0.6172839506172839	0.5045871559633027	0.5425531914893617	0.504950495049505	0.5666666666666667	0.6	0.5625	0.5726495726495726	0.5775862068965517	0.5656565656565656	0.5471698113207547	0.5728155339805825	0.584	0.6115702479338843	0.5060240963855421	0.4888888888888889	0.6875	0.6041666666666666	0.5142857142857142	0.45054945054945056	0.49107142857142855	0.0	0.5277777777777778	0.43478260869565216	0.4431818181818182
Musq_13_24	0.6831683168316832	0.5736434108527132	0.6379310344827587	0.5423728813559322	0.5597014925373134	0.635593220338983	0.6173913043478261	0.6074074074074074	0.6015037593984962	0.6639344262295082	0.6	0.6341463414634146	0.5857142857142857	0.6595744680851063	0.6320754716981132	0.5727272727272728	0.7647058823529411	0.6974789915966386	0.5952380952380952	0.5535714285714286	0.549618320610687	0.5277777777777778	0.0	0.5652173913043478	0.5370370370370371
Musq_15_24	0.6590909090909091	0.49107142857142855	0.5257731958762887	0.5596330275229358	0.5645161290322581	0.5825242718446602	0.6153846153846154	0.5819672131147541	0.5867768595041323	0.5904761904761905	0.5714285714285714	0.5963302752293578	0.5813953488372093	0.5853658536585366	0.5869565217391305	0.5052631578947369	0.7459016393442623	0.6915887850467289	0.603448275862069	0.5151515151515151	0.49137931034482757	0.43478260869565216	0.5652173913043478	0.0	0.5104166666666666
Musq_17_24	0.5949367088607594	0.5137614678899083	0.5531914893617021	0.48484848484848486	0.5630252100840336	0.5816326530612245	0.5425531914893617	0.543859649122807	0.5739130434782609	0.59	0.5428571428571428	0.6095238095238096	0.592	0.5966386554621849	0.5	0.4659090909090909	0.7521367521367521	0.696078431372549	0.6521739130434783	0.5858585858585859	0.5641025641025641	0.4431818181818182	0.5370370370370371	0.5104166666666666	0.0
