	Zone_2B_2_23	Zone_2B_3_23	Zone_2B_1_23	Zone_3_1_23	Zone_3_4_23	Zone_3_3_23	Zone_3_2_23	Zone_2A_12_23	Zone_2A_10_23	Zone_2A_1_23	Musq_25_23	Musq_27_23	Musq_29_23	Musq_31_23	Musq_19_23	Musq_01_23	Musq_03_23	Musq_05_23	Musq_07_23	Musq_09_23	Musq_11_23	Musq_13_23	Musq_15_23	Musq_17_23	Musq_21_23	Musq_23_23
Zone_2B_2_23	0	0.04197060316801071	0.1159594804048538	0.06344719231128693	0.05522654950618744	0.04656219109892845	0.04923639073967934	0.1682503223419189	0.05914183706045151	0.08336163312196732	0.1187342405319214	0.1016190201044083	0.05791983008384705	0.07288325577974319	0.2300204336643219	0.3708212375640869	0.3701948523521423	0.4001009464263916	0.4796403050422668	0.5186890363693237	0.3430513441562653	0.3742500245571136	0.2425653636455536	0.387804388999939	0.4148166179656982	0.32548588514328
Zone_2B_3_23	0.04197060316801071	0	0.1209461018443108	0.02857357636094093	0.02798014506697655	0.04985613375902176	0.02744152955710888	0.14396071434021	0.03036952018737793	0.05550672858953476	0.1120225787162781	0.06861983984708786	0.02668241038918495	0.08604783564805984	0.2282547205686569	0.3796591758728027	0.389127105474472	0.4107298851013184	0.4885241389274597	0.5371949672698975	0.3633618056774139	0.3763742446899414	0.2610474526882172	0.3733516931533813	0.4106766581535339	0.3318694829940796
Zone_2B_1_23	0.1159594804048538	0.1209461018443108	0	0.1146650612354279	0.1200607270002365	0.123517133295536	0.1213035583496094	0.2035749405622482	0.1194291561841965	0.1317818313837051	0.1698275655508041	0.150797426700592	0.1194692999124527	0.1277313083410263	0.2990664839744568	0.4322197735309601	0.43238365650177	0.4588378071784973	0.5332783460617065	0.5925184488296509	0.4283708930015564	0.4471267759799957	0.3147774934768677	0.4502193331718445	0.4760328233242035	0.4013510346412659
Zone_3_1_23	0.06344719231128693	0.02857357636094093	0.1146650612354279	0	0.01255685649812222	0.04487312585115433	0.01740216091275215	0.1393980979919434	0.01266834884881973	0.05427831411361694	0.1313294619321823	0.07933571934700012	0.01003334764391184	0.08508971333503723	0.2460896074771881	0.4009906053543091	0.4085688591003418	0.4339300394058228	0.5102237462997437	0.558469295501709	0.3846586942672729	0.3966155648231506	0.2829699516296387	0.3938526511192322	0.4319221973419189	0.3519448935985565
Zone_3_4_23	0.05522654950618744	0.02798014506697655	0.1200607270002365	0.01255685649812222	0	0.0376114696264267	0.006213243119418621	0.1444325745105743	0.006297554355114698	0.05885424092411995	0.1359365880489349	0.08432289958000183	0.002864875365048647	0.08151647448539734	0.2443903833627701	0.3943601250648499	0.400104284286499	0.4265987277030945	0.504098653793335	0.5500363707542419	0.3761427402496338	0.3914791941642761	0.2744482755661011	0.3946267366409302	0.4279772341251373	0.3474225401878357
Zone_3_3_23	0.04656219109892845	0.04985613375902176	0.123517133295536	0.04487312585115433	0.0376114696264267	0	0.03511101752519608	0.1664572954177856	0.04052305221557617	0.08149287104606628	0.1572958379983902	0.1064786314964294	0.03985592350363731	0.05853191763162613	0.2564436793327332	0.3886845409870148	0.3695560693740845	0.4263185858726501	0.4905282258987427	0.5252820253372192	0.3575730919837952	0.3975240588188171	0.2652252316474915	0.4124943017959595	0.43829345703125	0.3491174280643463
Zone_3_2_23	0.04923639073967934	0.02744152955710888	0.1213035583496094	0.01740216091275215	0.006213243119418621	0.03511101752519608	0	0.1470365822315216	0.01023321785032749	0.06067075580358505	0.134458601474762	0.08585460484027863	0.00892668217420578	0.07840503752231598	0.2401371747255325	0.3897563219070435	0.3940289318561554	0.4219662249088287	0.4995077252388	0.5439034700393677	0.3701187372207642	0.3869512677192688	0.2684300243854523	0.392951637506485	0.4263021945953369	0.341305673122406
Zone_2A_12_23	0.1682503223419189	0.14396071434021	0.2035749405622482	0.1393980979919434	0.1444325745105743	0.1664572954177856	0.1470365822315216	0	0.1450247019529343	0.126775935292244	0.1675274223089218	0.1288930773735046	0.1427335143089294	0.151784211397171	0.1899236738681793	0.3499711155891418	0.3723657131195068	0.3742357492446899	0.4505613446235657	0.4987485110759735	0.3232576847076416	0.3357840776443481	0.2237386852502823	0.332908570766449	0.3694649338722229	0.2962532639503479
Zone_2A_10_23	0.05914183706045151	0.03036952018737793	0.1194291561841965	0.01266834884881973	0.006297554355114698	0.04052305221557617	0.01023321785032749	0.1450247019529343	0	0.0599702000617981	0.1361815333366394	0.08507960289716721	0.007094501052051783	0.08426749706268311	0.2450181096792221	0.3965043425559998	0.4040825366973877	0.429443746805191	0.5057374238967896	0.5535444021224976	0.3800826966762543	0.3921078443527222	0.2784836292266846	0.3951893448829651	0.43043053150177	0.3512509763240814
Zone_2A_1_23	0.08336163312196732	0.05550672858953476	0.1317818313837051	0.05427831411361694	0.05885424092411995	0.08149287104606628	0.06067075580358505	0.126775935292244	0.0599702000617981	0	0.1105207055807114	0.05858610942959785	0.05758742243051529	0.05373905971646309	0.2159848362207413	0.3763125538825989	0.3849042057991028	0.4028452336788177	0.4791826605796814	0.5275065898895264	0.3418808877468109	0.3444393575191498	0.2404646575450897	0.344091534614563	0.3837794065475464	0.3292272984981537
Musq_25_23	0.1187342405319214	0.1120225787162781	0.1698275655508041	0.1313294619321823	0.1359365880489349	0.1572958379983902	0.134458601474762	0.1675274223089218	0.1361815333366394	0.1105207055807114	0	0.08200573176145554	0.135846808552742	0.1282798796892166	0.1338017284870148	0.2919254899024963	0.3776276707649231	0.3491663932800293	0.4004179835319519	0.4491043090820312	0.2749629318714142	0.2869803905487061	0.1726154386997223	0.2851720154285431	0.3227997124195099	0.2390428185462952
Musq_27_23	0.1016190201044083	0.06861983984708786	0.150797426700592	0.07933571934700012	0.08432289958000183	0.1064786314964294	0.08585460484027863	0.1288930773735046	0.08507960289716721	0.05858610942959785	0.08200573176145554	0	0.08296388387680054	0.09535497426986694	0.1853835135698318	0.3403192162513733	0.3691658973693848	0.38692307472229	0.4454584121704102	0.4938118755817413	0.3199501037597656	0.3318475782871246	0.2182556986808777	0.3272314965724945	0.3671888709068298	0.2881701588630676
Musq_29_23	0.05791983008384705	0.02668241038918495	0.1194692999124527	0.01003334764391184	0.002864875365048647	0.03985592350363731	0.00892668217420578	0.1427335143089294	0.007094501052051783	0.05758742243051529	0.135846808552742	0.08296388387680054	0	0.08372326195240021	0.2456851899623871	0.3961168229579926	0.4028266072273254	0.4283615052700043	0.5058594346046448	0.5527651309967041	0.3788977861404419	0.3931687474250793	0.2771956920623779	0.3941945135593414	0.4275566339492798	0.3501165509223938
Musq_31_23	0.07288325577974319	0.08604783564805984	0.1277313083410263	0.08508971333503723	0.08151647448539734	0.05853191763162613	0.07840503752231598	0.151784211397171	0.08426749706268311	0.05373905971646309	0.1282798796892166	0.09535497426986694	0.08372326195240021	0	0.2177477031946182	0.3711943030357361	0.3595814406871796	0.4056240916252136	0.473370373249054	0.5071470737457275	0.3234854638576508	0.3566931188106537	0.2312877625226974	0.3715512752532959	0.3979238271713257	0.319614589214325
Musq_19_23	0.2300204336643219	0.2282547205686569	0.2990664839744568	0.2460896074771881	0.2443903833627701	0.2564436793327332	0.2401371747255325	0.1899236738681793	0.2450181096792221	0.2159848362207413	0.1338017284870148	0.1853835135698318	0.2456851899623871	0.2177477031946182	0	0.261034220457077	0.3925954103469849	0.3274543285369873	0.2869728207588196	0.3299922049045563	0.1539942026138306	0.1700292974710464	0.06042665615677834	0.1741808950901031	0.2092555165290833	0.124862901866436
Musq_01_23	0.3708212375640869	0.3796591758728027	0.4322197735309601	0.4009906053543091	0.3943601250648499	0.3886845409870148	0.3897563219070435	0.3499711155891418	0.3965043425559998	0.3763125538825989	0.2919254899024963	0.3403192162513733	0.3961168229579926	0.3711943030357361	0.261034220457077	0	0.1622829437255859	0.1421888768672943	0.189636766910553	0.3826152682304382	0.2724030017852783	0.2855021059513092	0.2289458513259888	0.3026929497718811	0.3124110996723175	0.2638359069824219
Musq_03_23	0.3701948523521423	0.389127105474472	0.43238365650177	0.4085688591003418	0.400104284286499	0.3695560693740845	0.3940289318561554	0.3723657131195068	0.4040825366973877	0.3849042057991028	0.3776276707649231	0.3691658973693848	0.4028266072273254	0.3595814406871796	0.3925954103469849	0.1622829437255859	0	0.2233200222253799	0.290891706943512	0.4853811860084534	0.3720047771930695	0.4106886982917786	0.3457252383232117	0.4327582716941833	0.4400885403156281	0.3990072906017303
Musq_05_23	0.4001009464263916	0.4107298851013184	0.4588378071784973	0.4339300394058228	0.4265987277030945	0.4263185858726501	0.4219662249088287	0.3742357492446899	0.429443746805191	0.4028452336788177	0.3491663932800293	0.38692307472229	0.4283615052700043	0.4056240916252136	0.3274543285369873	0.1421888768672943	0.2233200222253799	0	0.1762121915817261	0.3386303782463074	0.2619478702545166	0.2770582437515259	0.2848642766475677	0.3042114078998566	0.3365536332130432	0.3278155326843262
Musq_07_23	0.4796403050422668	0.4885241389274597	0.5332783460617065	0.5102237462997437	0.504098653793335	0.4905282258987427	0.4995077252388	0.4505613446235657	0.5057374238967896	0.4791826605796814	0.4004179835319519	0.4454584121704102	0.5058594346046448	0.473370373249054	0.2869728207588196	0.189636766910553	0.290891706943512	0.1762121915817261	0	0.2549988925457001	0.2014963030815125	0.2000663727521896	0.2587522864341736	0.2208495438098907	0.2534303963184357	0.2418161779642105
Musq_09_23	0.5186890363693237	0.5371949672698975	0.5925184488296509	0.558469295501709	0.5500363707542419	0.5252820253372192	0.5439034700393677	0.4987485110759735	0.5535444021224976	0.5275065898895264	0.4491043090820312	0.4938118755817413	0.5527651309967041	0.5071470737457275	0.3299922049045563	0.3826152682304382	0.4853811860084534	0.3386303782463074	0.2549988925457001	0	0.2207931131124496	0.2134968489408493	0.3160349726676941	0.197910338640213	0.1600243002176285	0.2329462766647339
Musq_11_23	0.3430513441562653	0.3633618056774139	0.4283708930015564	0.3846586942672729	0.3761427402496338	0.3575730919837952	0.3701187372207642	0.3232576847076416	0.3800826966762543	0.3418808877468109	0.2749629318714142	0.3199501037597656	0.3788977861404419	0.3234854638576508	0.1539942026138306	0.2724030017852783	0.3720047771930695	0.2619478702545166	0.2014963030815125	0.2207931131124496	0	0.07284383475780487	0.1360095143318176	0.09792010486125946	0.1508616209030151	0.1301155537366867
Musq_13_23	0.3742500245571136	0.3763742446899414	0.4471267759799957	0.3966155648231506	0.3914791941642761	0.3975240588188171	0.3869512677192688	0.3357840776443481	0.3921078443527222	0.3444393575191498	0.2869803905487061	0.3318475782871246	0.3931687474250793	0.3566931188106537	0.1700292974710464	0.2855021059513092	0.4106886982917786	0.2770582437515259	0.2000663727521896	0.2134968489408493	0.07284383475780487	0	0.1599223464727402	0.05082295089960098	0.1067420542240143	0.1054218262434006
Musq_15_23	0.2425653636455536	0.2610474526882172	0.3147774934768677	0.2829699516296387	0.2744482755661011	0.2652252316474915	0.2684300243854523	0.2237386852502823	0.2784836292266846	0.2404646575450897	0.1726154386997223	0.2182556986808777	0.2771956920623779	0.2312877625226974	0.06042665615677834	0.2289458513259888	0.3457252383232117	0.2848642766475677	0.2587522864341736	0.3160349726676941	0.1360095143318176	0.1599223464727402	0	0.1775729060173035	0.1886318027973175	0.1369162499904633
Musq_17_23	0.387804388999939	0.3733516931533813	0.4502193331718445	0.3938526511192322	0.3946267366409302	0.4124943017959595	0.392951637506485	0.332908570766449	0.3951893448829651	0.344091534614563	0.2851720154285431	0.3272314965724945	0.3941945135593414	0.3715512752532959	0.1741808950901031	0.3026929497718811	0.4327582716941833	0.3042114078998566	0.2208495438098907	0.197910338640213	0.09792010486125946	0.05082295089960098	0.1775729060173035	0	0.07877139747142792	0.09265631437301636
