	Zone_2A_1_22	Zone_2A_10_22	Zone_2A_12_22	Zone_2B_1_22	Zone_2B_2_22	Zone_2B_3_22	Zone_3_1_22	Zone_3_2_22	Zone_3_3_22	Musq_01_22	Musq_02_22	Musq_04_22	Musq_06_22	Musq_07_22	Musq_08_22	Musq_11_22	Musq_15_22	Musq_16_22	Musq_19_22	Musq_20_22	Musq_22_22	Musq_24_22	Musq_26_22	Musq_28_22	Musq_30_22	Musq_32_22
Musq_02_22	0.9823461771011353	1.032057762145996	1.025042653083801	1.029669165611267	1.02769660949707	1.018811345100403	1.025797128677368	0.9962671399116516	1.011160373687744	0.1374693363904953	0	0.4259441792964935	0.6824936270713806	0.3750937581062317	0.7110097408294678	0.6225967407226562	0.774105966091156	0.9589599370956421	0.8764021992683411	1.005330920219421	0.967488706111908	1.01749324798584	1.017800688743591	1.007230997085571	1.027774930000305	1.029500722885132
Musq_04_22	0.6092298626899719	0.6584300398826599	0.6475067138671875	0.655963122844696	0.6509028673171997	0.6409458518028259	0.6530758738517761	0.6251751184463501	0.6337485909461975	0.4844361543655396	0.4259441792964935	0	0.2925743758678436	0.130170539021492	0.3265317380428314	0.248678594827652	0.3952232599258423	0.5821541547775269	0.495702713727951	0.6378931403160095	0.5904765129089355	0.6461487412452698	0.6396207213401794	0.6318881511688232	0.6599737405776978	0.6560112833976746
Musq_06_22	0.3824848830699921	0.4290781319141388	0.4323842525482178	0.4298103153705597	0.4268669784069061	0.4263445138931274	0.4402901828289032	0.3991713225841522	0.4199527204036713	0.7357298731803894	0.6824936270713806	0.2925743758678436	0	0.3545863628387451	0.1460044085979462	0.134533166885376	0.1911885738372803	0.3676253259181976	0.2780469059944153	0.4287111163139343	0.3802333176136017	0.4304015636444092	0.4186794757843018	0.4033807814121246	0.4345959424972534	0.4513757228851318
Musq_07_22	0.6700929999351501	0.7186484336853027	0.7218801975250244	0.7148491144180298	0.7186446785926819	0.7162670493125916	0.727405846118927	0.6825178265571594	0.7074916362762451	0.4201586842536926	0.3750937581062317	0.130170539021492	0.3545863628387451	0	0.4034310877323151	0.296672523021698	0.4566831886768341	0.6523023843765259	0.5577967166900635	0.7013816237449646	0.6649014949798584	0.7153648734092712	0.7121064066886902	0.6946066617965698	0.7209775447845459	0.7312917113304138
Musq_08_22	0.3710451126098633	0.4263371229171753	0.3515822887420654	0.4281073212623596	0.4052862823009491	0.3627253472805023	0.3528149127960205	0.4074067771434784	0.375857949256897	0.7721569538116455	0.7110097408294678	0.3265317380428314	0.1460044085979462	0.4034310877323151	0	0.1641947329044342	0.1203714534640312	0.2966103553771973	0.2235454767942429	0.346868634223938	0.2957658767700195	0.3534034490585327	0.3499283194541931	0.3904886543750763	0.390206903219223	0.3542739152908325
Musq_11_22	0.4235149323940277	0.4793271720409393	0.4643988013267517	0.4679296910762787	0.463141918182373	0.4565743505954742	0.4701528549194336	0.4393602311611176	0.4559960067272186	0.6795767545700073	0.6225967407226562	0.248678594827652	0.134533166885376	0.296672523021698	0.1641947329044342	0	0.2020988017320633	0.405030757188797	0.2905111908912659	0.4613601565361023	0.4118976294994354	0.4642476737499237	0.4564270079135895	0.4463427662849426	0.4714769423007965	0.4817492961883545
Musq_15_22	0.2996216714382172	0.3580430150032043	0.2985176742076874	0.3569323718547821	0.3340117633342743	0.2977370023727417	0.2996332943439484	0.3359777927398682	0.3063215613365173	0.8337327837944031	0.774105966091156	0.3952232599258423	0.1911885738372803	0.4566831886768341	0.1203714534640312	0.2020988017320633	0	0.2497311234474182	0.1424689888954163	0.2956590950489044	0.2432152479887009	0.2969906628131866	0.2900320291519165	0.3181598484516144	0.3192012310028076	0.3077756464481354
Musq_16_22	0.2522772252559662	0.2543239295482635	0.1548611670732498	0.278656542301178	0.2410435229539871	0.1840299367904663	0.1496743112802505	0.2724829316139221	0.2067366689443588	1.02027440071106	0.9589599370956421	0.5821541547775269	0.3676253259181976	0.6523023843765259	0.2966103553771973	0.405030757188797	0.2497311234474182	0	0.1791893392801285	0.1437716782093048	0.1500061601400375	0.1736964881420135	0.1624684929847717	0.2456414550542831	0.22956782579422	0.1382148712873459
Musq_19_22	0.206439271569252	0.256736546754837	0.2079231739044189	0.2548424601554871	0.2305691242218018	0.2012196630239487	0.2140474319458008	0.234239786863327	0.2110719680786133	0.9360795021057129	0.8764021992683411	0.495702713727951	0.2780469059944153	0.5577967166900635	0.2235454767942429	0.2905111908912659	0.1424689888954163	0.1791893392801285	0	0.2147826850414276	0.1612379997968674	0.2074493020772934	0.1950049549341202	0.2180420458316803	0.2150701135396957	0.2298263609409332
Musq_20_22	0.1782754361629486	0.1806269139051437	0.1002639383077621	0.196716696023941	0.1686091125011444	0.1366021037101746	0.1108369082212448	0.2087358832359314	0.145813062787056	1.065903782844543	1.005330920219421	0.6378931403160095	0.4287111163139343	0.7013816237449646	0.346868634223938	0.4613601565361023	0.2956590950489044	0.1437716782093048	0.2147826850414276	0	0.1050428375601768	0.119476355612278	0.1195680275559425	0.1687643080949783	0.1330203264951706	0.1127674207091331
Musq_22_22	0.1417351812124252	0.1917092502117157	0.09517592191696167	0.189576655626297	0.166672021150589	0.1212028637528419	0.1093348637223244	0.178902879357338	0.1310409605503082	1.027579188346863	0.967488706111908	0.5904765129089355	0.3802333176136017	0.6649014949798584	0.2957658767700195	0.4118976294994354	0.2432152479887009	0.1500061601400375	0.1612379997968674	0.1050428375601768	0	0.1144002676010132	0.1118130087852478	0.1520341634750366	0.1533712297677994	0.1149324104189873
Musq_24_22	0.1650030910968781	0.1454029977321625	0.07342539727687836	0.1700046956539154	0.1389812976121902	0.0714772641658783	0.06702347844839096	0.1693377494812012	0.09802782535552979	1.078871726989746	1.01749324798584	0.6461487412452698	0.4304015636444092	0.7153648734092712	0.3534034490585327	0.4642476737499237	0.2969906628131866	0.1736964881420135	0.2074493020772934	0.119476355612278	0.1144002676010132	0	0.06382112205028534	0.1332644820213318	0.1091214790940285	0.100517250597477
Musq_26_22	0.1685143560171127	0.1496423184871674	0.07057759910821915	0.1729111224412918	0.1396452933549881	0.08129801601171494	0.07863052934408188	0.1723430007696152	0.1026820465922356	1.080609321594238	1.017800688743591	0.6396207213401794	0.4186794757843018	0.7121064066886902	0.3499283194541931	0.4564270079135895	0.2900320291519165	0.1624684929847717	0.1950049549341202	0.1195680275559425	0.1118130087852478	0.06382112205028534	0	0.1336990594863892	0.1150195896625519	0.1033763140439987
Musq_28_22	0.07971616089344025	0.07915309071540833	0.1331276744604111	0.08025588840246201	0.06963071972131729	0.1092404425144196	0.1538813412189484	0.08323142677545547	0.0834072008728981	1.060875177383423	1.007230997085571	0.6318881511688232	0.4033807814121246	0.6946066617965698	0.3904886543750763	0.4463427662849426	0.3181598484516144	0.2456414550542831	0.2180420458316803	0.1687643080949783	0.1520341634750366	0.1332644820213318	0.1336990594863892	0	0.09150370955467224	0.1896902322769165
Musq_30_22	0.1294431537389755	0.1029858142137527	0.1210714727640152	0.1189418658614159	0.0956948846578598	0.1005790010094643	0.1383504271507263	0.1370591074228287	0.09608188271522522	1.088039755821228	1.027774930000305	0.6599737405776978	0.4345959424972534	0.7209775447845459	0.390206903219223	0.4714769423007965	0.3192012310028076	0.22956782579422	0.2150701135396957	0.1330203264951706	0.1533712297677994	0.1091214790940285	0.1150195896625519	0.09150370955467224	0	0.1747425496578217
Musq_32_22	0.2122140228748322	0.2118328511714935	0.08343616127967834	0.2208756059408188	0.1908715963363647	0.1208506375551224	0.06969945132732391	0.2294696867465973	0.1466154754161835	1.09164822101593	1.029500722885132	0.6560112833976746	0.4513757228851318	0.7312917113304138	0.3542739152908325	0.4817492961883545	0.3077756464481354	0.1382148712873459	0.2298263609409332	0.1127674207091331	0.1149324104189873	0.100517250597477	0.1033763140439987	0.1896902322769165	0.1747425496578217	0
