	Musq_21_25	Musq_19_25	Musq_17_25	Musq_15_25	Musq_13_25	Musq_11_25	Musq_09_25	Musq_07_25	Musq_05_25	Musq_03_25	Musq_01_25	Musq_23_25	Musq_25_25	Zone_3_1_25	Zone_3_3_25	Musq_31_25	Zone_3_2_25	Musq_29_25	Zone_2A_10_25	Zone_2A_1_25	Musq_27_25	Zone_2A_12_25	Zone_2B_1_25	Zone_2B_3_25	Zone_2B_2_25
Musq_23_25	0.2295617014169693	0.3080264925956726	0.1875530034303665	0.2529931366443634	0.2949946224689484	0.2385221570730209	0.2935011982917786	0.3005638718605042	0.2802704572677612	0.3250534534454346	0.3397881090641022	0	0.1302628368139267	0.1584619879722595	0.1279888302087784	0.07867545634508133	0.1100525259971619	0.1731775552034378	0.1600121557712555	0.120109923183918	0.1470021903514862	0.09998383373022079	0.1085098758339882	0.1588821113109589	0.09296390414237976
Musq_25_25	0.2846846282482147	0.3442319929599762	0.2426157146692276	0.3107782602310181	0.3537118434906006	0.3017700016498566	0.3414206802845001	0.3570069074630737	0.3468179404735565	0.3649905622005463	0.3582247495651245	0.1302628368139267	0	0.05108940973877907	0.05809096246957779	0.1144189611077309	0.05792714655399323	0.1513432562351227	0.05147580802440643	0.09718943387269974	0.04048007726669312	0.07382103055715561	0.05916459113359451	0.04749990627169609	0.07048320025205612
Zone_3_1_25	0.3014533519744873	0.3704988956451416	0.2910217642784119	0.310370147228241	0.3487749993801117	0.3110596835613251	0.3390009701251984	0.3500612378120422	0.3412010073661804	0.3515411019325256	0.3844113647937775	0.1584619879722595	0.05108940973877907	0	0.05340180173516273	0.1245681568980217	0.08884063363075256	0.2020126134157181	0.003401467110961676	0.1020947769284248	0.01240328978747129	0.07675525546073914	0.07027275860309601	0.07005773484706879	0.08610166609287262
Zone_3_3_25	0.2755107581615448	0.3541731834411621	0.2621384561061859	0.2867207825183868	0.3236896991729736	0.2821857929229736	0.3093203902244568	0.3301268815994263	0.316886842250824	0.335142195224762	0.3680377006530762	0.1279888302087784	0.05809096246957779	0.05340180173516273	0	0.09427054226398468	0.09470231831073761	0.1863435655832291	0.05414837971329689	0.0732104629278183	0.05004985257983208	0.04080373421311378	0.04765421897172928	0.07862511277198792	0.07877203822135925
Musq_31_25	0.2207280993461609	0.3348986208438873	0.183812290430069	0.2319368869066238	0.2866323888301849	0.2352056056261063	0.2683411538600922	0.2753430306911469	0.2631922364234924	0.2807521820068359	0.3218309879302979	0.07867545634508133	0.1144189611077309	0.1245681568980217	0.09427054226398468	0	0.08963501453399658	0.170566514134407	0.1261406987905502	0.06184471398591995	0.1134858056902885	0.07972212135791779	0.07405215501785278	0.1396570354700089	0.07411321252584457
Zone_3_2_25	0.2870343327522278	0.3632875978946686	0.2488979250192642	0.3131121098995209	0.3558355867862701	0.3014625012874603	0.3436928391456604	0.3591625094413757	0.3490022122859955	0.3672569394111633	0.3771770298480988	0.1100525259971619	0.05792714655399323	0.08884063363075256	0.09470231831073761	0.08963501453399658	0	0.1132695823907852	0.09034720808267593	0.1224505603313446	0.07651408761739731	0.09584648907184601	0.06137768551707268	0.09491968154907227	0.05007975548505783
Musq_29_25	0.3508526980876923	0.3329547345638275	0.2756108045578003	0.3770971894264221	0.4198986291885376	0.3655232787132263	0.407707691192627	0.4231391251087189	0.4130034744739532	0.431219071149826	0.4192250072956085	0.1731775552034378	0.1513432562351227	0.2020126134157181	0.1863435655832291	0.170566514134407	0.1132695823907852	0	0.2025750726461411	0.2100007981061935	0.1896654963493347	0.1834592223167419	0.1617777645587921	0.1939995735883713	0.1555852442979813
Zone_2A_10_25	0.303533136844635	0.3731014430522919	0.294091522693634	0.3133590519428253	0.3519914746284485	0.3141829967498779	0.3423096239566803	0.3531118929386139	0.3442603349685669	0.3539973497390747	0.3869291245937347	0.1600121557712555	0.05147580802440643	0.003401467110961676	0.05414837971329689	0.1261406987905502	0.09034720808267593	0.2025750726461411	0	0.1051160022616386	0.01508464477956295	0.07824685424566269	0.07089120149612427	0.07006824016571045	0.08738955110311508
Zone_2A_1_25	0.2463528513908386	0.3028869926929474	0.1889940947294235	0.2195639163255692	0.2596568465232849	0.2115621715784073	0.244440108537674	0.262836366891861	0.2496544718742371	0.2679554522037506	0.300880640745163	0.120109923183918	0.09718943387269974	0.1020947769284248	0.0732104629278183	0.06184471398591995	0.1224505603313446	0.2100007981061935	0.1051160022616386	0	0.09147064387798309	0.06766080111265182	0.08252647519111633	0.1236821711063385	0.1015840470790863
Musq_27_25	0.2894224226474762	0.359232097864151	0.2790306806564331	0.2982969284057617	0.3383176624774933	0.2998831272125244	0.3286287188529968	0.3380533456802368	0.3306078910827637	0.3416053056716919	0.3730917572975159	0.1470021903514862	0.04048007726669312	0.01240328978747129	0.05004985257983208	0.1134858056902885	0.07651408761739731	0.1896654963493347	0.01508464477956295	0.09147064387798309	0	0.0661759153008461	0.05890654772520065	0.06876333802938461	0.07481462508440018
Zone_2A_12_25	0.2507198750972748	0.3386582732200623	0.2365006357431412	0.275377094745636	0.2990732192993164	0.2597489058971405	0.2932625114917755	0.3052943646907806	0.2921653091907501	0.3238356411457062	0.3567058444023132	0.09998383373022079	0.07382103055715561	0.07675525546073914	0.04080373421311378	0.07972212135791779	0.09584648907184601	0.1834592223167419	0.07824685424566269	0.06766080111265182	0.0661759153008461	0	0.0407649390399456	0.1000880673527718	0.06354568153619766
Zone_2B_1_25	0.2847337424755096	0.3634018301963806	0.2477937787771225	0.2959047257900238	0.3336697816848755	0.2795405685901642	0.3163838684558868	0.3393293917179108	0.3267853856086731	0.3449912071228027	0.3772216439247131	0.1085098758339882	0.05916459113359451	0.07027275860309601	0.04765421897172928	0.07405215501785278	0.06137768551707268	0.1617777645587921	0.07089120149612427	0.08252647519111633	0.05890654772520065	0.0407649390399456	0	0.08436189591884613	0.04411498084664345
Zone_2B_3_25	0.3214413225650787	0.38840052485466	0.2855345904827118	0.3402560651302338	0.3801539540290833	0.327254056930542	0.3680112659931183	0.384996086359024	0.373240739107132	0.3915142118930817	0.4022282660007477	0.1588821113109589	0.04749990627169609	0.07005773484706879	0.07862511277198792	0.1396570354700089	0.09491968154907227	0.1939995735883713	0.07006824016571045	0.1236821711063385	0.06876333802938461	0.1000880673527718	0.08436189591884613	0	0.07959263771772385
Zone_2B_2_25	0.278631329536438	0.3631120920181274	0.2416834533214569	0.3027138113975525	0.3326395153999329	0.2798880338668823	0.3285103142261505	0.3374218642711639	0.3256535232067108	0.3540465831756592	0.3812110126018524	0.09296390414237976	0.07048320025205612	0.08610166609287262	0.07877203822135925	0.07411321252584457	0.05007975548505783	0.1555852442979813	0.08738955110311508	0.1015840470790863	0.07481462508440018	0.06354568153619766	0.04411498084664345	0.07959263771772385	0
