	Musq_21_25	Musq_19_25	Musq_17_25	Musq_15_25	Musq_13_25	Musq_11_25	Musq_09_25	Musq_07_25	Musq_05_25	Musq_03_25	Musq_01_25	Musq_23_25	Musq_25_25	Zone_3_1_25	Zone_3_3_25	Musq_31_25	Zone_3_2_25	Musq_29_25	Zone_2A_10_25	Zone_2A_1_25	Musq_27_25	Zone_2A_12_25	Zone_2B_1_25	Zone_2B_3_25	Zone_2B_2_25
Musq_01_25	13.571801754659049	16.401774426401953	16.352689623301064	13.279420283024953	14.002125810057118	15.90354616769294	16.367926796295357	9.8700207029314	12.296640883289465	6.185186237171898	0.0	23.348978743994675	19.229869799168185	16.309688706026527	20.56568269658884	18.732176537028796	16.775635315841814	18.12159843073925	16.13933641268613	15.700986265340813	18.270410240781448	23.149579224709885	23.36361078921395	19.621417551108237	27.303693180307192
Musq_23_25	20.87871769357353	20.930622945188286	15.916507596814451	20.75369353870213	20.2189612538941	16.680683170230175	22.174088383269755	20.002037721078814	20.184940110792017	23.414016680867107	23.348978743994675	0.0	17.78845352398438	17.289514774805816	17.35708524077445	15.470577528820538	17.735874644746104	18.223956334680864	17.6301592957598	18.88076752507647	19.049042136609668	19.087654511647372	18.617795937612737	18.16297457018343	21.091609467663865
Musq_25_25	17.845945842331318	22.160042728830458	18.892718536942404	20.59648249527782	20.89359096614268	21.242079084687024	22.586992771542565	19.386509092243667	20.820566973919387	20.753827605216085	19.229869799168185	17.78845352398438	0.0	13.69222016787419	14.389827781784584	14.680045805501807	10.730307700558345	12.41488805563778	12.496787629458591	14.873762534496898	8.114178387874981	13.84944930170876	12.531934745696663	13.931274499560466	18.03809032685635
Zone_3_1_25	16.821475322825854	21.129229107798132	19.687592281907026	19.274645988038785	19.091679425197846	21.079769919484008	21.959843665303538	17.58141168601777	18.36236398567704	17.158654703763332	16.309688706026527	17.289514774805816	13.69222016787419	0.0	12.378307567742423	13.406781772268603	10.555582703538471	12.379158327270137	6.289570493704561	12.403441991342016	10.58618782606821	14.872821538215401	15.151896628133422	12.285483947222525	20.496899406143772
Zone_3_3_25	18.690530306849507	23.76154886945972	20.407976676024294	22.057352100162902	20.63800544529561	21.7681054975063	23.183459759848255	19.970741696580912	20.48466246122928	21.036297966336846	20.56568269658884	17.35708524077445	14.389827781784584	12.378307567742423	0.0	14.18801420223685	11.388677183669	13.53418990380371	12.165487602504584	14.02736796652741	15.261083622488236	18.123454914572328	17.171184668356616	13.229590375234176	21.32271151903349
Musq_31_25	15.322763547657509	22.708111903883218	14.616849200754364	18.40939473577432	16.95343053452487	18.23794427708739	19.286645583704306	15.836012859800237	16.32712407921761	18.470703507604146	18.732176537028796	15.470577528820538	14.680045805501807	13.406781772268603	14.18801420223685	0.0	13.190549337629935	13.836380351962857	14.811555925922043	11.032895528264493	15.93534678129545	17.398431068396633	16.002916798957312	14.476545466699074	19.80203950552312
Zone_3_2_25	13.74207755225795	22.002994166483536	18.446571443337135	20.175415700184956	18.515643125040324	19.954917731015144	21.3684323507954	16.995679465819915	18.18418408656138	18.392975325700363	16.775635315841814	17.735874644746104	10.730307700558345	10.555582703538471	11.388677183669	13.190549337629935	0.0	7.570576401912235	8.959748900634747	10.113236472741887	13.300843516902342	17.121357114683725	16.30856308598352	9.579855237692701	20.79138849551994
Musq_29_25	15.453754918461698	22.56840393082154	18.29522541760909	20.97713741796962	19.94624660934147	21.30854447700538	22.345282148748208	17.749146848513828	19.343494296966078	20.419863671458355	18.12159843073925	18.223956334680864	12.41488805563778	12.379158327270137	13.53418990380371	13.836380351962857	7.570576401912235	0.0	12.582716171917808	13.479523139450812	15.068886303388132	16.76151465826485	15.690327044199487	13.127471622161352	21.017088115530914
Zone_2A_10_25	16.54610818171596	20.468785301281216	20.155689087388886	19.285338308986343	19.761828499420332	20.846354834693372	22.213503681864275	18.41064580510407	19.307844430114052	16.86252429451736	16.13933641268613	17.6301592957598	12.496787629458591	6.289570493704561	12.165487602504584	14.811555925922043	8.959748900634747	12.582716171917808	0.0	11.80260684850789	10.648607818826248	17.933717658498598	17.712773446603205	10.865578561051514	21.840298124466415
Zone_2A_1_25	12.554459765113487	22.68838393991239	17.468444794308553	18.5936617210523	15.21810907789614	17.690426251613793	18.993733464155152	14.139339993239176	14.8395411741541	15.212924717626592	15.700986265340813	18.88076752507647	14.873762534496898	12.403441991342016	14.02736796652741	11.032895528264493	10.113236472741887	13.479523139450812	11.80260684850789	0.0	15.573175205928692	18.431570534934146	18.682515982144793	12.294120265065656	22.0561999668687
Musq_27_25	18.636998163336553	21.833046272461154	20.602568676097086	20.760959973083526	21.198586054647876	22.435637174066002	23.659779077235463	19.75939157217962	20.79962521737662	19.096384793565395	18.270410240781448	19.049042136609668	8.114178387874981	10.58618782606821	15.261083622488236	15.93534678129545	13.300843516902342	15.068886303388132	10.648607818826248	15.573175205928692	0.0	13.535865537709583	14.035711314050214	14.23390363782552	18.103872671181566
