	Musq_21_25	Musq_19_25	Musq_17_25	Musq_15_25	Musq_13_25	Musq_11_25	Musq_09_25	Musq_07_25	Musq_05_25	Musq_03_25	Musq_01_25	Musq_23_25	Musq_25_25	Zone_3_1_25	Zone_3_3_25	Musq_31_25	Zone_3_2_25	Musq_29_25	Zone_2A_10_25	Zone_2A_1_25	Musq_27_25	Zone_2A_12_25	Zone_2B_1_25	Zone_2B_3_25	Zone_2B_2_25
Musq_21_25	0	0.1027069836854935	0.141026645898819	0.1358906924724579	0.1805970370769501	0.1905347853899002	0.2119846791028976	0.2776223719120026	0.3834617733955383	0.459099680185318	0.6593025922775269	0.06078272685408592	0.0900188684463501	0.09565446525812149	0.0610063374042511	0.1063653603196144	0.112140566110611	0.08421953767538071	0.08136014640331268	0.09085746109485626	0.08879774063825607	0.0824497789144516	0.08100274205207825	0.08897378295660019	0.09607112407684326
Musq_19_25	0.1027069836854935	0	0.0648096427321434	0.08130200207233429	0.1164213269948959	0.1217985227704048	0.1622624099254608	0.2303814142942429	0.3481044769287109	0.4276884198188782	0.6367272138595581	0.1092425510287285	0.1559085696935654	0.1622245013713837	0.1187527626752853	0.08480805903673172	0.1200016289949417	0.1380290389060974	0.1499351859092712	0.06684597581624985	0.146069809794426	0.1061412543058395	0.1360607743263245	0.1420485973358154	0.1289349347352982
Musq_17_25	0.141026645898819	0.0648096427321434	0	0.07811932265758514	0.09559661895036697	0.09947884082794189	0.1404696404933929	0.2108585387468338	0.3258256018161774	0.4073730409145355	0.6220080256462097	0.1395763754844666	0.1813665628433228	0.1923113018274307	0.1532960683107376	0.1110901162028313	0.1456109583377838	0.1675513833761215	0.1854404956102371	0.08635535836219788	0.1777597516775131	0.130567729473114	0.1623704135417938	0.1715552508831024	0.1544015556573868
Musq_15_25	0.1358906924724579	0.08130200207233429	0.07811932265758514	0	0.08379183709621429	0.0963849350810051	0.10575882345438	0.1926050037145615	0.2878365516662598	0.3828498721122742	0.5985907912254333	0.1436882615089417	0.1891514807939529	0.2022533863782883	0.1530231982469559	0.1241159588098526	0.1572590470314026	0.1681465357542038	0.1893596351146698	0.1030792891979218	0.1784710884094238	0.1307801008224487	0.1697804182767868	0.1809827834367752	0.1577442586421967
Musq_13_25	0.1805970370769501	0.1164213269948959	0.09559661895036697	0.08379183709621429	0	0.05377218499779701	0.06949202716350555	0.1422299742698669	0.2604952156543732	0.3380385339260101	0.5549006462097168	0.1961489021778107	0.2409995347261429	0.2546198964118958	0.2006261348724365	0.173091247677803	0.2068257629871368	0.2197748720645905	0.2385637909173965	0.151054784655571	0.2282016724348068	0.1800872087478638	0.2244275510311127	0.2337571829557419	0.2091384679079056
Musq_11_25	0.1905347853899002	0.1217985227704048	0.09947884082794189	0.0963849350810051	0.05377218499779701	0	0.08514927327632904	0.1445713192224503	0.2617222964763641	0.3417969644069672	0.5594593286514282	0.1846886426210403	0.2211040556430817	0.2332712858915329	0.2087503969669342	0.1685762107372284	0.203811302781105	0.2234075963497162	0.2400666624307632	0.1509755402803421	0.2321948260068893	0.185476616024971	0.2052160650491714	0.2146526724100113	0.2127311378717422
Musq_09_25	0.2119846791028976	0.1622624099254608	0.1404696404933929	0.10575882345438	0.06949202716350555	0.08514927327632904	0	0.1295626610517502	0.21285180747509	0.3112359941005707	0.5285390615463257	0.2319652587175369	0.270973801612854	0.2833589017391205	0.2325993031263351	0.1998264342546463	0.2324976325035095	0.248910516500473	0.2684824168682098	0.1886994242668152	0.255707174539566	0.2088239192962646	0.2512116730213165	0.2627882063388824	0.2352429032325745
Musq_07_25	0.2776223719120026	0.2303814142942429	0.2108585387468338	0.1926050037145615	0.1422299742698669	0.1445713192224503	0.1295626610517502	0	0.1429591029882431	0.2157137393951416	0.4359012544155121	0.2938690483570099	0.3316937685012817	0.3454176783561707	0.3000474572181702	0.2692636251449585	0.3009069561958313	0.3127871155738831	0.3306831419467926	0.2518163323402405	0.3225765824317932	0.2786162793636322	0.3126472234725952	0.3240570425987244	0.3015053272247314
Musq_05_25	0.3834617733955383	0.3481044769287109	0.3258256018161774	0.2878365516662598	0.2604952156543732	0.2617222964763641	0.21285180747509	0.1429591029882431	0	0.1391319185495377	0.3547051846981049	0.3947632312774658	0.4319727718830109	0.4376712739467621	0.3938969075679779	0.3730668127536774	0.3936746716499329	0.4044347703456879	0.4247680306434631	0.36474609375	0.4123484790325165	0.3728674650192261	0.4098204374313354	0.4191782772541046	0.3937474191188812
Musq_03_25	0.459099680185318	0.4276884198188782	0.4073730409145355	0.3828498721122742	0.3380385339260101	0.3417969644069672	0.3112359941005707	0.2157137393951416	0.1391319185495377	0	0.2349327057600021	0.4764587581157684	0.5105699300765991	0.5174447298049927	0.4735468327999115	0.4530602991580963	0.4748832285404205	0.4835034310817719	0.5028833746910095	0.4438697993755341	0.4907384812831879	0.4512638449668884	0.487993448972702	0.4985605180263519	0.4749462902545929
Musq_01_25	0.6593025922775269	0.6367272138595581	0.6220080256462097	0.5985907912254333	0.5549006462097168	0.5594593286514282	0.5285390615463257	0.4359012544155121	0.3547051846981049	0.2349327057600021	0	0.6763759851455688	0.7085662484169006	0.7141807079315186	0.674888014793396	0.6601821780204773	0.6781644225120544	0.6849170923233032	0.7013536691665649	0.6510231494903564	0.6894629001617432	0.6588674783706665	0.6899526119232178	0.7007661461830139	0.6797941327095032
Musq_23_25	0.06078272685408592	0.1092425510287285	0.1395763754844666	0.1436882615089417	0.1961489021778107	0.1846886426210403	0.2319652587175369	0.2938690483570099	0.3947632312774658	0.4764587581157684	0.6763759851455688	0	0.0639006569981575	0.08078393340110779	0.05684781074523926	0.09275445342063904	0.09931943565607071	0.07918474078178406	0.08139705657958984	0.09051266312599182	0.0864378809928894	0.07470028102397919	0.06164487078785896	0.07057307660579681	0.0864548459649086
Musq_25_25	0.0900188684463501	0.1559085696935654	0.1813665628433228	0.1891514807939529	0.2409995347261429	0.2211040556430817	0.270973801612854	0.3316937685012817	0.4319727718830109	0.5105699300765991	0.7085662484169006	0.0639006569981575	0	0.05651480332016945	0.07980535179376602	0.1209849417209625	0.1157571896910667	0.08547171205282211	0.06928659230470657	0.1253193318843842	0.08033337444067001	0.1042159199714661	0.06038812547922134	0.06056881323456764	0.1031157523393631
Zone_3_1_25	0.09565446525812149	0.1622245013713837	0.1923113018274307	0.2022533863782883	0.2546198964118958	0.2332712858915329	0.2833589017391205	0.3454176783561707	0.4376712739467621	0.5174447298049927	0.7141807079315186	0.08078393340110779	0.05651480332016945	0	0.07285876572132111	0.1200984120368958	0.1003544181585312	0.07293807715177536	0.04681184142827988	0.1282576322555542	0.06874584406614304	0.1012129411101341	0.06162859499454498	0.04724599048495293	0.1012605205178261
Zone_3_3_25	0.0610063374042511	0.1187527626752853	0.1532960683107376	0.1530231982469559	0.2006261348724365	0.2087503969669342	0.2325993031263351	0.3000474572181702	0.3938969075679779	0.4735468327999115	0.674888014793396	0.05684781074523926	0.07980535179376602	0.07285876572132111	0	0.09038805961608887	0.08002303540706635	0.05647041276097298	0.05598455294966698	0.09242184460163116	0.06017855182290077	0.05930547788739204	0.06527440994977951	0.06369355320930481	0.06896672397851944
Musq_31_25	0.1063653603196144	0.08480805903673172	0.1110901162028313	0.1241159588098526	0.173091247677803	0.1685762107372284	0.1998264342546463	0.2692636251449585	0.3730668127536774	0.4530602991580963	0.6601821780204773	0.09275445342063904	0.1209849417209625	0.1200984120368958	0.09038805961608887	0	0.059160515666008	0.08854959905147552	0.1078661754727364	0.06172633171081543	0.1012423634529114	0.06304468959569931	0.08324863761663437	0.09374956041574478	0.07196451723575592
Zone_3_2_25	0.112140566110611	0.1200016289949417	0.1456109583377838	0.1572590470314026	0.2068257629871368	0.203811302781105	0.2324976325035095	0.3009069561958313	0.3936746716499329	0.4748832285404205	0.6781644225120544	0.09931943565607071	0.1157571896910667	0.1003544181585312	0.08002303540706635	0.059160515666008	0	0.05558367818593979	0.07833389192819595	0.08373343199491501	0.07026629149913788	0.05933695659041405	0.0682472363114357	0.08074287325143814	0.04009302705526352
Musq_29_25	0.08421953767538071	0.1380290389060974	0.1675513833761215	0.1681465357542038	0.2197748720645905	0.2234075963497162	0.248910516500473	0.3127871155738831	0.4044347703456879	0.4835034310817719	0.6849170923233032	0.07918474078178406	0.08547171205282211	0.07293807715177536	0.05647041276097298	0.08854959905147552	0.05558367818593979	0	0.04606429114937782	0.1056319251656532	0.03297724202275276	0.05828288197517395	0.04938108846545219	0.05791280046105385	0.04711225256323814
Zone_2A_10_25	0.08136014640331268	0.1499351859092712	0.1854404956102371	0.1893596351146698	0.2385637909173965	0.2400666624307632	0.2684824168682098	0.3306831419467926	0.4247680306434631	0.5028833746910095	0.7013536691665649	0.08139705657958984	0.06928659230470657	0.04681184142827988	0.05598455294966698	0.1078661754727364	0.07833389192819595	0.04606429114937782	0	0.1210729479789734	0.03888116404414177	0.08328809589147568	0.0636863186955452	0.05492581427097321	0.07426154613494873
Zone_2A_1_25	0.09085746109485626	0.06684597581624985	0.08635535836219788	0.1030792891979218	0.151054784655571	0.1509755402803421	0.1886994242668152	0.2518163323402405	0.36474609375	0.4438697993755341	0.6510231494903564	0.09051266312599182	0.1253193318843842	0.1282576322555542	0.09242184460163116	0.06172633171081543	0.08373343199491501	0.1056319251656532	0.1210729479789734	0	0.1146724075078964	0.0717909038066864	0.09820184111595154	0.1082139015197754	0.09292132407426834
Musq_27_25	0.08879774063825607	0.146069809794426	0.1777597516775131	0.1784710884094238	0.2282016724348068	0.2321948260068893	0.255707174539566	0.3225765824317932	0.4123484790325165	0.4907384812831879	0.6894629001617432	0.0864378809928894	0.08033337444067001	0.06874584406614304	0.06017855182290077	0.1012423634529114	0.07026629149913788	0.03297724202275276	0.03888116404414177	0.1146724075078964	0	0.06964154541492462	0.05597927421331406	0.05635326728224754	0.06179583072662354
Zone_2A_12_25	0.0824497789144516	0.1061412543058395	0.130567729473114	0.1307801008224487	0.1800872087478638	0.185476616024971	0.2088239192962646	0.2786162793636322	0.3728674650192261	0.4512638449668884	0.6588674783706665	0.07470028102397919	0.1042159199714661	0.1012129411101341	0.05930547788739204	0.06304468959569931	0.05933695659041405	0.05828288197517395	0.08328809589147568	0.0717909038066864	0.06964154541492462	0	0.06160555779933929	0.07868283241987228	0.04611746966838837
