	Musq_21_25	Musq_19_25	Musq_17_25	Musq_15_25	Musq_13_25	Musq_11_25	Musq_09_25	Musq_07_25	Musq_05_25	Musq_03_25	Musq_01_25	Musq_23_25	Musq_25_25	Zone_3_1_25	Zone_3_3_25	Musq_31_25	Zone_3_2_25	Musq_29_25	Zone_2A_10_25	Zone_2A_1_25	Musq_27_25	Zone_2A_12_25	Zone_2B_1_25	Zone_2B_3_25	Zone_2B_2_25
Musq_01_25	0.7688266199649737	0.7545691906005222	0.7613636363636364	0.7215909090909091	0.7182044887780549	0.7051282051282052	0.7093596059113301	0.6322489391796322	0.5746606334841629	0.542319749216301	0.0	0.8043117744610282	0.8555729984301413	0.8652373660030628	0.8100719424460432	0.8488664987405542	0.8711734693877551	0.8685636856368564	0.8621700879765396	0.8014598540145985	0.8741721854304636	0.8337912087912088	0.849194729136164	0.8573529411764705	0.869837296620776
Musq_23_25	0.5450346420323325	0.5858747993579454	0.5987654320987654	0.6100840336134454	0.66991643454039	0.6400580551523948	0.7	0.6794682422451994	0.7195301027900147	0.7633477633477633	0.8043117744610282	0.0	0.49195402298850577	0.512249443207127	0.4798387096774194	0.5672913117546848	0.5828970331588132	0.5649717514124294	0.5475206611570248	0.501002004008016	0.566420664206642	0.5247148288973384	0.492600422832981	0.5116279069767442	0.5908319185059423
Musq_25_25	0.6039387308533917	0.6195652173913043	0.6743849493487699	0.6532258064516129	0.7091152815013405	0.7054794520547946	0.7477707006369426	0.7419804741980475	0.7760778859527121	0.815068493150685	0.8555729984301413	0.49195402298850577	0.0	0.47404063205417607	0.5175097276264592	0.5462328767123288	0.5278276481149012	0.5135135135135135	0.49682875264270615	0.5572519083969466	0.5327102803738317	0.5095057034220533	0.4393939393939394	0.47863247863247865	0.5601374570446735
Zone_3_1_25	0.634453781512605	0.655223880597015	0.6855524079320113	0.6786271450858035	0.7337662337662337	0.725699067909454	0.7593516209476309	0.7513661202185792	0.7913279132791328	0.8228187919463087	0.8652373660030628	0.512249443207127	0.47404063205417607	0.0	0.5143953934740882	0.5553691275167785	0.5555555555555556	0.5104761904761905	0.46496815286624205	0.5315487571701721	0.5349264705882353	0.5367647058823529	0.47291666666666665	0.49166666666666664	0.5666104553119731
Zone_3_3_25	0.581888246628131	0.5570175438596491	0.5897079276773296	0.5842185128983308	0.644955300127714	0.6436931079323797	0.6912832929782082	0.6807387862796834	0.7249022164276402	0.7637997432605905	0.8100719424460432	0.4798387096774194	0.5175097276264592	0.5143953934740882	0.0	0.5015822784810127	0.5288461538461539	0.5387205387205387	0.4962825278810409	0.48312611012433393	0.5159663865546219	0.46875	0.4605263157894737	0.4774436090225564	0.5213270142180095
Musq_31_25	0.6283333333333333	0.5641711229946524	0.6098484848484849	0.6271870794078062	0.674364896073903	0.6611374407582938	0.7036625971143174	0.7074910820451843	0.760186263096624	0.7944890929965557	0.8488664987405542	0.5672913117546848	0.5462328767123288	0.5553691275167785	0.5015822784810127	0.0	0.4841628959276018	0.5193798449612403	0.5407166123778502	0.536547433903577	0.5145482388973966	0.4594594594594595	0.4950166112956811	0.524671052631579	0.48892171344165436
Zone_3_2_25	0.6565143824027073	0.6140583554376657	0.6464646464646465	0.6571815718157181	0.7063583815028902	0.6877234803337307	0.7273743016759776	0.7449584816132859	0.7811764705882352	0.8196531791907514	0.8711734693877551	0.5828970331588132	0.5278276481149012	0.5555555555555556	0.5288461538461539	0.4841628959276018	0.0	0.4869281045751634	0.5229982964224872	0.6012269938650306	0.4773462783171521	0.496	0.5059625212947189	0.5060240963855421	0.45891472868217054
Musq_29_25	0.6472727272727272	0.636986301369863	0.6761658031088082	0.6746478873239437	0.7166866746698679	0.7040690505548706	0.7482758620689656	0.7616707616707616	0.7842170160295932	0.8244552058111381	0.8685636856368564	0.5649717514124294	0.5135135135135135	0.5104761904761905	0.5387205387205387	0.5193798449612403	0.4869281045751634	0.0	0.492619926199262	0.5704809286898839	0.4716981132075472	0.5042016806722689	0.4713493530499076	0.4963235294117647	0.49920508744038156
Zone_2A_10_25	0.6327345309381237	0.6434782608695652	0.6662049861495845	0.6656580937972768	0.7182741116751269	0.7049608355091384	0.7469586374695864	0.7480211081794196	0.7913950456323338	0.8171206225680934	0.8621700879765396	0.5475206611570248	0.49682875264270615	0.46496815286624205	0.4962825278810409	0.5407166123778502	0.5229982964224872	0.492619926199262	0.0	0.5557553956834532	0.4981949458483754	0.5080789946140036	0.46706586826347307	0.48502994011976047	0.5299003322259136
Zone_2A_1_25	0.5341365461847389	0.5292353823088456	0.5722379603399433	0.5605590062111802	0.6136662286465178	0.604306864064603	0.6629353233830846	0.6476190476190476	0.6987951807228916	0.745740498034076	0.8014598540145985	0.501002004008016	0.5572519083969466	0.5315487571701721	0.48312611012433393	0.536547433903577	0.6012269938650306	0.5704809286898839	0.5557553956834532	0.0	0.580906148867314	0.5076660988074957	0.5137111517367459	0.5513513513513514	0.5887708649468892
