	shannon_entropy
Zone_2B_1_22	0.8082026532586325
Zone_2B_2_22	1.4178706532370258
Zone_2B_3_22	0.4963832601618366
Musq_01_22	1.8475596364866824
Musq_02_22	2.2684876938286602
Musq_04_22	0.3710007708273731
Musq_06_22	2.35835475493614
Musq_07_22	1.1624294315711294
Musq_08_22	0.6498515202738793
Musq_11_22	0.7600046812477381
Musq_15_22	1.3546787692676932
Musq_16_22	1.3090358205215145
Musq_19_22	1.7224400202302088
Musq_26_22	1.0809625106703074
Musq_28_22	0.15108240167100231
