	Zone_2B_1_22	Zone_2B_2_22	Zone_2B_3_22	Musq_01_22	Musq_02_22	Musq_04_22	Musq_06_22	Musq_07_22	Musq_08_22	Musq_11_22	Musq_15_22	Musq_16_22	Musq_19_22	Musq_26_22	Musq_28_22	Zone_2B_2_23	Zone_2B_3_23	Zone_2B_1_23	Zone_3_1_23	Zone_3_4_23	Zone_3_3_23	Zone_3_2_23	Zone_2A_12_23	Zone_2A_10_23	Zone_2A_1_23	Musq_25_23	Musq_27_23	Musq_29_23	Musq_31_23	Musq_19_23	Musq_01_23	Musq_03_23	Musq_05_23	Musq_07_23	Musq_09_23	Musq_11_23	Musq_13_23	Musq_15_23	Musq_17_23	Musq_21_23	Musq_23_23	Musq_19_24	Musq_21_24	Musq_23_24	Musq_25_24	Musq_27_24	Musq_29_24	Musq_31_24	Zone_2B_1_24	Zone_2B_2_24	Zone_2B_3_24	Zone_3_1_24	Zone_3_3_24	Zone_3_2_24	Zone_2A_12_24	Zone_2A_10_24	Zone_2A_1_24	Musq_01_24	Musq_03_24	Musq_05_24	Musq_07_24	Musq_09_24	Musq_11_24	Musq_13_24	Musq_15_24	Musq_17_24	Musq_21_25	Musq_19_25	Musq_17_25	Musq_15_25	Musq_13_25	Musq_11_25	Musq_09_25	Musq_07_25	Musq_05_25	Musq_03_25	Musq_01_25	Musq_23_25	Musq_25_25	Zone_3_1_25	Zone_3_3_25	Musq_31_25	Zone_3_2_25	Musq_29_25	Zone_2A_10_25	Zone_2A_1_25	Musq_27_25	Zone_2A_12_25	Zone_2B_1_25	Zone_2B_3_25	Zone_2B_2_25
Musq_07_25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5555555555555556	0.5882352941176471	0.6666666666666666	0.5294117647058824	0.5384615384615384	0.5882352941176471	0.5333333333333333	0.6842105263157895	0.5625	0.5	0.6363636363636364	0.6470588235294118	0.42857142857142855	0.7368421052631579	0.5416666666666666	0.7666666666666667	0.76	0.6666666666666666	0.6190476190476191	0.6842105263157895	0.5263157894736842	0.6190476190476191	0.6521739130434783	0.5714285714285714	0.5909090909090909	0.5714285714285714	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3076923076923077	0.4375	0.21428571428571427	0.26666666666666666	0.15384615384615385	0.2	0.2	0.0	0.3333333333333333	0.16666666666666666	0.2857142857142857	0.5	0.2857142857142857	0.4666666666666667	0.42857142857142855	0.2857142857142857	0.38461538461538464	0.4375	0.38461538461538464	0.3076923076923077	0.4375	0.4	0.5	0.4666666666666667	0.5263157894736842
Musq_05_25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7142857142857143	0.75	0.75	0.631578947368421	0.6666666666666666	0.6842105263157895	0.6470588235294118	0.7	0.5882352941176471	0.6111111111111112	0.6521739130434783	0.7368421052631579	0.5625	0.75	0.6666666666666666	0.8125	0.7692307692307693	0.7307692307692307	0.6363636363636364	0.7619047619047619	0.55	0.6363636363636364	0.6666666666666666	0.6521739130434783	0.6666666666666666	0.6521739130434783	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4666666666666667	0.47058823529411764	0.375	0.5	0.21428571428571427	0.35294117647058826	0.35294117647058826	0.3333333333333333	0.0	0.4666666666666667	0.4375	0.4375	0.5294117647058824	0.6666666666666666	0.5625	0.4375	0.625	0.631578947368421	0.625	0.5625	0.631578947368421	0.6111111111111112	0.5294117647058824	0.6666666666666666	0.55
Musq_03_25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5882352941176471	0.625	0.7058823529411765	0.5625	0.5833333333333334	0.625	0.5714285714285714	0.7222222222222222	0.6	0.5333333333333333	0.6666666666666666	0.6875	0.46153846153846156	0.7777777777777778	0.625	0.75	0.7391304347826086	0.6363636363636364	0.5789473684210527	0.6470588235294118	0.631578947368421	0.65	0.6818181818181818	0.6	0.6190476190476191	0.6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3333333333333333	0.4666666666666667	0.35714285714285715	0.2857142857142857	0.3076923076923077	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.4666666666666667	0.0	0.16666666666666666	0.625	0.42857142857142855	0.5	0.5714285714285714	0.42857142857142855	0.4166666666666667	0.5625	0.2727272727272727	0.3333333333333333	0.4666666666666667	0.5333333333333333	0.625	0.5	0.631578947368421
Musq_01_25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.631578947368421	0.6666666666666666	0.7368421052631579	0.6111111111111112	0.6428571428571429	0.6666666666666666	0.625	0.75	0.6470588235294118	0.5882352941176471	0.6956521739130435	0.7222222222222222	0.5333333333333333	0.8	0.6538461538461539	0.7666666666666667	0.7083333333333334	0.6666666666666666	0.6190476190476191	0.6842105263157895	0.6	0.6818181818181818	0.6521739130434783	0.5714285714285714	0.6521739130434783	0.5714285714285714	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.42857142857142855	0.5294117647058824	0.3333333333333333	0.26666666666666666	0.2857142857142857	0.3125	0.3125	0.2857142857142857	0.4375	0.16666666666666666	0.0	0.5882352941176471	0.5	0.4666666666666667	0.625	0.5	0.5	0.5294117647058824	0.38461538461538464	0.42857142857142855	0.5294117647058824	0.5	0.5882352941176471	0.5625	0.6
Musq_23_25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7	0.7368421052631579	0.6666666666666666	0.5294117647058824	0.6428571428571429	0.6666666666666666	0.625	0.6842105263157895	0.5625	0.5882352941176471	0.6363636363636364	0.7222222222222222	0.5333333333333333	0.7368421052631579	0.6	0.84375	0.76	0.8148148148148148	0.7391304347826086	0.75	0.6	0.6818181818181818	0.7083333333333334	0.6956521739130435	0.6521739130434783	0.5714285714285714	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.625	0.5294117647058824	0.3333333333333333	0.5555555555555556	0.4	0.3125	0.5789473684210527	0.5	0.4375	0.625	0.5882352941176471	0.0	0.4	0.5625	0.42857142857142855	0.5	0.5	0.5294117647058824	0.5	0.5333333333333333	0.5294117647058824	0.5	0.5	0.5625	0.5263157894736842
Musq_25_25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5555555555555556	0.5882352941176471	0.5882352941176471	0.4375	0.5384615384615384	0.5882352941176471	0.5333333333333333	0.6842105263157895	0.5625	0.5	0.6363636363636364	0.6470588235294118	0.42857142857142855	0.6666666666666666	0.5416666666666666	0.8064516129032258	0.76	0.72	0.6818181818181818	0.75	0.6	0.6818181818181818	0.7083333333333334	0.6363636363636364	0.6521739130434783	0.5714285714285714	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.42857142857142855	0.5294117647058824	0.3333333333333333	0.47058823529411764	0.4	0.4117647058823529	0.4117647058823529	0.2857142857142857	0.5294117647058824	0.42857142857142855	0.5	0.4	0.0	0.35714285714285715	0.3076923076923077	0.2857142857142857	0.25	0.3333333333333333	0.25	0.3076923076923077	0.21428571428571427	0.15384615384615385	0.2857142857142857	0.35714285714285715	0.35294117647058826
Zone_3_1_25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6111111111111112	0.6470588235294118	0.6470588235294118	0.5882352941176471	0.6153846153846154	0.7222222222222222	0.6	0.7368421052631579	0.7058823529411765	0.6470588235294118	0.7391304347826086	0.7058823529411765	0.6	0.7894736842105263	0.64	0.8387096774193549	0.75	0.7083333333333334	0.7272727272727273	0.7368421052631579	0.65	0.782608695652174	0.75	0.6818181818181818	0.75	0.6818181818181818	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	0.5882352941176471	0.5	0.4375	0.5625	0.5555555555555556	0.47058823529411764	0.4666666666666667	0.6666666666666666	0.5	0.4666666666666667	0.5625	0.35714285714285715	0.0	0.38461538461538464	0.35714285714285715	0.3333333333333333	0.2857142857142857	0.3333333333333333	0.38461538461538464	0.2857142857142857	0.23076923076923078	0.35714285714285715	0.3076923076923077	0.5
Zone_3_3_25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5882352941176471	0.625	0.625	0.4666666666666667	0.45454545454545453	0.625	0.46153846153846156	0.6470588235294118	0.6	0.5333333333333333	0.6666666666666666	0.6875	0.46153846153846156	0.7058823529411765	0.625	0.8333333333333334	0.7391304347826086	0.75	0.7142857142857143	0.7222222222222222	0.5555555555555556	0.7142857142857143	0.6818181818181818	0.7272727272727273	0.6818181818181818	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.46153846153846156	0.5625	0.4666666666666667	0.5882352941176471	0.5333333333333333	0.5294117647058824	0.5294117647058824	0.42857142857142855	0.5625	0.5714285714285714	0.625	0.42857142857142855	0.3076923076923077	0.38461538461538464	0.0	0.3076923076923077	0.2727272727272727	0.35714285714285715	0.4166666666666667	0.3333333333333333	0.4666666666666667	0.3076923076923077	0.3076923076923077	0.38461538461538464	0.5555555555555556
Musq_31_25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5555555555555556	0.5882352941176471	0.5882352941176471	0.5294117647058824	0.5384615384615384	0.6666666666666666	0.5333333333333333	0.6842105263157895	0.6470588235294118	0.5882352941176471	0.6956521739130435	0.6470588235294118	0.5333333333333333	0.7368421052631579	0.6	0.84375	0.76	0.6666666666666666	0.6818181818181818	0.75	0.6	0.7391304347826086	0.7083333333333334	0.6956521739130435	0.7083333333333334	0.6363636363636364	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3076923076923077	0.6111111111111112	0.3333333333333333	0.47058823529411764	0.4	0.4117647058823529	0.3125	0.2857142857142857	0.4375	0.42857142857142855	0.5	0.5	0.2857142857142857	0.35714285714285715	0.3076923076923077	0.0	0.25	0.3333333333333333	0.38461538461538464	0.16666666666666666	0.4375	0.2857142857142857	0.4	0.35714285714285715	0.5263157894736842
Zone_3_2_25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4666666666666667	0.5	0.5	0.42857142857142855	0.4	0.6	0.4166666666666667	0.625	0.5714285714285714	0.5	0.65	0.5714285714285714	0.4166666666666667	0.6875	0.6086956521739131	0.8275862068965517	0.7272727272727273	0.6818181818181818	0.7	0.7058823529411765	0.6111111111111112	0.7	0.6666666666666666	0.65	0.6666666666666666	0.5789473684210527	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2727272727272727	0.625	0.42857142857142855	0.5625	0.5	0.5	0.5	0.38461538461538464	0.625	0.4166666666666667	0.5	0.5	0.25	0.3333333333333333	0.2727272727272727	0.25	0.0	0.3076923076923077	0.2	0.1	0.42857142857142855	0.25	0.38461538461538464	0.18181818181818182	0.5294117647058824
Musq_29_25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5789473684210527	0.6111111111111112	0.6111111111111112	0.5555555555555556	0.5714285714285714	0.6842105263157895	0.5625	0.7	0.6666666666666666	0.6111111111111112	0.7083333333333334	0.6666666666666666	0.5625	0.75	0.6153846153846154	0.8484848484848485	0.7692307692307693	0.7307692307692307	0.75	0.7619047619047619	0.6190476190476191	0.75	0.72	0.6521739130434783	0.72	0.6521739130434783	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4666666666666667	0.631578947368421	0.47058823529411764	0.5	0.5294117647058824	0.5263157894736842	0.4444444444444444	0.4375	0.631578947368421	0.5625	0.5294117647058824	0.5294117647058824	0.3333333333333333	0.2857142857142857	0.35714285714285715	0.3333333333333333	0.3076923076923077	0.0	0.42857142857142855	0.35714285714285715	0.47058823529411764	0.21428571428571427	0.3333333333333333	0.4	0.47368421052631576
Zone_2A_10_25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5625	0.6	0.6	0.42857142857142855	0.5454545454545454	0.6	0.5384615384615384	0.7058823529411765	0.5714285714285714	0.5	0.65	0.6666666666666666	0.4166666666666667	0.7647058823529411	0.6086956521739131	0.7857142857142857	0.7272727272727273	0.6818181818181818	0.631578947368421	0.7058823529411765	0.6842105263157895	0.7	0.7272727272727273	0.65	0.6666666666666666	0.5789473684210527	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4166666666666667	0.5333333333333333	0.42857142857142855	0.4666666666666667	0.5	0.5	0.5	0.38461538461538464	0.625	0.2727272727272727	0.38461538461538464	0.5	0.25	0.3333333333333333	0.4166666666666667	0.38461538461538464	0.2	0.42857142857142855	0.0	0.2727272727272727	0.3076923076923077	0.38461538461538464	0.5	0.3333333333333333	0.5294117647058824
Zone_2A_1_25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	0.5333333333333333	0.5333333333333333	0.4666666666666667	0.45454545454545453	0.625	0.46153846153846156	0.6470588235294118	0.6	0.5333333333333333	0.6666666666666666	0.6	0.46153846153846156	0.7058823529411765	0.625	0.8333333333333334	0.7391304347826086	0.6956521739130435	0.7142857142857143	0.7222222222222222	0.631578947368421	0.7142857142857143	0.6818181818181818	0.6666666666666666	0.6818181818181818	0.6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.18181818181818182	0.6470588235294118	0.35714285714285715	0.5	0.42857142857142855	0.4375	0.4375	0.3076923076923077	0.5625	0.3333333333333333	0.42857142857142855	0.5333333333333333	0.3076923076923077	0.38461538461538464	0.3333333333333333	0.16666666666666666	0.1	0.35714285714285715	0.2727272727272727	0.0	0.4666666666666667	0.3076923076923077	0.42857142857142855	0.25	0.5555555555555556
Musq_27_25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5789473684210527	0.6111111111111112	0.6111111111111112	0.5555555555555556	0.6666666666666666	0.6842105263157895	0.6470588235294118	0.7619047619047619	0.6666666666666666	0.6111111111111112	0.6521739130434783	0.7368421052631579	0.5625	0.75	0.56	0.8125	0.7692307692307693	0.7307692307692307	0.6956521739130435	0.7619047619047619	0.6818181818181818	0.75	0.7692307692307693	0.7083333333333334	0.72	0.6521739130434783	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5625	0.5555555555555556	0.47058823529411764	0.5	0.5294117647058824	0.5263157894736842	0.5263157894736842	0.4375	0.631578947368421	0.4666666666666667	0.5294117647058824	0.5294117647058824	0.21428571428571427	0.2857142857142857	0.4666666666666667	0.4375	0.42857142857142855	0.47058823529411764	0.3076923076923077	0.4666666666666667	0.0	0.3333333333333333	0.4375	0.2857142857142857	0.3888888888888889
Zone_2A_12_25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5555555555555556	0.5882352941176471	0.5882352941176471	0.5294117647058824	0.5384615384615384	0.6666666666666666	0.5333333333333333	0.6842105263157895	0.6470588235294118	0.5882352941176471	0.6956521739130435	0.6470588235294118	0.5333333333333333	0.6666666666666666	0.6	0.84375	0.76	0.72	0.7391304347826086	0.75	0.6	0.7391304347826086	0.7083333333333334	0.6363636363636364	0.7083333333333334	0.6363636363636364	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.42857142857142855	0.6111111111111112	0.4375	0.47058823529411764	0.5	0.5	0.4117647058823529	0.4	0.6111111111111112	0.5333333333333333	0.5	0.5	0.15384615384615385	0.23076923076923078	0.3076923076923077	0.2857142857142857	0.25	0.21428571428571427	0.38461538461538464	0.3076923076923077	0.3333333333333333	0.0	0.15384615384615385	0.35714285714285715	0.35294117647058826
Zone_2B_1_25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.631578947368421	0.6666666666666666	0.6666666666666666	0.5294117647058824	0.5384615384615384	0.6666666666666666	0.5333333333333333	0.6842105263157895	0.6470588235294118	0.5882352941176471	0.6956521739130435	0.7222222222222222	0.5333333333333333	0.6666666666666666	0.6538461538461539	0.84375	0.76	0.7692307692307693	0.7391304347826086	0.75	0.6	0.7391304347826086	0.7083333333333334	0.6956521739130435	0.7083333333333334	0.6956521739130435	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.42857142857142855	0.5294117647058824	0.5294117647058824	0.5555555555555556	0.5882352941176471	0.5789473684210527	0.5	0.5	0.5294117647058824	0.625	0.5882352941176471	0.5	0.2857142857142857	0.35714285714285715	0.3076923076923077	0.4	0.38461538461538464	0.3333333333333333	0.5	0.42857142857142855	0.4375	0.15384615384615385	0.0	0.4666666666666667	0.35294117647058826
Zone_2B_3_25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4375	0.4666666666666667	0.4666666666666667	0.5	0.5	0.6470588235294118	0.5	0.6666666666666666	0.625	0.5625	0.6190476190476191	0.625	0.5	0.7222222222222222	0.5833333333333334	0.8387096774193549	0.75	0.7083333333333334	0.7272727272727273	0.7368421052631579	0.65	0.7272727272727273	0.6956521739130435	0.6818181818181818	0.6956521739130435	0.6190476190476191	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.38461538461538464	0.6666666666666666	0.5	0.6111111111111112	0.5625	0.5555555555555556	0.5555555555555556	0.4666666666666667	0.6666666666666666	0.5	0.5625	0.5625	0.35714285714285715	0.3076923076923077	0.38461538461538464	0.35714285714285715	0.18181818181818182	0.4	0.3333333333333333	0.25	0.2857142857142857	0.35714285714285715	0.4666666666666667	0.0	0.5
Zone_2B_2_25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6363636363636364	0.6666666666666666	0.6	0.6190476190476191	0.7222222222222222	0.7272727272727273	0.7	0.7391304347826086	0.65	0.6666666666666666	0.5833333333333334	0.7142857142857143	0.631578947368421	0.7272727272727273	0.6071428571428571	0.8611111111111112	0.8333333333333334	0.8	0.7777777777777778	0.84	0.72	0.7307692307692307	0.7931034482758621	0.64	0.75	0.6923076923076923	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5555555555555556	0.6190476190476191	0.55	0.5714285714285714	0.5263157894736842	0.5909090909090909	0.5238095238095238	0.5263157894736842	0.55	0.631578947368421	0.6	0.5263157894736842	0.35294117647058826	0.5	0.5555555555555556	0.5263157894736842	0.5294117647058824	0.47368421052631576	0.5294117647058824	0.5555555555555556	0.3888888888888889	0.35294117647058826	0.35294117647058826	0.5	0.0
