	Zone_2B_1_22	Zone_2B_2_22	Zone_2B_3_22	Musq_01_22	Musq_02_22	Musq_04_22	Musq_06_22	Musq_07_22	Musq_08_22	Musq_11_22	Musq_15_22	Musq_16_22	Musq_19_22	Musq_26_22	Musq_28_22	Zone_2B_2_23	Zone_2B_3_23	Zone_2B_1_23	Zone_3_1_23	Zone_3_4_23	Zone_3_3_23	Zone_3_2_23	Zone_2A_12_23	Zone_2A_10_23	Zone_2A_1_23	Musq_25_23	Musq_27_23	Musq_29_23	Musq_31_23	Musq_19_23	Musq_01_23	Musq_03_23	Musq_05_23	Musq_07_23	Musq_09_23	Musq_11_23	Musq_13_23	Musq_15_23	Musq_17_23	Musq_21_23	Musq_23_23	Musq_19_24	Musq_21_24	Musq_23_24	Musq_25_24	Musq_27_24	Musq_29_24	Musq_31_24	Zone_2B_1_24	Zone_2B_2_24	Zone_2B_3_24	Zone_3_1_24	Zone_3_3_24	Zone_3_2_24	Zone_2A_12_24	Zone_2A_10_24	Zone_2A_1_24	Musq_01_24	Musq_03_24	Musq_05_24	Musq_07_24	Musq_09_24	Musq_11_24	Musq_13_24	Musq_15_24	Musq_17_24	Musq_21_25	Musq_19_25	Musq_17_25	Musq_15_25	Musq_13_25	Musq_11_25	Musq_09_25	Musq_07_25	Musq_05_25	Musq_03_25	Musq_01_25	Musq_23_25	Musq_25_25	Zone_3_1_25	Zone_3_3_25	Musq_31_25	Zone_3_2_25	Musq_29_25	Zone_2A_10_25	Zone_2A_1_25	Musq_27_25	Zone_2A_12_25	Zone_2B_1_25	Zone_2B_3_25	Zone_2B_2_25
Zone_2B_1_22	0	0.901357889175415	0.8602175712585449	0.996666431427002	0.859844446182251	0.9703117609024048	0.836309552192688	1.002055764198303	1.008142113685608	1.005282759666443	0.9505248069763184	1.007423758506775	0.9456226825714111	0.7961775660514832	0.1028560698032379	0.8394626975059509	0.8557438254356384	0.9069389700889587	0.8604822158813477	0.8527162671089172	0.8203464150428772	0.846201479434967	0.8354421854019165	0.855900764465332	0.8700059652328491	0.8725566864013672	0.8747195601463318	0.8541542291641235	0.8329357504844666	0.8606811761856079	0.8088029623031616	0.7737149596214294	0.8716151714324951	0.8488835692405701	0.8760561347007751	0.8787646889686584	0.9011110067367554	0.8542404174804688	0.902800440788269	0.8869820833206177	0.8477801084518433	0.8934052586555481	0.9979754686355591	0.8919998407363892	1.007744073867798	1.28206729888916	1.122435688972473	1.08998167514801	1.11360502243042	1.218537092208862	1.04535961151123	0.9286400079727173	0.9487808346748352	1.107612490653992	1.326786279678345	0.9176698327064514	0.9730414152145386	0.91576087474823	0.9066953659057617	0.963737964630127	0.9368094205856323	0.9615592360496521	0.8370230793952942	0.9561553001403809	0.9082877635955811	0.9323583841323853	0.9682716131210327	0.7790600657463074	0.8712652325630188	0.9146543741226196	0.9114879369735718	0.9005890488624573	0.9057194590568542	0.9249249696731567	0.9261561036109924	0.9427843689918518	0.8723980188369751	0.8619909286499023	0.8501747846603394	0.8866978287696838	0.8800445795059204	0.9000877141952515	0.8518998622894287	0.7112447023391724	0.8874008655548096	0.8977091312408447	0.8889414072036743	0.884782612323761	0.8693565726280212	0.899255633354187	0.8794770240783691
Zone_2B_2_22	0.901357889175415	0	0.3326348066329956	0.4452899098396301	0.2777706980705261	0.4190374314785004	0.3953097462654114	0.4522101879119873	0.4566996395587921	0.4573853611946106	0.3394888639450073	0.4577995240688324	0.3126177787780762	0.3786233365535736	0.8661866188049316	0.3492072522640228	0.331527054309845	0.3917043805122375	0.326647937297821	0.3358621895313263	0.3546959757804871	0.3379590511322021	0.2617122828960419	0.3346743583679199	0.3311623930931091	0.2932465076446533	0.329802393913269	0.3351478576660156	0.3381680250167847	0.2580367922782898	0.3245895206928253	0.3961583971977234	0.3823431432247162	0.3534470200538635	0.2923688292503357	0.2783792018890381	0.2587882280349731	0.2822526097297668	0.2418787479400635	0.2182340174913406	0.2221585214138031	0.2479430139064789	0.4310744404792786	0.3569899201393127	0.5152983069419861	0.7431730031967163	0.5843942761421204	0.5576493740081787	0.6643415689468384	0.6861552000045776	0.4649989306926727	0.67376309633255	0.4604820013046265	0.5513941049575806	0.8465909957885742	0.3700873851776123	0.414522111415863	0.4199604094028473	0.3579237461090088	0.3951730132102966	0.3309960067272186	0.3782548904418945	0.4111952781677246	0.3942686021327972	0.3408918082714081	0.3612735569477081	0.4260767102241516	0.2779557704925537	0.3228258490562439	0.2893279492855072	0.2392855733633041	0.2284089028835297	0.2399810254573822	0.2788890898227692	0.2735292613506317	0.307694286108017	0.2561818957328796	0.3104128241539001	0.3560656309127808	0.3463480472564697	0.3259472548961639	0.3298204839229584	0.3357741832733154	0.4071702659130096	0.3484519124031067	0.3102169036865234	0.3511548042297363	0.3258799016475677	0.3214992582798004	0.3657969236373901	0.3354189097881317
Zone_2B_3_22	0.8602175712585449	0.3326348066329956	0	0.490525484085083	0.3825536966323853	0.4642730057239532	0.2381515502929688	0.4973346292972565	0.5014452934265137	0.5024943947792053	0.4520970582962036	0.5028312206268311	0.4394862651824951	0.1030295491218567	0.8201498985290527	0.0608067587018013	0.0281787496060133	0.1302067190408707	0.007095331326127052	0.009097229689359665	0.04081909731030464	0.01706658490002155	0.1443445533514023	0.008287379518151283	0.07111705839633942	0.1088999137282372	0.09241284430027008	0.007224882487207651	0.09864367544651031	0.1979077309370041	0.3513990640640259	0.3797679841518402	0.4130034148693085	0.4243032336235046	0.4336183071136475	0.3373143672943115	0.3359126150608063	0.2288626432418823	0.3279733061790466	0.3280396461486816	0.2823902368545532	0.4035515189170837	0.4873075783252716	0.258198618888855	0.4222269654273987	0.7140945196151733	0.4822078347206116	0.4532772600650787	0.7042344212532043	0.6440377831459045	0.5190238356590271	0.6392590999603271	0.2623594999313354	0.511181116104126	0.8916596174240112	0.2940733134746552	0.4556233584880829	0.4691912531852722	0.3369956910610199	0.5127732753753662	0.3993102312088013	0.4229432940483093	0.4788834154605865	0.4761623740196228	0.4665691554546356	0.4770835638046265	0.4696743488311768	0.4089440107345581	0.3608603477478027	0.3900861144065857	0.3854086697101593	0.3384147882461548	0.3778794407844543	0.4135083556175232	0.4014009535312653	0.4366104602813721	0.4211806058883667	0.1862661242485046	0.143002912402153	0.1338882595300674	0.1692783236503601	0.1815179586410522	0.07908409833908081	0.1906629800796509	0.1317877173423767	0.1999908238649368	0.1381619274616241	0.1781700849533081	0.125430554151535	0.1488586068153381	0.1160929799079895
Musq_01_22	0.996666431427002	0.4452899098396301	0.490525484085083	0	0.3673617541790009	0.1307440996170044	0.4055697917938232	0.06226508691906929	0.05792236328125	0.06006909906864166	0.166724219918251	0.05899478867650032	0.1978661864995956	0.5363929271697998	0.9601149559020996	0.5130926370620728	0.4835713505744934	0.5685398578643799	0.4915175437927246	0.4934061765670776	0.5128389596939087	0.4965157508850098	0.4096439778804779	0.4928200542926788	0.4209761619567871	0.4646381735801697	0.4384234845638275	0.4931627810001373	0.4644817113876343	0.4136283397674561	0.4328203499317169	0.4824120104312897	0.3067522644996643	0.3823965191841125	0.3067477643489838	0.3190402090549469	0.3048046231269836	0.4004470705986023	0.2979297637939453	0.340252161026001	0.399896115064621	0.3475904166698456	0.5175581574440002	0.4991532564163208	0.6028151512145996	0.8796221613883972	0.7470481991767883	0.7217690348625183	0.7681326866149902	0.8237727880477905	0.6390595436096191	0.8376642465591431	0.6332575082778931	0.6830500960350037	0.8937997817993164	0.3864811062812805	0.1999305188655853	0.2591979503631592	0.4251953363418579	0.3937254846096039	0.3395887911319733	0.4014769196510315	0.4085187613964081	0.3297057747840881	0.3682388961315155	0.2689481973648071	0.06445041298866272	0.4173509478569031	0.2641951739788055	0.2567504048347473	0.2995056211948395	0.3172173500061035	0.3186624944210052	0.2435303032398224	0.2420208752155304	0.2041893154382706	0.3385011851787567	0.3920958042144775	0.5322956442832947	0.5160195827484131	0.4955218434333801	0.3716301620006561	0.5119355320930481	0.5836085677146912	0.5188053846359253	0.416931688785553	0.5208402276039124	0.4571611881256104	0.4949690103530884	0.5419902205467224	0.4824835062026978
Musq_02_22	0.859844446182251	0.2777706980705261	0.3825536966323853	0.3673617541790009	0	0.3409209847450256	0.3810333907604218	0.3999661803245544	0.4044905602931976	0.4051055312156677	0.233928456902504	0.4052680134773254	0.2078760862350464	0.4175959229469299	0.8235270977020264	0.3906857371330261	0.370585560798645	0.4525222182273865	0.3832626938819885	0.3843033313751221	0.4005969166755676	0.3854856491088867	0.3070683479309082	0.3836618661880493	0.3123434484004974	0.3243919014930725	0.3364602625370026	0.3843420743942261	0.3528270125389099	0.2419056445360184	0.1610284745693207	0.2486172020435333	0.1889103353023529	0.1305042654275894	0.2014346122741699	0.2276840955018997	0.1914770305156708	0.2104028463363647	0.1722916066646576	0.1242423355579376	0.19900943338871	0.1753211915493011	0.3902154564857483	0.3456079959869385	0.4991288483142853	0.7857779264450073	0.6459883451461792	0.6198080778121948	0.6933169364929199	0.7265779972076416	0.5375159978866577	0.7184041738510132	0.5209075808525085	0.5697168111801147	0.8365246057510376	0.3371355533599854	0.3869925141334534	0.2956640720367432	0.3112367391586304	0.2969406843185425	0.2968461215496063	0.334195464849472	0.3426700830459595	0.3297915458679199	0.2524740695953369	0.2454094886779785	0.3693910241127014	0.1951631605625153	0.2858250141143799	0.2222802937030792	0.1575836539268494	0.1575662195682526	0.1713297218084335	0.1761793494224548	0.1640639007091522	0.2057883441448212	0.1877393573522568	0.2977051138877869	0.4205428957939148	0.4066025018692017	0.387161910533905	0.3450267910957336	0.4015200734138489	0.4595436751842499	0.4105011820793152	0.3154504299163818	0.4118173122406006	0.3494513630867004	0.3866731226444244	0.4306556880474091	0.3737275302410126
Musq_04_22	0.9703117609024048	0.4190374314785004	0.4642730057239532	0.1307440996170044	0.3409209847450256	0	0.4407922923564911	0.1921602338552475	0.1877934187650681	0.1899407356977463	0.2698616087436676	0.1888224333524704	0.2825422883033752	0.509965181350708	0.9336872100830078	0.4868849515914917	0.4573636651039124	0.5424442291259766	0.465354710817337	0.4673553109169006	0.4866088926792145	0.4705993235111237	0.3835707306861877	0.4666571617126465	0.394947737455368	0.4494752883911133	0.4123950302600861	0.4670671224594116	0.4383187890052795	0.4052983522415161	0.4164561033248901	0.4634265899658203	0.3619436025619507	0.4071559906005859	0.3501466512680054	0.3417245745658875	0.3240080773830414	0.3934164643287659	0.3136178553104401	0.3387103378772736	0.3914541602134705	0.3444840610027313	0.515997588634491	0.4730612635612488	0.5765887498855591	0.8536646366119385	0.7207399010658264	0.6959235072135925	0.7418166399002075	0.797434389591217	0.6132364273071289	0.8113930225372314	0.6069638729095459	0.6728643774986267	0.8675061464309692	0.3921343684196472	0.2796709537506104	0.3433293998241425	0.44229656457901	0.4327370524406433	0.3840890526771545	0.4250974655151367	0.4360150396823883	0.3587478697299957	0.3999917507171631	0.3243812322616577	0.1938319951295853	0.4078101515769958	0.3259422183036804	0.2964770197868347	0.3029149174690247	0.3226205706596375	0.3334992825984955	0.2827845811843872	0.2697141170501709	0.2850910723209381	0.3591953814029694	0.3661345541477203	0.5065360069274902	0.4905531406402588	0.469360888004303	0.4026625156402588	0.4862655401229858	0.5577715039253235	0.4927321672439575	0.4269498586654663	0.4954167008399963	0.4312242865562439	0.4688752293586731	0.5161410570144653	0.4564316272735596
Musq_06_22	0.836309552192688	0.3953097462654114	0.2381515502929688	0.4055697917938232	0.3810333907604218	0.4407922923564911	0	0.4107335805892944	0.4171504378318787	0.4141563177108765	0.3599667549133301	0.4169845581054688	0.3549874126911163	0.1589591950178146	0.8007966279983521	0.2181609869003296	0.2263730764389038	0.2856627106666565	0.2393217384815216	0.2305467128753662	0.2086203992366791	0.2242079377174377	0.2002173066139221	0.234355628490448	0.190776526927948	0.2086304426193237	0.1863852739334106	0.2323028147220612	0.1788348853588104	0.1886328160762787	0.3443005681037903	0.3240557909011841	0.29794842004776	0.3072147071361542	0.2827104032039642	0.2185449302196503	0.247852236032486	0.183064877986908	0.2590938806533813	0.286065399646759	0.2563799023628235	0.3698946833610535	0.4209267497062683	0.2776669263839722	0.4011825621128082	0.751581072807312	0.5278201103210449	0.51398766040802	0.6827747821807861	0.6809623837471008	0.5479370951652527	0.5798013210296631	0.3633707761764526	0.5165776610374451	0.9169992208480835	0.2342466115951538	0.3667588829994202	0.3605451881885529	0.246813103556633	0.3979588747024536	0.3089012503623962	0.3314676880836487	0.2912494540214539	0.3738894462585449	0.3421272039413452	0.3854418396949768	0.3574724793434143	0.3235892057418823	0.2153925895690918	0.3003548383712769	0.3350487351417542	0.2879334688186646	0.3226162195205688	0.3250345587730408	0.3250665068626404	0.3524048924446106	0.3242428302764893	0.1822512149810791	0.2790566682815552	0.3236144185066223	0.2945935726165771	0.1457193046808243	0.2354544997215271	0.2287348210811615	0.3259319365024567	0.2120294272899628	0.3255161643028259	0.2679315805435181	0.275232195854187	0.3204325437545776	0.2609103322029114
Musq_07_22	1.002055764198303	0.4522101879119873	0.4973346292972565	0.06226508691906929	0.3999661803245544	0.1921602338552475	0.4107335805892944	0	0.01069558039307594	0.0103082088753581	0.1732828468084335	0.0114363981410861	0.2059528380632401	0.5417091846466064	0.9654312133789062	0.5185236930847168	0.4889727234840393	0.5747882127761841	0.4981922209262848	0.4989410042762756	0.518196702003479	0.5019320249557495	0.4162114858627319	0.4982306361198425	0.4495983719825745	0.4707115888595581	0.445267915725708	0.4985205233097076	0.4850844144821167	0.4202785491943359	0.4349769353866577	0.4877602756023407	0.312198132276535	0.3878426253795624	0.3121491968631744	0.3359056115150452	0.3301966190338135	0.4172087609767914	0.3176541924476624	0.3620419502258301	0.4020379185676575	0.368831068277359	0.534984827041626	0.5134950876235962	0.6249750256538391	0.8850929141044617	0.7540779113769531	0.7279139161109924	0.7736331224441528	0.8299409151077271	0.6445005536079407	0.8431195020675659	0.6382647752761841	0.687380313873291	0.9000480771064758	0.4196336269378662	0.2406423091888428	0.2651731073856354	0.4376803636550903	0.4023396968841553	0.3488661348819733	0.4232013523578644	0.4275767505168915	0.3581039607524872	0.3779509663581848	0.2790713310241699	0.0788687989115715	0.4239122271537781	0.2773412466049194	0.2589514851570129	0.3238750398159027	0.328293114900589	0.3241188526153564	0.2654531896114349	0.2745271325111389	0.2122071087360382	0.3439625203609467	0.4255236387252808	0.537595808506012	0.522821843624115	0.5021244287490845	0.3776441216468811	0.5174111127853394	0.5891138315200806	0.5249277353286743	0.4238526225090027	0.526330828666687	0.4774741232395172	0.5011646151542664	0.5482480525970459	0.4984462857246399
Musq_08_22	1.008142113685608	0.4566996395587921	0.5014452934265137	0.05792236328125	0.4044905602931976	0.1877934187650681	0.4171504378318787	0.01069558039307594	0	0.003377941437065601	0.1780530363321304	0.002636788645759225	0.2089044749736786	0.5477955937385559	0.9715176224708557	0.5240420699119568	0.4944911599159241	0.5794597864151001	0.5024670362472534	0.5044595003128052	0.5237736105918884	0.5074504613876343	0.4206379354000092	0.5037992000579834	0.4539490938186646	0.4755876660346985	0.4494026303291321	0.5040974617004395	0.4906028509140015	0.4290567636489868	0.4437689781188965	0.4933754801750183	0.3177305161952972	0.3933756649494171	0.3176675736904144	0.3414379954338074	0.335627019405365	0.422727108001709	0.3262071311473846	0.3676042556762695	0.410815954208374	0.3743175566196442	0.5439887046813965	0.5224989652633667	0.6338282823562622	0.8908810019493103	0.7585090398788452	0.7329092621803284	0.7794212102890015	0.834957480430603	0.6502739191055298	0.8488637208938599	0.6444570422172546	0.6942793130874634	0.9049399495124817	0.4241086840629578	0.2449733912944794	0.271984338760376	0.4434245228767395	0.4080839157104492	0.3576103448867798	0.4289455413818359	0.4365805983543396	0.3638481795787811	0.3837243914604187	0.288126528263092	0.08438829332590103	0.4326913058757782	0.286119282245636	0.2677500545978546	0.3280441164970398	0.3369020521640778	0.3321685492992401	0.2709861397743225	0.2787469625473022	0.2151240557432175	0.3495453596115112	0.4340560138225555	0.5432896614074707	0.5270785689353943	0.5065066814422607	0.3825648725032806	0.5229295492172241	0.5946526527404785	0.5297845602035522	0.4280887842178345	0.5318638682365417	0.4817308187484741	0.5059834718704224	0.5530138611793518	0.5031577348709106
Musq_11_22	1.005282759666443	0.4573853611946106	0.5024943947792053	0.06006909906864166	0.4051055312156677	0.1899407356977463	0.4141563177108765	0.0103082088753581	0.003377941437065601	0	0.175163522362709	0.004705352243036032	0.2100120931863785	0.5449361801147461	0.9685141444206238	0.5213250517845154	0.4917741417884827	0.5795740485191345	0.5033665895462036	0.5017424821853638	0.5210566520690918	0.5047333836555481	0.4213712215423584	0.5030480623245239	0.454816609621048	0.4757021069526672	0.4504276812076569	0.5013803839683533	0.4878858327865601	0.4263396263122559	0.4410449266433716	0.4906514585018158	0.3150064945220947	0.3910884857177734	0.3149505853652954	0.3387139737606049	0.3340042233467102	0.4200100898742676	0.3253158330917358	0.3648872077465057	0.4080989360809326	0.3735021948814392	0.5410865545272827	0.5195969343185425	0.6323320865631104	0.8879789113998413	0.7593652606010437	0.7331412434577942	0.7765191197395325	0.8348236083984375	0.6473718285560608	0.8459615707397461	0.6415549516677856	0.6913771629333496	0.9049015641212463	0.4247649312019348	0.2458696067333221	0.2690983712673187	0.4405385553836823	0.4051817953586578	0.3569620251655579	0.4260434508323669	0.4336785078048706	0.3609461188316345	0.3808223009109497	0.2862676978111267	0.08167068660259247	0.4299737811088562	0.2834022045135498	0.2650227844715118	0.3290932178497314	0.3365322053432465	0.3325484991073608	0.2682691514492035	0.2797020077705383	0.2161260396242142	0.3468180298805237	0.4328131079673767	0.5405725836753845	0.5279918313026428	0.5072944164276123	0.3826728165149689	0.5202124714851379	0.5919254422187805	0.5300804376602173	0.4290123581886292	0.5302455425262451	0.4826441407203674	0.506269097328186	0.5530338883399963	0.5032618641853333
