	Musq_19_24	Musq_21_24	Musq_23_24	Musq_25_24	Musq_27_24	Musq_29_24	Musq_31_24	Zone_2B_1_24	Zone_2B_2_24	Zone_2B_3_24	Zone_3_1_24	Zone_3_3_24	Zone_3_2_24	Zone_2A_12_24	Zone_2A_10_24	Zone_2A_1_24	Musq_01_24	Musq_03_24	Musq_05_24	Musq_07_24	Musq_09_24	Musq_11_24	Musq_13_24	Musq_15_24	Musq_17_24
Zone_3_1_24	0.4623474180698395	0.4097890257835388	0.450303316116333	0.3973778486251831	0.365690290927887	0.4231945276260376	0.3264962136745453	0.345932275056839	0.3933773636817932	0.3875201046466827	0	0.3747482895851135	0.3770066499710083	0.4831428825855255	0.5235062837600708	0.4917451739311218	0.4844579696655273	0.567876398563385	0.459272712469101	0.4747024476528168	0.4247371852397919	0.4345933794975281	0.4125286936759949	0.4010569453239441	0.397405207157135
Zone_3_3_24	0.3863721489906311	0.4059223830699921	0.4001684784889221	0.3839914500713348	0.4159316420555115	0.431486964225769	0.3712489604949951	0.4064076244831085	0.3819269835948944	0.3755548298358917	0.3747482895851135	0	0.4624278247356415	0.4299384355545044	0.5163604021072388	0.4709939658641815	0.5450224280357361	0.560050368309021	0.5171490907669067	0.4175008833408356	0.4898320138454437	0.4557672441005707	0.4863560199737549	0.4269160628318787	0.4383426904678345
Zone_3_2_24	0.3767624497413635	0.3869540691375732	0.3846786022186279	0.3311774134635925	0.4108556509017944	0.5050028562545776	0.285053163766861	0.4024414718151093	0.4118156135082245	0.3117324411869049	0.3770066499710083	0.4624278247356415	0	0.4011763334274292	0.4991115927696228	0.4135105013847351	0.4804432094097137	0.5401716828346252	0.392186313867569	0.4617661833763123	0.4543407559394836	0.4593965411186218	0.4691057205200195	0.4902931749820709	0.4666905701160431
Zone_2A_12_24	0.4454145133495331	0.4794845283031464	0.4198967814445496	0.3844850957393646	0.4300892949104309	0.521235466003418	0.4011464715003967	0.4624425768852234	0.3376136720180511	0.3647158741950989	0.4831428825855255	0.4299384355545044	0.4011763334274292	0	0.5160276889801025	0.4176177978515625	0.5689746737480164	0.5891036987304688	0.4854218065738678	0.4884102940559387	0.4858328700065613	0.5357734560966492	0.5191782116889954	0.4939722418785095	0.529948890209198
Zone_2A_10_24	0.4229953587055206	0.3676366209983826	0.31587153673172	0.4315304160118103	0.3544878661632538	0.4668464958667755	0.4985869228839874	0.4404900968074799	0.482869952917099	0.4697999060153961	0.5235062837600708	0.5163604021072388	0.4991115927696228	0.5160276889801025	0	0.3336829543113708	0.4701384007930756	0.4103319048881531	0.4500866830348969	0.3766621947288513	0.3900314569473267	0.3776511251926422	0.4150015115737915	0.414236843585968	0.3367225825786591
Zone_2A_1_24	0.3690411448478699	0.4159574508666992	0.4041407406330109	0.3443897366523743	0.3885867893695831	0.412350982427597	0.4553276300430298	0.4808105528354645	0.4506684541702271	0.3798069059848785	0.4917451739311218	0.4709939658641815	0.4135105013847351	0.4176177978515625	0.3336829543113708	0	0.5541688203811646	0.5424615144729614	0.5102139115333557	0.4749718010425568	0.4415831565856934	0.4186325967311859	0.4534374177455902	0.4704267084598541	0.3931197822093964
Musq_01_24	0.4975324273109436	0.3939396440982819	0.3869203925132751	0.5089155435562134	0.4654532968997955	0.6118650436401367	0.5122779011726379	0.4850316345691681	0.5826107859611511	0.5433691143989563	0.4844579696655273	0.5450224280357361	0.4804432094097137	0.5689746737480164	0.4701384007930756	0.5541688203811646	0	0.3226866722106934	0.28346848487854	0.3437856733798981	0.4003658592700958	0.35447958111763	0.3983990550041199	0.3795925974845886	0.3836596310138702
Musq_03_24	0.511155366897583	0.3762696087360382	0.3765775859355927	0.4709261357784271	0.4239437878131866	0.6118409633636475	0.5733773112297058	0.4787589609622955	0.6169338822364807	0.5433886647224426	0.567876398563385	0.560050368309021	0.5401716828346252	0.5891036987304688	0.4103319048881531	0.5424615144729614	0.3226866722106934	0	0.351934403181076	0.3439153730869293	0.379789412021637	0.3536758124828339	0.3928422629833221	0.4071775078773499	0.3787523806095123
Musq_05_24	0.4616587162017822	0.3465131223201752	0.3744118213653564	0.4193226099014282	0.4150691032409668	0.5763674378395081	0.4124866127967834	0.417822390794754	0.5144891738891602	0.4527624845504761	0.459272712469101	0.5171490907669067	0.392186313867569	0.4854218065738678	0.4500866830348969	0.5102139115333557	0.28346848487854	0.351934403181076	0	0.3185197114944458	0.3606591522693634	0.3203264474868774	0.3384464979171753	0.349375993013382	0.3590314388275146
Musq_07_24	0.3283217251300812	0.2838206887245178	0.2697635889053345	0.4076749682426453	0.3969424962997437	0.5357957482337952	0.4707574546337128	0.4082851111888885	0.481807142496109	0.4782660603523254	0.4747024476528168	0.4175008833408356	0.4617661833763123	0.4884102940559387	0.3766621947288513	0.4749718010425568	0.3437856733798981	0.3439153730869293	0.3185197114944458	0	0.3425663411617279	0.2327775210142136	0.3501935601234436	0.3375611901283264	0.289550244808197
