	Zone_2B_2_23	Zone_2B_3_23	Zone_2B_1_23	Zone_3_1_23	Zone_3_4_23	Zone_3_3_23	Zone_3_2_23	Zone_2A_12_23	Zone_2A_10_23	Zone_2A_1_23	Musq_25_23	Musq_27_23	Musq_29_23	Musq_31_23	Musq_19_23	Musq_01_23	Musq_03_23	Musq_05_23	Musq_07_23	Musq_09_23	Musq_11_23	Musq_13_23	Musq_15_23	Musq_17_23	Musq_21_23	Musq_23_23
Zone_2B_2_23	0	0.07364459335803986	0.1238345950841904	2.625409603118896	2.637125730514526	0.06016900390386581	0.1673834174871445	0.9256550073623657	0.309328705072403	0.4454840421676636	0.4370758533477783	2.625020742416382	1.483774423599243	0.9502840042114258	0.7547150850296021	0.6156371235847473	0.653445839881897	2.658579349517822	2.611371278762817	0.7643089890480042	0.6920124292373657	2.552976369857788	1.236209988594055	0.6315048933029175	0.4459393918514252	0.3072910606861115
Zone_2B_3_23	0.07364459335803986	0	0.06550575792789459	2.692386388778687	2.704505443572998	0.01939473673701286	0.1050061881542206	0.990439236164093	0.3738638162612915	0.511942982673645	0.4987389445304871	2.691535949707031	1.550661325454712	1.01701819896698	0.8214491009712219	0.5668639540672302	0.7048524618148804	2.720161437988281	2.673241138458252	0.8184245824813843	0.7460952401161194	2.616234302520752	1.297273397445679	0.6876188516616821	0.3995048999786377	0.3589916229248047
Zone_2B_1_23	0.1238345950841904	0.06550575792789459	0	2.688738822937012	2.70082950592041	0.07359819114208221	0.117442324757576	0.9856066703796387	0.405966579914093	0.5345284938812256	0.5218110084533691	2.687992095947266	1.547472476959229	1.01367723941803	0.8230321407318115	0.5503098964691162	0.7016279697418213	2.715699195861816	2.668991565704346	0.8186488747596741	0.7472962141036987	2.612143516540527	1.293500423431396	0.6868595480918884	0.3932768106460571	0.3612453937530518
Zone_3_1_23	2.625409603118896	2.692386388778687	2.688738822937012	0	0.1122483611106873	2.681049108505249	2.776479959487915	1.882633209228516	2.320698738098145	2.182458877563477	2.197785377502441	0.1066693887114525	1.149274110794067	1.677478075027466	1.880640387535095	2.604904890060425	2.372416257858276	0.4396569430828094	0.4492552876472473	2.152593374252319	2.285021781921387	0.4050635993480682	1.683347582817078	2.261687755584717	2.573097705841064	2.520802974700928
Zone_3_4_23	2.637125730514526	2.704505443572998	2.70082950592041	0.1122483611106873	0	2.692747592926025	2.78879714012146	1.895751237869263	2.334303379058838	2.194845676422119	2.214587211608887	0.169744685292244	1.174588084220886	1.691886425018311	1.905534029006958	2.619359970092773	2.389033794403076	0.4547039568424225	0.4655430614948273	2.169910907745361	2.301950693130493	0.4452210962772369	1.709746599197388	2.279039621353149	2.587663173675537	2.534807443618774
Zone_3_3_23	0.06016900390386581	0.01939473673701286	0.07359819114208221	2.681049108505249	2.692747592926025	0	0.1154320985078812	0.9789582490921021	0.3633167147636414	0.5006965398788452	0.4887495040893555	2.680266618728638	1.539412498474121	1.005550622940063	0.8109279870986938	0.5759535431861877	0.6998418569564819	2.709962844848633	2.663702964782715	0.8130412101745605	0.7421219348907471	2.606278657913208	1.289242744445801	0.6813688278198242	0.4069165885448456	0.3532602787017822
Zone_3_2_23	0.1673834174871445	0.1050061881542206	0.117442324757576	2.776479959487915	2.78879714012146	0.1154320985078812	0	1.074048042297363	0.4581505954265594	0.596185028553009	0.5813332796096802	2.775392055511475	1.635371565818787	1.10103166103363	0.9057486653327942	0.4979737102985382	0.7711660861968994	2.801816701889038	2.755367994308472	0.8918645977973938	0.8147914409637451	2.699767589569092	1.379492998123169	0.7603312134742737	0.4557092785835266	0.4297018051147461
Zone_2A_12_23	0.9256550073623657	0.990439236164093	0.9856066703796387	1.882633209228516	1.895751237869263	0.9789582490921021	1.074048042297363	0	0.6386255621910095	0.5174151062965393	0.5349516868591309	1.881881475448608	0.9653171300888062	0.5593864917755127	0.4894103407859802	1.011574506759644	0.8001848459243774	1.941096305847168	1.892907619476318	0.6151041984558105	0.6996380090713501	1.893459439277649	0.6455152034759521	0.650796115398407	0.9322963953018188	0.8770742416381836
Zone_2A_10_23	0.309328705072403	0.3738638162612915	0.405966579914093	2.320698738098145	2.334303379058838	0.3633167147636414	0.4581505954265594	0.6386255621910095	0	0.1460325866937637	0.1412795782089233	2.320211410522461	1.179082036018372	0.6462206244468689	0.4553298354148865	0.8359119296073914	0.6522464752197266	2.375138759613037	2.322044849395752	0.534936249256134	0.5426105260848999	2.255101442337036	0.9495576620101929	0.4233215153217316	0.6656090021133423	0.5000013113021851
Zone_2A_1_23	0.4454840421676636	0.511942982673645	0.5345284938812256	2.182458877563477	2.194845676422119	0.5006965398788452	0.596185028553009	0.5174151062965393	0.1460325866937637	0	0.04310569167137146	2.181790828704834	1.041703104972839	0.5109554529190063	0.3225677907466888	0.938299298286438	0.7547656297683716	2.255471229553223	2.202684640884399	0.5727404952049255	0.6463576555252075	2.121340751647949	0.8475192785263062	0.5243254899978638	0.7696483135223389	0.6035614013671875
