	Zone_2B_2_23	Zone_2B_3_23	Zone_2B_1_23	Zone_3_1_23	Zone_3_4_23	Zone_3_3_23	Zone_3_2_23	Zone_2A_12_23	Zone_2A_10_23	Zone_2A_1_23	Musq_25_23	Musq_27_23	Musq_29_23	Musq_31_23	Musq_19_23	Musq_01_23	Musq_03_23	Musq_05_23	Musq_07_23	Musq_09_23	Musq_11_23	Musq_13_23	Musq_15_23	Musq_17_23	Musq_21_23	Musq_23_23
Zone_2B_2_23	0.0	0.4486486486486487	0.5789473684210527	0.6692160611854685	0.669683257918552	0.4632768361581921	0.5426356589147286	0.7162790697674418	0.5194805194805194	0.5069124423963134	0.5790754257907542	0.6970338983050848	0.5968468468468469	0.6035805626598465	0.6288848263254113	0.9756592292089249	0.9537671232876712	0.9080645161290323	0.8780918727915195	0.8985507246376812	0.8684971098265896	0.8530120481927711	0.8369098712446352	0.8413897280966768	0.7544802867383512	0.6743295019157088
Zone_2B_3_23	0.4486486486486487	0.0	0.5739910313901345	0.6996197718631179	0.6758620689655173	0.43529411764705883	0.5473684210526316	0.711217183770883	0.5040214477211796	0.4674698795180723	0.57	0.6891304347826087	0.6113636363636363	0.5910290237467019	0.6075471698113207	0.9729166666666667	0.9546247818499127	0.9080459770114943	0.8713768115942029	0.8892561983471075	0.8777292576419214	0.8592233009708737	0.8408104196816208	0.845565749235474	0.7375231053604436	0.6666666666666666
Zone_2B_1_23	0.5789473684210527	0.5739910313901345	0.0	0.7573770491803279	0.7547892720306514	0.5397590361445783	0.5235849056603774	0.7744510978043913	0.6581740976645435	0.5828343313373253	0.651356993736952	0.7555147058823529	0.6877394636015326	0.7091295116772823	0.6688524590163935	0.9728260869565217	0.9598145285935085	0.9116347569955817	0.8954041204437401	0.9077598828696926	0.8954248366013072	0.8708240534521158	0.8532110091743119	0.8612637362637363	0.7945859872611465	0.7133105802047781
Zone_3_1_23	0.6692160611854685	0.6996197718631179	0.7573770491803279	0.0	0.511727078891258	0.7251461988304093	0.7723132969034608	0.6517311608961304	0.6534653465346535	0.6117216117216118	0.623015873015873	0.5173824130879345	0.571150097465887	0.5708061002178649	0.6038961038961039	0.9505119453924915	0.9206586826347305	0.8594202898550725	0.8155802861685215	0.8442503639010189	0.8156498673740054	0.7607934655775963	0.7425068119891008	0.7577903682719547	0.7876506024096386	0.7546583850931677
Zone_3_4_23	0.669683257918552	0.6758620689655173	0.7547892720306514	0.511727078891258	0.0	0.69377990430622	0.7614879649890591	0.6218905472636815	0.6183574879227053	0.6199575371549894	0.6403712296983759	0.5584112149532711	0.5730593607305936	0.5308310991957105	0.6690265486725664	0.9674134419551935	0.9449225473321858	0.8887070376432079	0.8481012658227848	0.8735632183908046	0.8318452380952381	0.8089887640449438	0.7872023809523809	0.8114374034003091	0.802405498281787	0.7651245551601423
Zone_3_3_23	0.4632768361581921	0.43529411764705883	0.5397590361445783	0.7251461988304093	0.69377990430622	0.0	0.504297994269341	0.7281795511221946	0.5126760563380282	0.47738693467336685	0.5699208443271768	0.7181208053691275	0.6232227488151659	0.6115702479338843	0.625242718446602	0.977924944812362	0.9559633027522936	0.9145299145299145	0.8811320754716981	0.9100169779286927	0.8857142857142857	0.8681592039800995	0.8577777777777778	0.860062893081761	0.7561904761904762	0.6921529175050302
Zone_3_2_23	0.5426356589147286	0.5473684210526316	0.5235849056603774	0.7723132969034608	0.7614879649890591	0.504297994269341	0.0	0.75	0.6020408163265306	0.5509259259259259	0.6359223300970874	0.751578947368421	0.6820175438596491	0.7029702970297029	0.6691042047531993	0.967948717948718	0.9482142857142857	0.9137645107794361	0.8813868613138686	0.9057851239669421	0.8857979502196194	0.87409200968523	0.8552821997105644	0.8608562691131498	0.7673992673992674	0.6836935166994106
Zone_2A_12_23	0.7162790697674418	0.711217183770883	0.7744510978043913	0.6517311608961304	0.6218905472636815	0.7281795511221946	0.75	0.0	0.6894865525672371	0.6908315565031983	0.6810551558752997	0.6329411764705882	0.6334106728538283	0.6049046321525886	0.7191413237924866	0.9760869565217392	0.9528130671506352	0.8970840480274442	0.8617424242424242	0.8888888888888888	0.8617021276595744	0.8350253807106599	0.8161094224924013	0.8309409888357256	0.8342151675485009	0.7859778597785978
Zone_2A_10_23	0.5194805194805194	0.5040214477211796	0.6581740976645435	0.6534653465346535	0.6183574879227053	0.5126760563380282	0.6020408163265306	0.6894865525672371	0.0	0.49523809523809526	0.4772117962466488	0.6447963800904978	0.5650118203309693	0.5636856368563685	0.583011583011583	0.9483870967741935	0.9259927797833934	0.8700854700854701	0.8231939163498099	0.8542024013722127	0.832572298325723	0.8241206030150754	0.7924242424242425	0.8154574132492114	0.7115749525616698	0.6613861386138614
Zone_2A_1_23	0.5069124423963134	0.4674698795180723	0.5828343313373253	0.6117216117216118	0.6199575371549894	0.47738693467336685	0.5509259259259259	0.6908315565031983	0.49523809523809526	0.0	0.5080831408775982	0.6098562628336756	0.5578947368421052	0.586046511627907	0.5289855072463768	0.9382022471910112	0.9074675324675324	0.8542635658914729	0.814625850340136	0.8469860896445132	0.8081805359661495	0.7928571428571428	0.7693389592123769	0.7897810218978102	0.6993127147766323	0.6139705882352942
Musq_25_23	0.5790754257907542	0.57	0.651356993736952	0.623015873015873	0.6403712296983759	0.5699208443271768	0.6359223300970874	0.6810551558752997	0.4772117962466488	0.5080831408775982	0.0	0.5908045977011495	0.5456674473067916	0.5493333333333333	0.555984555984556	0.9320594479830149	0.886654478976234	0.8382099827882961	0.7896749521988528	0.8221070811744386	0.8094512195121951	0.7789203084832905	0.734789391575663	0.7601296596434359	0.6973684210526315	0.649706457925636
Musq_27_23	0.6970338983050848	0.6891304347826087	0.7555147058823529	0.5173824130879345	0.5584112149532711	0.7181208053691275	0.751578947368421	0.6329411764705882	0.6447963800904978	0.6098562628336756	0.5908045977011495	0.0	0.5215419501133787	0.5552763819095478	0.6089285714285714	0.9255533199195171	0.8869565217391304	0.8134453781512605	0.7635009310986964	0.8056951423785594	0.789865871833085	0.7325581395348837	0.6884735202492211	0.7161290322580646	0.7623931623931623	0.726148409893993
Musq_29_23	0.5968468468468469	0.6113636363636363	0.6877394636015326	0.571150097465887	0.5730593607305936	0.6232227488151659	0.6820175438596491	0.6334106728538283	0.5650118203309693	0.5578947368421052	0.5456674473067916	0.5215419501133787	0.0	0.5604938271604938	0.5768535262206148	0.9475728155339805	0.9271523178807947	0.8648648648648649	0.8210526315789474	0.8500797448165869	0.8218390804597702	0.7820197044334976	0.7591240875912408	0.7818181818181819	0.7614213197969543	0.6958855098389982
Musq_31_23	0.6035805626598465	0.5910290237467019	0.7091295116772823	0.5708061002178649	0.5308310991957105	0.6115702479338843	0.7029702970297029	0.6049046321525886	0.5636856368563685	0.586046511627907	0.5493333333333333	0.5552763819095478	0.5604938271604938	0.0	0.6629001883239172	0.9503386004514672	0.9287054409005628	0.8665480427046264	0.8241106719367589	0.8479427549194991	0.8335949764521193	0.7952443857331571	0.7788309636650869	0.7863105175292153	0.7618147448015122	0.7190569744597249
Musq_19_23	0.6288848263254113	0.6075471698113207	0.6688524590163935	0.6038961038961039	0.6690265486725664	0.625242718446602	0.6691042047531993	0.7191413237924866	0.583011583011583	0.5289855072463768	0.555984555984556	0.6089285714285714	0.5768535262206148	0.6629001883239172	0.0	0.913961038961039	0.873546511627907	0.8121468926553672	0.7838660578386606	0.8039492242595204	0.7717250324254216	0.7201834862385321	0.7178477690288714	0.7350543478260869	0.6925418569254186	0.6325878594249201
Musq_01_23	0.9756592292089249	0.9729166666666667	0.9728260869565217	0.9505119453924915	0.9674134419551935	0.977924944812362	0.967948717948718	0.9760869565217392	0.9483870967741935	0.9382022471910112	0.9320594479830149	0.9255533199195171	0.9475728155339805	0.9503386004514672	0.913961038961039	0.0	0.8300220750551877	0.8336594911937377	0.8312236286919831	0.6388261851015802	0.8821656050955414	0.8974683544303798	0.8909090909090909	0.8971061093247589	0.9151943462897526	0.9223985890652557
Musq_03_23	0.9537671232876712	0.9546247818499127	0.9598145285935085	0.9206586826347305	0.9449225473321858	0.9559633027522936	0.9482142857142857	0.9528130671506352	0.9259927797833934	0.9074675324675324	0.886654478976234	0.8869565217391304	0.9271523178807947	0.9287054409005628	0.873546511627907	0.8300220750551877	0.0	0.6853932584269663	0.7134502923976608	0.7712305025996534	0.6351351351351351	0.8012269938650307	0.6698412698412698	0.6733668341708543	0.7050359712230215	0.7309734513274336
Musq_05_23	0.9080645161290323	0.9080459770114943	0.9116347569955817	0.8594202898550725	0.8887070376432079	0.9145299145299145	0.9137645107794361	0.8970840480274442	0.8700854700854701	0.8542635658914729	0.8382099827882961	0.8134453781512605	0.8648648648648649	0.8665480427046264	0.8121468926553672	0.8336594911937377	0.6853932584269663	0.0	0.6118546845124283	0.672945205479452	0.724087591240876	0.69625	0.7267605633802817	0.7742857142857142	0.8251121076233184	0.8535871156661786
Musq_07_23	0.8780918727915195	0.8713768115942029	0.8954041204437401	0.8155802861685215	0.8481012658227848	0.8811320754716981	0.8813868613138686	0.8617424242424242	0.8231939163498099	0.814625850340136	0.7896749521988528	0.7635009310986964	0.8210526315789474	0.8241106719367589	0.7838660578386606	0.8312236286919831	0.7134502923976608	0.6118546845124283	0.0	0.674502712477396	0.72	0.6828947368421052	0.6998491704374057	0.7368421052631579	0.8096	0.8293838862559242
Musq_09_23	0.8985507246376812	0.8892561983471075	0.9077598828696926	0.8442503639010189	0.8735632183908046	0.9100169779286927	0.9057851239669421	0.8888888888888888	0.8542024013722127	0.8469860896445132	0.8221070811744386	0.8056951423785594	0.8500797448165869	0.8479427549194991	0.8039492242595204	0.6388261851015802	0.7712305025996534	0.672945205479452	0.674502712477396	0.0	0.7414285714285714	0.7210718635809987	0.7451790633608816	0.7747875354107648	0.8234421364985163	0.8433382137628112
Musq_11_23	0.8684971098265896	0.8777292576419214	0.8954248366013072	0.8156498673740054	0.8318452380952381	0.8857142857142857	0.8857979502196194	0.8617021276595744	0.832572298325723	0.8081805359661495	0.8094512195121951	0.789865871833085	0.8218390804597702	0.8335949764521193	0.7717250324254216	0.8821656050955414	0.6351351351351351	0.724087591240876	0.72	0.7414285714285714	0.0	0.7104377104377104	0.5653409090909091	0.6089466089466089	0.6586466165413534	0.661144578313253
Musq_13_23	0.8530120481927711	0.8592233009708737	0.8708240534521158	0.7607934655775963	0.8089887640449438	0.8681592039800995	0.87409200968523	0.8350253807106599	0.8241206030150754	0.7928571428571428	0.7789203084832905	0.7325581395348837	0.7820197044334976	0.7952443857331571	0.7201834862385321	0.8974683544303798	0.8012269938650307	0.69625	0.6828947368421052	0.7210718635809987	0.7104377104377104	0.0	0.6448275862068965	0.7197740112994351	0.8011299435028248	0.8045197740112995
Musq_15_23	0.8369098712446352	0.8408104196816208	0.8532110091743119	0.7425068119891008	0.7872023809523809	0.8577777777777778	0.8552821997105644	0.8161094224924013	0.7924242424242425	0.7693389592123769	0.734789391575663	0.6884735202492211	0.7591240875912408	0.7788309636650869	0.7178477690288714	0.8909090909090909	0.6698412698412698	0.7267605633802817	0.6998491704374057	0.7451790633608816	0.5653409090909091	0.6448275862068965	0.0	0.5718390804597702	0.6441176470588236	0.6344725111441307
