	Zone_2B_2_23	Zone_2B_3_23	Zone_2B_1_23	Zone_3_1_23	Zone_3_4_23	Zone_3_3_23	Zone_3_2_23	Zone_2A_12_23	Zone_2A_10_23	Zone_2A_1_23	Musq_25_23	Musq_27_23	Musq_29_23	Musq_31_23	Musq_19_23	Musq_01_23	Musq_03_23	Musq_05_23	Musq_07_23	Musq_09_23	Musq_11_23	Musq_13_23	Musq_15_23	Musq_17_23	Musq_21_23	Musq_23_23
Musq_25_23	23.236212152996888	21.47601244437016	17.627709297353853	19.092163862905192	23.16953823263161	22.82314174151212	20.94568941959548	25.728106082868923	21.220841919196776	21.224543031234724	0.0	24.44840171545623	21.749256055563635	29.05671300997462	25.46484244772482	38.29263941689573	35.80280858538562	32.77657055561799	28.680503198089834	24.830609299684287	28.05058166285227	25.791402524066132	27.624542315175304	26.921392977322544	27.844297298010854	22.298660358152684
Musq_27_23	18.03821628562725	12.291513472823553	17.27520671981506	14.653795873935888	13.171888659783363	15.450303768517859	13.237992921871873	20.04013627370244	13.198918051624315	13.910954859989857	24.44840171545623	0.0	13.687662747040306	20.690393148306693	27.72648028616678	36.371503294118135	31.416362713494678	29.903611807955965	26.716154604007325	23.19343407140815	26.75459033915175	24.4618676778395	25.934663922334156	23.979307750358608	26.7432973953466	23.26672806125563
Musq_29_23	15.013449908158304	13.202900494460634	15.41450185462807	10.216039941341439	4.706277349436494	9.193655309475954	6.571353916759495	16.675637697737372	9.735121373251825	9.635225757776775	21.749256055563635	13.687662747040306	0.0	18.2063200894615	24.493864957350723	33.19559739565548	27.92814122496644	27.224198483516886	23.177465129451615	18.569196304538085	22.468844719370633	21.578743415593998	21.562519695100388	23.49584407462296	22.825688325767395	20.097556016540352
Musq_31_23	24.08221971602224	23.030931807901673	24.065493302726495	20.58545917675936	17.850211131269326	21.4962255215768	19.661922047824458	23.50424902517069	19.37040278007723	17.934380533550996	29.05671300997462	20.690393148306693	18.2063200894615	0.0	31.406394844230103	39.12851177920904	34.219392233480264	33.63435245426064	30.10951913655302	27.526170776779395	28.683759367650136	25.781123472066298	27.976301281797884	28.540294115390452	28.735392731323287	29.545468721449858
Musq_19_23	24.10494067928585	25.125083065574657	25.807219867645557	23.580438935941018	26.075102422417665	25.176820754000488	24.07622188857152	27.79125445755988	25.436774040328853	23.156336253939987	25.46484244772482	27.72648028616678	24.493864957350723	31.406394844230103	0.0	37.95829831116076	35.9744806432085	33.32757324308234	30.171026211459075	23.880406796386023	27.012095357765514	24.30502990258443	24.633798871341583	25.408780452200958	20.499490381342692	22.686488618064338
Musq_01_23	37.62772280598044	36.743153200790964	37.56002780593147	35.999827397917855	33.7654153679284	34.22835415901626	33.924468995430544	37.46347742014143	35.02807098300953	33.80324442739132	38.29263941689573	36.371503294118135	33.19559739565548	39.12851177920904	37.95829831116076	0.0	25.36303186706526	25.945733792519803	26.561816797938587	30.640886517166003	34.47993130191689	30.501948828210477	32.37078821035386	35.996007302878226	31.63424095265147	34.94994445395604
Musq_03_23	32.20955946833636	31.07263998698504	32.27624690263475	30.474613346922602	28.24734547181545	29.237430694639478	28.02094528738743	32.40261690227319	30.020609542863955	28.63384980486124	35.80280858538562	31.416362713494678	27.92814122496644	34.219392233480264	35.9744806432085	25.36303186706526	0.0	19.909011092564146	22.572190574602875	26.44661693298307	29.126260620816904	26.906850600441288	27.930665937984546	33.42718358384287	28.878661341311314	33.16217523228181
Musq_05_23	30.94970432769984	29.671171320640745	30.609921669028886	29.578269910295866	27.566862670235746	28.203060317582647	27.17049947714759	31.548556117175423	29.13227150557074	27.994414463083444	32.77657055561799	29.903611807955965	27.224198483516886	33.63435245426064	33.32757324308234	25.945733792519803	19.909011092564146	0.0	19.205463441468318	22.598042898962902	27.962266952112238	25.064999572521085	25.275099846990535	30.029496959594415	25.921354269706214	30.05638820045045
Musq_07_23	28.10846476549657	27.32615614756155	27.70360818742413	25.818842389406026	23.696582541231137	25.471454092856654	23.34421580141399	27.882505312746783	25.087913380131496	24.63416851158312	28.680503198089834	26.716154604007325	23.177465129451615	30.10951913655302	30.171026211459075	26.561816797938587	22.572190574602875	19.205463441468318	0.0	17.38727581630394	25.792273928781565	20.352707468247903	23.616554135396445	27.009691880282865	23.26442379252711	26.059602995808305
Musq_09_23	21.972577738760037	22.586450237345122	23.737348392013356	21.76896235642982	18.650418191900215	21.02925271955932	18.424784266993488	22.208046835500628	21.50530968448379	21.578964080641473	24.830609299684287	23.19343407140815	18.569196304538085	27.526170776779395	23.880406796386023	30.640886517166003	26.44661693298307	22.598042898962902	17.38727581630394	0.0	22.69143984697445	20.287893452634453	21.62784764765598	24.716668029890865	19.935927582261375	20.13763825035677
Musq_11_23	25.879501117899373	25.31445211514326	28.163165572840473	24.809280786766507	22.34951534533896	23.51737009093058	22.333371763274577	28.38277011929251	25.20819109799522	22.875373797950523	28.05058166285227	26.75459033915175	22.468844719370633	28.683759367650136	27.012095357765514	34.47993130191689	29.126260620816904	27.962266952112238	25.792273928781565	22.69143984697445	0.0	22.678700315981978	24.601463523000614	27.475226978761235	26.402785940357873	25.461263376553614
Musq_13_23	23.811390060063776	25.096640434850016	26.3014817787756	23.304102930132096	21.948229555032782	24.32264132463635	22.06086475292718	23.548050458869835	22.6392313359293	19.356965186337383	25.791402524066132	24.4618676778395	21.578743415593998	25.781123472066298	24.30502990258443	30.501948828210477	26.906850600441288	25.064999572521085	20.352707468247903	20.287893452634453	22.678700315981978	0.0	18.407481286756312	20.606308902862917	16.64096286139002	25.03488376828305
Musq_15_23	22.18412066025276	25.247561749902136	27.149480042126992	23.794136737737983	22.242272391022933	22.666053204651345	21.150150721473462	24.753466911541988	24.105794590167367	20.500002011069377	27.624542315175304	25.934663922334156	21.562519695100388	27.976301281797884	24.633798871341583	32.37078821035386	27.930665937984546	25.275099846990535	23.616554135396445	21.62784764765598	24.601463523000614	18.407481286756312	0.0	23.988968491560183	16.007267536339093	25.25185015555537
