	shannon_entropy
2B03B	0.5890954554923397
M08B	0.895880881816878
M08S	2.2059648301358665
M19S	1.6501305992646238
M30B	0.10442112989859358
M30S	1.1672102614179811
M32B	0.18672530659537667
M32S	1.3039655585708056
