	Musq_21_25	Musq_19_25	Musq_17_25	Musq_15_25	Musq_13_25	Musq_11_25	Musq_09_25	Musq_07_25	Musq_05_25	Musq_03_25	Musq_01_25	Musq_23_25	Musq_25_25	Zone_3_1_25	Zone_3_3_25	Musq_31_25	Zone_3_2_25	Musq_29_25	Zone_2A_10_25	Zone_2A_1_25	Musq_27_25	Zone_2A_12_25	Zone_2B_1_25	Zone_2B_3_25	Zone_2B_2_25
Musq_21_25	0	0.10193782299757	0.1721267700195312	0.2110137939453125	0.4707020819187164	0.3207128047943115	0.4065519273281097	0.1450698226690292	0.3516629934310913	0.1331211626529694	0.2005708068609238	0.1723091751337051	0.1046926230192184	0.1622872352600098	0.171174094080925	0.1019753143191338	0.06227006390690804	0.1863787025213242	0.1011419519782066	0.05939923599362373	0.107336737215519	0.1149719133973122	0.1468971967697144	0.3684694766998291	0.3780924379825592
Musq_19_25	0.10193782299757	0	0.1625843048095703	0.1913507133722305	0.4598408937454224	0.3053275346755981	0.3946797847747803	0.1334059685468674	0.3424732387065887	0.2096363455057144	0.1961708515882492	0.1576515287160873	0.09429442137479782	0.2254827171564102	0.097420334815979	0.09673360735177994	0.1551180928945541	0.2506557106971741	0.09877524524927139	0.1573934853076935	0.09190823882818222	0.1881816983222961	0.136736273765564	0.4197526574134827	0.3301043212413788
Musq_17_25	0.1721267700195312	0.1625843048095703	0	0.2198896408081055	0.4861177206039429	0.2474352419376373	0.4008913338184357	0.1654621809720993	0.2944850623607635	0.1569796949625015	0.1081734821200371	0.2211491465568542	0.1697472929954529	0.2502119541168213	0.202309712767601	0.1673694550991058	0.2233050167560577	0.2433262020349503	0.1780918687582016	0.2209271937608719	0.1720610857009888	0.2136156558990479	0.1671202778816223	0.4458471536636353	0.3756762444972992
Musq_15_25	0.2110137939453125	0.1913507133722305	0.2198896408081055	0	0.4650401771068573	0.2162908613681793	0.3384521901607513	0.07996949553489685	0.4008911848068237	0.2335856407880783	0.1443368196487427	0.06844508647918701	0.133284792304039	0.1760929524898529	0.1680820882320404	0.1307955980300903	0.1893508732318878	0.2020559012889862	0.1375089585781097	0.1868616789579391	0.1311803907155991	0.1377188265323639	0.08796599507331848	0.4292804002761841	0.3782788813114166
Musq_13_25	0.4707020819187164	0.4598408937454224	0.4861177206039429	0.4650401771068573	0	0.4272339642047882	0.3722840249538422	0.4280779659748077	0.5759897828102112	0.4881296455860138	0.4669727683067322	0.4478265047073364	0.4116485416889191	0.4987217783927917	0.4562216103076935	0.4094691872596741	0.4607351124286652	0.5093148946762085	0.4192964732646942	0.4585557878017426	0.4137691557407379	0.4759986996650696	0.434101790189743	0.605819046497345	0.6007077097892761
Musq_11_25	0.3207128047943115	0.3053275346755981	0.2474352419376373	0.2162908613681793	0.4272339642047882	0	0.35791876912117	0.2737560570240021	0.4010195136070251	0.2301103472709656	0.2161569893360138	0.1757168471813202	0.2489231824874878	0.3590949773788452	0.303946316242218	0.24648816883564	0.3037689626216888	0.3746411502361298	0.2574684321880341	0.3013339638710022	0.2512926161289215	0.3274106979370117	0.2808068096637726	0.5066558122634888	0.5038480162620544
Musq_09_25	0.4065519273281097	0.3946797847747803	0.4008913338184357	0.3384521901607513	0.3722840249538422	0.35791876912117	0	0.285493403673172	0.4785296618938446	0.4277018010616302	0.3398438096046448	0.3830698132514954	0.3375590443611145	0.3745281398296356	0.3677785992622375	0.3351052701473236	0.3928269445896149	0.3571367263793945	0.3461700677871704	0.3903732001781464	0.3399467170238495	0.3419299125671387	0.2928853631019592	0.5707245469093323	0.5207011103630066
Musq_07_25	0.1450698226690292	0.1334059685468674	0.1654621809720993	0.07996949553489685	0.4280779659748077	0.2737560570240021	0.285493403673172	0	0.3655270040035248	0.1755952090024948	0.07959339767694473	0.1286681592464447	0.05799512937664986	0.112554706633091	0.097300685942173	0.05529724434018135	0.1187617182731628	0.1381192356348038	0.06746289134025574	0.1160638406872749	0.06062035262584686	0.06280090659856796	0.008876850828528404	0.3946058452129364	0.3405353128910065
Musq_05_25	0.3516629934310913	0.3424732387065887	0.2944850623607635	0.4008911848068237	0.5759897828102112	0.4010195136070251	0.4785296618938446	0.3655270040035248	0	0.335269570350647	0.3210355341434479	0.3839778900146484	0.3494731783866882	0.428844690322876	0.3893330991268158	0.3476100564002991	0.3914371430873871	0.4395450055599213	0.3560113906860352	0.3895740807056427	0.3512860834598541	0.4068320691585541	0.3708150684833527	0.4258798062801361	0.3847996592521667
Musq_03_25	0.1331211626529694	0.2096363455057144	0.1569796949625015	0.2335856407880783	0.4881296455860138	0.2301103472709656	0.4277018010616302	0.1755952090024948	0.335269570350647	0	0.09685614705085754	0.206994816660881	0.1443563103675842	0.1807952225208282	0.2073006927967072	0.1417289525270462	0.09053604304790497	0.2080480009317398	0.1363936215639114	0.08774343132972717	0.1421631872653961	0.1403329521417618	0.1834169179201126	0.3820077478885651	0.4470545053482056
