	Zone_2B_2_23	Zone_2B_3_23	Zone_2B_1_23	Zone_3_1_23	Zone_3_4_23	Zone_3_3_23	Zone_3_2_23	Zone_2A_12_23	Zone_2A_10_23	Zone_2A_1_23	Musq_25_23	Musq_27_23	Musq_29_23	Musq_31_23	Musq_19_23	Musq_01_23	Musq_03_23	Musq_05_23	Musq_07_23	Musq_09_23	Musq_11_23	Musq_13_23	Musq_15_23	Musq_17_23	Musq_21_23	Musq_23_23
Musq_25_23	0.6363636363636364	0.6363636363636364	0.45	0.47368421052631576	0.6842105263157895	0.5714285714285714	0.5263157894736842	0.5909090909090909	0.47368421052631576	0.47368421052631576	0.0	0.6190476190476191	0.5263157894736842	0.7391304347826086	0.48148148148148145	0.8055555555555556	0.8064516129032258	0.7241379310344828	0.6538461538461539	0.7083333333333334	0.64	0.5416666666666666	0.6153846153846154	0.6538461538461539	0.5769230769230769	0.48
Musq_27_23	0.5625	0.4666666666666667	0.5	0.42857142857142855	0.5	0.5625	0.38461538461538464	0.5882352941176471	0.42857142857142855	0.42857142857142855	0.6190476190476191	0.0	0.5	0.5333333333333333	0.64	0.875	0.8	0.8	0.782608695652174	0.8	0.7142857142857143	0.6666666666666666	0.6818181818181818	0.6666666666666666	0.6956521739130435	0.6521739130434783
Musq_29_23	0.5333333333333333	0.5333333333333333	0.5625	0.38461538461538464	0.3	0.3076923076923077	0.18181818181818182	0.4666666666666667	0.25	0.25	0.5263157894736842	0.5	0.0	0.6	0.5652173913043478	0.7931034482758621	0.6818181818181818	0.6818181818181818	0.5789473684210527	0.6470588235294118	0.5555555555555556	0.5	0.5263157894736842	0.65	0.47368421052631576	0.5
Musq_31_23	0.7222222222222222	0.7222222222222222	0.7368421052631579	0.625	0.6153846153846154	0.7222222222222222	0.6	0.6666666666666666	0.625	0.625	0.7391304347826086	0.5333333333333333	0.6	0.0	0.7857142857142857	0.9090909090909091	0.8461538461538461	0.8461538461538461	0.8333333333333334	0.8571428571428571	0.7727272727272727	0.6666666666666666	0.7391304347826086	0.782608695652174	0.75	0.76
Musq_19_23	0.6	0.6	0.56	0.5833333333333334	0.6956521739130435	0.6	0.5652173913043478	0.6666666666666666	0.5833333333333334	0.5217391304347826	0.48148148148148145	0.64	0.5652173913043478	0.7857142857142857	0.0	0.7692307692307693	0.7647058823529411	0.6875	0.6666666666666666	0.6153846153846154	0.6071428571428571	0.5185185185185185	0.5357142857142857	0.6206896551724138	0.38461538461538464	0.4642857142857143
Musq_01_23	0.9117647058823529	0.8787878787878788	0.8484848484848485	0.875	0.8571428571428571	0.8064516129032258	0.8333333333333334	0.8484848484848485	0.8387096774193549	0.8	0.8055555555555556	0.875	0.7931034482758621	0.9090909090909091	0.7692307692307693	0.0	0.4827586206896552	0.5333333333333333	0.5517241379310345	0.6896551724137931	0.6774193548387096	0.6451612903225806	0.696969696969697	0.8	0.6666666666666666	0.75
Musq_03_23	0.8076923076923077	0.76	0.8148148148148148	0.8	0.7619047619047619	0.76	0.6818181818181818	0.7692307692307693	0.75	0.6956521739130435	0.8064516129032258	0.8	0.6818181818181818	0.8461538461538461	0.7647058823529411	0.4827586206896552	0.0	0.4166666666666667	0.5	0.6666666666666666	0.6538461538461539	0.6153846153846154	0.6296296296296297	0.8	0.6428571428571429	0.7419354838709677
Musq_05_23	0.76	0.76	0.7692307692307693	0.8	0.7619047619047619	0.7083333333333334	0.6818181818181818	0.7692307692307693	0.75	0.6956521739130435	0.7241379310344828	0.8	0.6818181818181818	0.8461538461538461	0.6875	0.5333333333333333	0.4166666666666667	0.0	0.36363636363636365	0.5454545454545454	0.6	0.56	0.4583333333333333	0.7142857142857143	0.5384615384615384	0.7
Musq_07_23	0.7916666666666666	0.7916666666666666	0.8	0.7272727272727273	0.7368421052631579	0.6818181818181818	0.65	0.75	0.6666666666666666	0.6666666666666666	0.6538461538461539	0.782608695652174	0.5789473684210527	0.8333333333333334	0.6666666666666666	0.5517241379310345	0.5	0.36363636363636365	0.0	0.5	0.625	0.45454545454545453	0.5416666666666666	0.6923076923076923	0.5	0.6296296296296297
Musq_09_23	0.75	0.75	0.7619047619047619	0.8	0.75	0.6842105263157895	0.6470588235294118	0.631578947368421	0.7368421052631579	0.7368421052631579	0.7083333333333334	0.8	0.6470588235294118	0.8571428571428571	0.6153846153846154	0.6896551724137931	0.6666666666666666	0.5454545454545454	0.5	0.0	0.6190476190476191	0.5	0.5909090909090909	0.75	0.47619047619047616	0.625
