#SampleID	faith_pd
2B03B	2.034709054139541
M08B	1.032750890725424
M08S	1.697780594969832
M19S	1.796529770027853
M30B	1.794913685163771
M30S	2.74482801708978
M32B	2.677154534501464
M32S	3.520144233768021
