Feature ID	Taxon	Confidence
0fe971552bdaeb1f62be1cc745613a32	Unclassified(remove)	0.000000
82c10d5cefcc60f8816174b586a8296f	Unclassified(remove)	0.000000
3e517c9127742c994d27e5f3ec98b68b	Unclassified(remove)	0.000000
1f5f6aed442e329272cce4f400ab3f93	Unclassified(remove)	0.000000
a91930a90fc29859b6ae0adfd09b86ac	Unclassified(remove)	0.000000
ed15842bbb0f3831e611af38079be331	Unclassified(remove)	0.000000
8a6afea709a10abfcec0371242c929d0	Unclassified(remove)	0.000000
47d68bc998d5374652c225a3de029d52	Unclassified(remove)	0.000000
bb8c85e175cd42f5a68d3d2ff86c01a8	Unclassified(remove)	0.000000
cbddbfba666f56993fa8bf2c93fd7f2d	Unclassified(remove)	0.000000
2ea6043c5d57dfb606bac192d342a1d4	k__Metazoa;p__;c__;o__;f__;g__;s__(remove)	0.940000
556db76cf1f4559959808e879e56e661	Unclassified(remove)	0.000000
11aaa8e128d865ff93318320d3aace34	Unclassified(remove)	0.000000
815ee4950d921870bcb71898e224c1a3	Unclassified(remove)	0.000000
6c4e7912751903afd0e504a3dda23bd8	Unclassified(remove)	0.000000
f4a4b1578ef80aae831de86aafa4dff3	k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__(remove)	0.980000
e3b6c88c6dc07baf234186e247ffdb47	Unclassified(remove)	0.000000
00fe4ce37099dddad72a9f141a50d2d7	Unclassified(remove)	0.000000
975c52dfe157c13a333a3e3abc4bb76b	Unclassified(remove)	0.000000
c1f2d0b6a2e12be2f65ecbda757f807b	Unclassified(remove)	0.000000
bfc7023ac7831932ee6f21d9eb320593	Unclassified(remove)	0.000000
c8d498e78ee3735135a37c2c65b10f2a	k__;p__;c__Dinophyceae;o__;f__;g__;s__(remove)	1.000000
f40cff585408484517dfa47e453a6fea	Unclassified(remove)	0.000000
930bf1182591e26ae0fb1bab2f7cc64c	Unclassified(remove)	0.000000
d2e8c81c7942eb6406767976352c1498	Unclassified(remove)	0.000000
220e226033349bc003135d3948b4d9d6	Unclassified(remove)	0.000000
c1b83ef3198f404baed33fe3681de992	Unclassified(remove)	0.000000
25440d40405e38808f6eb3f0e0234ea0	Unclassified(remove)	0.000000
b69bfff505d3fc51249c508146dad32b	Unclassified(remove)	0.000000
43568b98038188a4ff7da6ca5fba6411	Unclassified(remove)	0.000000
bb7d80c0594552adeb726c7cb9d7e4bf	Unclassified(remove)	0.000000
e0a4488a64318f02ca846673909078a9	Unclassified(remove)	0.000000
50fb10dcab26db9441c70423efa4ba6e	Unclassified(remove)	0.000000
9917100999e16e3b8e6a0d475a7a129e	Unclassified(remove)	0.000000
aecd23707dd49819661a9391fdfac108	Unclassified(remove)	0.000000
eb813d6fc5b9005abfddac7591aeb07e	Unclassified(remove)	0.000000
4882d4193e5be1f6a4351937b4590f77	Unclassified(remove)	0.000000
7da9c1f48f5de3a9e13bb8a49dafcf9d	Unclassified(remove)	0.000000
5bc9db11c524abd46e8225da2f506800	Unclassified(remove)	0.000000
818386fbb325563ada4414705df32e3f	Unclassified(remove)	0.000000
463a6d184331703a47d8226fcd882ce9	k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__(remove)	0.910000
41047c73321a7aa1636b6e7c3c45df5a	Unclassified(remove)	0.000000
9b860ce1b02cde3e95e5edfde6091b01	Unclassified(remove)	0.000000
16e969ee36bc42b0e55c4e29883c6a31	k__Metazoa;p__;c__;o__;f__;g__;s__(remove)	0.920000
c30c6c2d1bcd46270d68385649c15d3a	Unclassified(remove)	0.000000
52726a5b7878621a04cd48ea623ed5d5	Unclassified(remove)	0.000000
556c7ad61e6222e87a7e9c4151a686ea	Unclassified(remove)	0.000000
bc9718556048d016735b30d9996c7733	Unclassified(remove)	0.000000
0d7233e606a6314ea92040d7a6c4c6ad	Unclassified(remove)	0.000000
4ca1b529ede3aab6c024c80893ca6bcb	Unclassified(remove)	0.000000
ca1956c4b37e1a87cdec9578c8b5a93a	Unclassified(remove)	0.000000
888a0c7e411caa778c2d922aae1dec19	Unclassified(remove)	0.000000
e82da6ab41cf48623f35f479ba9170cf	Unclassified(remove)	0.000000
2242d9e65e48544423f315bb0ff43057	Unclassified(remove)	0.000000
cd72ce68e8c32526db5313dce2f68e9f	k__Metazoa;p__;c__;o__;f__;g__;s__(remove)	0.930000
8c54dc797f41d37ae2dea7cfd9d2f3ae	Unclassified(remove)	0.000000
b4b0823c71caee3ea5b7d32fc140515e	Unclassified(remove)	0.000000
09a017827e422d42ed924fb52ab86e7d	Unclassified(remove)	0.000000
ccc7c4ce223025ace49b472172993cdf	Unclassified(remove)	0.000000
eaf545ccf366b5973c3cca48bbd1b4c2	Unclassified(remove)	0.000000
8205f8c26e4967d342f012b91ddf955b	Unclassified(remove)	0.000000
b74eea40131467879ea9df2da44277f6	Unclassified(remove)	0.000000
b95869e1a12fd04864aa414ed1d72e6d	Unclassified(remove)	0.000000
8bf30ee9ccac4850c9e443271b784d35	Unclassified(remove)	0.000000
f3885cca1fc30786409909782e360c12	Unclassified(remove)	0.000000
7c535c6b98241f03ab5f4410d33c9310	Unclassified(remove)	0.000000
816a3a527f2cf1367b6e3d360d874b09	Unclassified(remove)	0.000000
4bc22aa258876a9f7ab150a0100c905c	Unclassified(remove)	0.000000
1c323be97138292f7cc3152d533edba1	Unclassified(remove)	0.000000
cd563df1e708d8c6c7c7366d4660aeac	Unclassified(remove)	0.000000
0f975d039b8baf4a735614ac12c06c1c	Unclassified(remove)	0.000000
2529ca63d4df5ad737a6bd703e586614	Unclassified(remove)	0.000000
9ec9c8c3fac507b989d954e9bd0a1636	k__unclassified cellular organisms kingdom;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariales;f__Bacillariaceae;g__Nitzschia;s__Nitzschia dissipata (Raphid, pennate diatoms)(remove)	1.000000
dcba93202b8744ed3b42fd55d59997b2	Unclassified(remove)	0.000000
0f8b6936a3f8d5787e374177c6a02635	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__;f__;g__;s__(remove)	0.980000
55b2ff17021d12344878fc291c51cedb	Unclassified(remove)	0.000000
acd68d559413e436881e243ac2d199f8	Unclassified(remove)	0.000000
dbbb14248b089dab4a79bb12060f5159	Unclassified(remove)	0.000000
782e1d98cbccc6e65d1dc1d18d3d7076	Unclassified(remove)	0.000000
5dad6656faef67594603ffc170be9f13	Unclassified(remove)	0.000000
19f6ce0da223264f1635da6b5bfabff7	k__Metazoa;p__;c__;o__;f__;g__;s__(remove)	0.930000
e8244e17579039122f08f8901a6f65e0	Unclassified(remove)	0.000000
75bfce5654a08652197eac02c403792b	Unclassified(remove)	0.000000
c5ea5311c2068b9c14faf47f4a175095	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__unclassified Trebouxiophyceae order;f__unclassified Trebouxiophyceae family;g__Choricystis;s__Choricystis parasitica (green algae)(remove)	1.000000
beaf592de6d77689fa213488675f607a	Unclassified(remove)	0.000000
e87a59882710e582bda89a305eaf079a	Unclassified(remove)	0.000000
8673b4fc74a4732dcafaf40fa60bca59	Unclassified(remove)	0.000000
39468a73b07f4f6f7210f9cf85c86ff7	Unclassified(remove)	0.000000
fbf0d6de27782d2327c2a456f83e45bb	Unclassified(remove)	0.000000
cabd72acdb3799ab72a65aa8be5c35bb	Unclassified(remove)	0.000000
a39f7bf5bc745ff2236fcc5d109f8313	k__unclassified cellular organisms kingdom;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula cryptocephala (Raphid, pennate diatoms)	1.000000
f666febfe06ecd5b3c215d9eb87dade9	Unclassified(remove)	0.000000
e7334c8d49952dc6bcc09bb2df3b7f57	Unclassified(remove)	0.000000
04628af44618b342186f6a652adfbeed	Unclassified(remove)	0.000000
83de8debeeeeda79c3a6bd3a6978c334	Unclassified(remove)	0.000000
d67ed74fc13c103dff70a3ab5f0a2ea4	Unclassified(remove)	0.000000
22185e3a85e4981bf4e2bc1f0f85cabe	Unclassified(remove)	0.000000
a7e987c898c093a4e5041ccf02b29518	Unclassified(remove)	0.000000
0cc7080440465936d4a99791aa4d9d09	Unclassified(remove)	0.000000
8a7466b3afa5c0fa990cb329f3428ae5	Unclassified(remove)	0.000000
569bae263f39c1c374644777c127551a	Unclassified(remove)	0.000000
387d7e1ef7ff07190831fd6148624f09	Unclassified(remove)	0.000000
0260ae013683edb79c1b76749f805d82	Unclassified(remove)	0.000000
f14db5e3d3e978feb629e06c04a281cf	Unclassified(remove)	0.000000
8618038b046257e696548ca17a8f0182	Unclassified(remove)	0.000000
fba07fa3dbfaa4b50b5bd005ae835535	Unclassified(remove)	0.000000
cda9c8abdced57f697c7fc5c66feca57	Unclassified(remove)	0.000000
e666eb2546370221af0515492b707155	Unclassified(remove)	0.000000
92e15ce9d015376f7a199c580a62ae67	Unclassified(remove)	0.000000
d41f7b5cf796891d3ebad7498c67c774	Unclassified(remove)	0.000000
deefa30575c9658ea012c567df93aedb	Unclassified(remove)	0.000000
ecb602b68c96581c54b3c899228b255b	Unclassified(remove)	0.000000
0b599d39154353b56834116428071010	k__Metazoa;p__;c__;o__;f__;g__;s__(remove)	0.940000
d53fd791b498aa4c3e04e2d02cee380e	Unclassified(remove)	0.000000
d80d986283f54a5f1f3c73e1617afd93	Unclassified(remove)	0.000000
c28fc9db586e2f8b9409fd10cb799dbc	Unclassified(remove)	0.000000
4e8386f507cf8ff6754314615335f838	Unclassified(remove)	0.000000
90146d76553050bd97e374377d47fa8d	Unclassified(remove)	0.000000
5e5b539f348b6e56de02de9188964757	Unclassified(remove)	0.000000
06142511224b09e01aadc99f7613108c	Unclassified(remove)	0.000000
c5c6f79699e0cb03b5d923a65fe903db	k__Metazoa;p__;c__;o__;f__;g__;s__(remove)	0.900000
a536f856d519e7e99ffab9ce7339c523	Unclassified(remove)	0.000000
886128fddb183ec2626ccc35b1a4d5ac	Unclassified(remove)	0.000000
3772d27e33abef7ac21acfa0bfebfdbd	Unclassified(remove)	0.000000
83c78a6eac57b3d7bae9c153d21fbda8	Unclassified(remove)	0.000000
7c8e11a73741ddc6b8bd72ba6379e3d5	Unclassified(remove)	0.000000
5aff076ecf47b8437eee92bceb75c5f8	Unclassified(remove)	0.000000
51ffc1a6369e9a7af220052b3ef46eec	Unclassified(remove)	0.000000
b19ca5d20b62a5f76bbb54c14c1cb3c4	Unclassified(remove)	0.000000
a2c3ea9b144da6926fdaee9d583a9102	Unclassified(remove)	0.000000
fd861c635b10d9603a880962157f57ed	Unclassified(remove)	0.000000
205cde55c68976cc7f52057e7b7ec5a0	Unclassified(remove)	0.000000
d1bdb8832ef2b5f9e3a7cbbf1ed9938c	Unclassified(remove)	0.000000
e169e4acb2ec43b13108dbcd79817389	Unclassified(remove)	0.000000
9cbcda86abb06ebbbf2a773f9747e67d	Unclassified(remove)	0.000000
23fc321a24fdb4c00bd7667ef63d9d06	Unclassified(remove)	0.000000
d7d2db91edd630eac050c54130197ad7	Unclassified(remove)	0.000000
a32c9ec0a3ed3d50034eed886bd852bd	Unclassified(remove)	0.000000
5137abf5a54301ea86d12bf92d109164	Unclassified(remove)	0.000000
6dd36ce62859c75a5118dc84b2ab80c6	Unclassified(remove)	0.000000
aec72daed4543201de8f539a054a49c9	Unclassified(remove)	0.000000
f11081f36f759135d727e8f37e600504	Unclassified(remove)	0.000000
b8fcb37f22fcb0741dd232c8a9b42cbb	Unclassified(remove)	0.000000
011ccc4c245c4796ced3d48200e052b4	Unclassified(remove)	0.000000
4d436f064b50b8fa9974b0d910ebe401	Unclassified(remove)	0.000000
f18576573786bace70a57df159f62b43	Unclassified(remove)	0.000000
d7467be434e301ec34f7046eb8b1fab1	Unclassified(remove)	0.000000
bcf46d213cdd3ef819166268dba7d837	Unclassified(remove)	0.000000
5462d6c4217948f2dd7ae4ab6ed0d30f	Unclassified(remove)	0.000000
528c537369b993fce6a9015d2f1514b5	Unclassified(remove)	0.000000
50048b1749f1eabd526c99da59b67f1a	Unclassified(remove)	0.000000
10554e87bbfb7ab4ac9e4fd90a6f9b25	Unclassified(remove)	0.000000
8c2fa5cdde0c02bb9a44730459a10a1d	Unclassified(remove)	0.000000
6fdbd743d9819698b1b21e05e866234c	Unclassified(remove)	0.000000
f40b7b0ac4daa19a4ffcbf2f186c5993	Unclassified(remove)	0.000000
f7efc5d7d473a33cebf7ea148fb0a23f	Unclassified(remove)	0.000000
dcf43eff04fe20149cb42b860dbee446	Unclassified(remove)	0.000000
95c784d7e7e2edb6cae0851e13c43996	Unclassified(remove)	0.000000
b3ae20357b78863b165ed91656174356	Unclassified(remove)	0.000000
17b5135a72325d2f3e52f322a0634adf	Unclassified(remove)	0.000000
43c4022b94d1700f2848095ac80bdc00	Unclassified(remove)	0.000000
2ed57a791ccfca542b7e75aa036dd0c7	Unclassified(remove)	0.000000
1b678952f9dcc7d085f4abd62e5a5207	Unclassified(remove)	0.000000
f97fdb8e48ded2f803b246223a4dadb1	Unclassified(remove)	0.000000
2a14952e0d00993ba14f43267e56935e	Unclassified(remove)	0.000000
354a67c6657d0b2d44b72029a3c97c99	Unclassified(remove)	0.000000
398a3eaa4e74201862e17757e2997980	Unclassified(remove)	0.000000
bf04b1ef783b9478a922514b9d36a5b3	Unclassified(remove)	0.000000
c2f020566a2833c3088ec0a999efbccb	Unclassified(remove)	0.000000
5af9cd39b3c1cfe25aae9d67449cbfe5	k__Metazoa;p__Arthropoda;c__Hexanauplia;o__Calanoida;f__Clausocalanidae;g__Pseudocalanus;s__Pseudocalanus major (copepods)(remove)	0.990000
94877998f4142446230b88269339a582	Unclassified(remove)	0.000000
1302efd95f24df3e6ed18bdbf567471a	Unclassified(remove)	0.000000
febe05785fb096451827b33ebc41b890	Unclassified(remove)	0.000000
2332cf29da3ec81e536ac92e9354e2c6	Unclassified(remove)	0.000000
a8fe96b7b97f15a540c3b35180244359	Unclassified(remove)	0.000000
04e21420697bb5a2566031f7d7c01620	Unclassified(remove)	0.000000
f86419672bc86baede7dd340c5afc5be	Unclassified(remove)	0.000000
89dccb587a79c75f806e625f50cd4247	Unclassified(remove)	0.000000
5d8a56d8e86e07a2d27b8b8591e36d96	Unclassified(remove)	0.000000
b17f36c00cfca1265841e8a7335119c8	Unclassified(remove)	0.000000
0b9959328ad4f8c699072097933603bf	Unclassified(remove)	0.000000
9c2609a28938cb8d502d2879c6fa3a12	Unclassified(remove)	0.000000
9f4ebb17225a566ad7bbf40fa3ae1c7d	Unclassified(remove)	0.000000
f64139727c4033d7e82065b7eeb16e26	k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__(remove)	0.900000
7793be3943f608c7d59d4c35362eb287	k__Metazoa;p__Arthropoda;c__Insecta;o__;f__;g__;s__(remove)	0.970000
828f418c6836269df9002ea5c4bf3054	Unclassified(remove)	0.000000
131e0711ea457fb92163e41825ae85c0	Unclassified(remove)	0.000000
13b283263ee9aba7b4a4ba8431669a32	Unclassified(remove)	0.000000
46984d2955c7c51c632ee004f97cfc2b	Unclassified(remove)	0.000000
e8e7896edaca56895cb2590f88e5ea65	Unclassified(remove)	0.000000
8dae964f7d04c41ca2f0817acd757887	Unclassified(remove)	0.000000
2748f96cd515231e17df08c457078d41	k__;p__;c__;o__;f__;g__;s__(remove)	0.333333
c21e8312cad1477015bcae5400aa3368	Unclassified(remove)	0.000000
95777f32fdb933ff53fd3187166502da	Unclassified(remove)	0.000000
863c5f1653163c29c6635f15169c8c74	Unclassified(remove)	0.000000
46be098154464a7fc1ffd1aeeb6bbeb7	Unclassified(remove)	0.000000
d24cdd3d772cda0d79eac52818c088b0	Unclassified(remove)	0.000000
cb613d5652b68c338b1c26e0b9f39c67	Unclassified(remove)	0.000000
74a90a50e062cb0da9da292bb55be856	Unclassified(remove)	0.000000
60c671db4d17cb9913dfeb6d9fd13bbd	Unclassified(remove)	0.000000
ef55f08d35125ee15a96266372f3299c	Unclassified(remove)	0.000000
6c5d7553c76b7c9db5845b215d9b1562	Unclassified(remove)	0.000000
9c180d4fa22f93c9a2ddab1a768a7d50	Unclassified(remove)	0.000000
0d8f99c0c6bb9c2e5e916375b3695794	Unclassified(remove)	0.000000
c76aeb0d53befb2ada5e3eea42fe1f0a	Unclassified(remove)	0.000000
20ad2601cd844fc512b19874516bdce1	Unclassified(remove)	0.000000
01a9bebc3bdb27d8d06354a9abb6a8f2	Unclassified(remove)	0.000000
3839862c33aeadd485e5f701818bc3f5	Unclassified(remove)	0.000000
a5e2a92f8592baefba6c8bac811198e2	Unclassified(remove)	0.000000
7e8f9f97fc303741442fa2d5bd51b6ec	Unclassified(remove)	0.000000
5d972f1d0e5c1a79d03ab38c5568b864	Unclassified(remove)	0.000000
b738d467871f2240cb2a5934cb7eaf1f	Unclassified(remove)	0.000000
101e57001b17bf5e500f2366d32a8a39	Unclassified(remove)	0.000000
73f3b95f9b0b7384e070854bea0c16d9	Unclassified(remove)	0.000000
e3457294dfceca5669ffbc39407e5795	Unclassified(remove)	0.000000
e32f3ce137a37055d33e08e7bdf60577	Unclassified(remove)	0.000000
35b1110d6f22b43ef1a3d3e7e791535f	Unclassified(remove)	0.000000
810ee20703ac923e7f6be4c770761ce1	Unclassified(remove)	0.000000
6f7dd26d9132504864360b198daf8c3f	Unclassified(remove)	0.000000
348acbb4534283ea1ec2e740364af881	Unclassified(remove)	0.000000
93a9e49c9853c8f02705730a80fe155d	Unclassified(remove)	0.000000
fe58475dbac178a71c2e42d33639a32a	Unclassified(remove)	0.000000
6e3171c21a0b06e447310a34e8eaf2b6	Unclassified(remove)	0.000000
e75d633db54dc1eb683206d9026af03e	Unclassified(remove)	0.000000
90df0117cea48aaf760de24b57bd329e	Unclassified(remove)	0.000000
4d7079762e65d9cf0e39543ca450860c	k__Metazoa;p__;c__;o__;f__;g__;s__(remove)	0.940000
11e3c783af29bab51a3663d2db26ff3d	Unclassified(remove)	0.000000
3bc11403b453373f5f704608381ac647	Unclassified(remove)	0.000000
6738ea239c0584f99f5501e28e5d081c	Unclassified(remove)	0.000000
afe4724e2d759bcc2c686e48febf9bf2	Unclassified(remove)	0.000000
78f779e1a228c22784fe8a9289dd4b96	Unclassified(remove)	0.000000
abf7cdd63da4cff3b9f1adc733df9505	Unclassified(remove)	0.000000
9fcc288de2a344e14e77bdb5614a61d3	Unclassified(remove)	0.000000
816cf4eef49fe5ab67b5e09c8ba06c7a	Unclassified(remove)	0.000000
60476c87d04b8ceb6da527fc9b3fde5c	Unclassified(remove)	0.000000
470d2c328880faa60fb831d2b7340071	Unclassified(remove)	0.000000
31669c3f263392ecb2ba78a85ff30f46	Unclassified(remove)	0.000000
4590d1a4901be1e48d8ada98974e5d63	k__unclassified cellular organisms kingdom;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariales;f__Bacillariaceae;g__Cylindrotheca;s__Cylindrotheca closterium (Raphid, pennate diatoms)	0.500000
0fdbb06bfcdb6514d1fbcc72f1f1d17d	Unclassified(remove)	0.000000
aee2e4a2c26a7e7dbb7eee7e6304ae6b	Unclassified(remove)	0.000000
bcd83a002c8906d4439044649854d7e7	Unclassified(remove)	0.000000
5ac64bbe9a3f72822d55170d925e5b7f	Unclassified(remove)	0.000000
745abe9c24a03e3ed4ea2d945bf9e012	Unclassified(remove)	0.000000
fec535d9c19882d6d241205e80ad597d	Unclassified(remove)	0.000000
b27efb44be57a6db63ecad90e42605db	Unclassified(remove)	0.000000
e508895181a2749ff72bcee8f7eb5cd6	Unclassified(remove)	0.000000
e698836056d61a3ff60580fc052d8e26	Unclassified(remove)	0.000000
7a3b78f34de76fa0d69da4253cdf5c4b	Unclassified(remove)	0.000000
f5e3c3136cfffe04230899ce2deec90d	Unclassified(remove)	0.000000
3698d913bfcecf8a9101ebbc2ece343d	Unclassified(remove)	0.000000
910697041857952979219b40469b11b9	k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Chaoboridae;g__Chaoborus;s__Chaoborus punctipennis (phantom midges)(remove)	1.000000
44dc64b61d5f4fd957ff81cf98f272cb	Unclassified(remove)	0.000000
0117edca89075ffc705f8920ca84d279	Unclassified(remove)	0.000000
603387af84d80cfa83f60d673f4b87e3	Unclassified(remove)	0.000000
badf3f6d46a77f2669a58778532930e8	Unclassified(remove)	0.000000
b4f9622fec1f5e66a4bcc2b51bf22678	Unclassified(remove)	0.000000
ba4458e6fba906ee4027c2d86fc9c51b	Unclassified(remove)	0.000000
98791e96e980326a8bd879834b14e8dc	Unclassified(remove)	0.000000
8ba4c2ff3e71c578821e20e77047e583	Unclassified(remove)	0.000000
249bc5250c6cdc110f5be7a9772835f1	Unclassified(remove)	0.000000
bef1e23784d44965368e92b16ff81a79	Unclassified(remove)	0.000000
2b890a049619f5e23e62b87d2d730d2d	Unclassified(remove)	0.000000
5978df54ef809c38dba3849a1446c3ad	k__;p__;c__Phaeophyceae;o__Ectocarpales;f__Scytosiphonaceae;g__Planosiphon;s__Planosiphon filiformis (brown algae)(remove)	1.000000
f1d49d094bef77fdbe19f5fcfc023f23	Unclassified(remove)	0.000000
a6d81ab5f4df1e834f3e83e8cc6c45fe	Unclassified(remove)	0.000000
029935a0ac460dbf8a305a0578cc110c	Unclassified(remove)	0.000000
e2f06d328bb0374d62d1d4e0dc820c51	Unclassified(remove)	0.000000
6df355fb6d44ca65e5cdc71cc2712a9b	k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__(remove)	0.970000
44d159be7e677c0b3fdf1509cf4b0d6b	Unclassified(remove)	0.000000
6502d71e3076315f9632916916b4e2e7	k__;p__;c__Dinophyceae;o__Gymnodiniales;f__Kareniaceae;g__;s__(remove)	0.910000
2265bc0c160cea964b8b4c1e9c17aeb2	Unclassified(remove)	0.000000
162a5ae2ed47a5268358a0db6bb6551f	Unclassified(remove)	0.000000
eade03952aec4175c7aa3f1c446c62be	Unclassified(remove)	0.000000
3e90fb5a66d1c2e7c6d329a22704e4e9	Unclassified(remove)	0.000000
b0f8bc0179064aeceb795b61ef171d18	k__unclassified cellular organisms kingdom;p__unclassified cellular organisms phylum;c__Eustigmatophyceae;o__Eustigmatales;f__Monodopsidaceae;g__Nannochloropsis;s__Nannochloropsis limnetica (eustigmatophytes)(remove)	0.750000
95ad44b2399f253db02152d004ee3890	Unclassified(remove)	0.000000
4042060c7c1b7d47295719cd1bcb7b79	Unclassified(remove)	0.000000
c4921ff0823ac1b774f46462c8aa161e	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Thelebolaceae;g__Pseudogymnoascus;s__Pseudogymnoascus destructans (white nose syndrome fungus)(remove)	1.000000
e140cddb0fdc21453186d26cd8821131	k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__(remove)	1.000000
3220e7b944c5ba7e1c5efe699399e72c	Unclassified(remove)	0.000000
5cc3de78a77b8c1f375b16da76666f03	Unclassified(remove)	0.000000
8ff7e85cc1ac11e506813208c8812e97	Unclassified(remove)	0.000000
021caab9dbbf2ffdc234596cddaef354	Unclassified(remove)	0.000000
2d3bfbc67031ffeed2348e52d3abdb7d	Unclassified(remove)	0.000000
5cb82684c74114ce9b12bce7012b7f5b	Unclassified(remove)	0.000000
7a16fd157012995655df5589bd3103f4	Unclassified(remove)	0.000000
b815825be158314c36b87ce9c5b27270	Unclassified(remove)	0.000000
84297ad0aedf4d1e6736c88a6924972b	Unclassified(remove)	0.000000
18af97b822d43ad4e747da2edaa60832	Unclassified(remove)	0.000000
125180acfb7f21e20b29b6ac029c5676	Unclassified(remove)	0.000000
83c0c0dd5376a4d5879cd353101becb8	Unclassified(remove)	0.000000
57dc16eec6b55d41351ea79934ba6408	Unclassified(remove)	0.000000
a83dd35500adca46fc5cb361f28adc1b	Unclassified(remove)	0.000000
c4382355141f235c8b85b3f6cb7d6dce	Unclassified(remove)	0.000000
d1fbe0afa3a46afe5425722406ce2aeb	Unclassified(remove)	0.000000
9f1a8d41faa53eeca251005080fe70a1	Unclassified(remove)	0.000000
a3ca46daf59f348e2930a9bed4f99c3a	Unclassified(remove)	0.000000
5c08f50f8a078e0b9dbc1c294da3775b	Unclassified(remove)	0.000000
41ac3b2ffd74578c13181b383eb93618	Unclassified(remove)	0.000000
298cb41429bba7418a487e6ef754d8b1	Unclassified(remove)	0.000000
