d5872a900ef8dc739c317a8ea176ba07		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	undef_Eukaryota	kingdom	0.3	Ciliophora	phylum	0.19	Oligohymenophorea	class	0.19	Hymenostomatida	order	0.13	Tetrahymenidae	family	0.13	Tetrahymena	genus	0.13	Tetrahymena_sp._BOLD:AAO5065	species	0.07
142bdfb0929f6279c8ff1bdc189f068a		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.75	Arthropoda	phylum	0.56	Insecta	class	0.32	Hymenoptera	order	0.16	Apidae	family	0.02	Pasites	genus	0.01	Pasites_maculatus	species	0.01
9a9dd83acaf888378945a7109dc679f1		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.76	Arthropoda	phylum	0.53	Insecta	class	0.33	Hymenoptera	order	0.1	Megachilidae	family	0.03	Hoplitis	genus	0.01	Hoplitis_bisulca	species	0.01
1994baab2128248e85f06d2c3666b755		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.77	Arthropoda	phylum	0.56	Insecta	class	0.38	Hymenoptera	order	0.12	Megachilidae	family	0.03	Hoplitis	genus	0.01	Hoplitis_bisulca	species	0.01
dd7a6872d3fe42c43554bc9482b557b7		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.75	Arthropoda	phylum	0.49	Insecta	class	0.33	Hymenoptera	order	0.12	Apidae	family	0.03	Pasites	genus	0.02	Pasites_maculatus	species	0.02
4d10d1b14affd88a6d36e2319bcbadeb		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.79	Arthropoda	phylum	0.6	Insecta	class	0.43	Hymenoptera	order	0.14	Megachilidae	family	0.03	Osmia	genus	0.01	Osmia_kincaidii	species	0.01
4c2fc816f8260f3769b0dcf52972b128		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.77	Arthropoda	phylum	0.54	Insecta	class	0.41	Hymenoptera	order	0.13	Megachilidae	family	0.02	Hoplitis	genus	0.01	Hoplitis_bisulca	species	0.01
62747bcb121bf68fbc9b5f3d1531b626		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.7	Arthropoda	phylum	0.47	Insecta	class	0.34	Hymenoptera	order	0.16	Apidae	family	0.04	Pasites	genus	0.02	Pasites_maculatus	species	0.02
a6dd76e25ea5657d6ca250e52b59a8f2		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.7	Arthropoda	phylum	0.47	Insecta	class	0.32	Hymenoptera	order	0.13	Megachilidae	family	0.02	Hoplitis	genus	0.01	Hoplitis_bisulca	species	0.01
00c3c9e987134173d5b3a5c262ea54e0		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.68	Arthropoda	phylum	0.53	Arachnida	class	0.15	Trombidiformes	order	0.05	Syringophilidae	family	0.04	Charadriphilus	genus	0.04	Charadriphilus_gallinago	species	0.04
db25c92e21e1e3a9237b4769de33b3b1		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	undef_Eukaryota	kingdom	0.24	Oomycota	phylum	0.04	undef_Oomycota	class	0.04	Peronosporales	order	0.04	Peronosporaceae	family	0.04	Phytophthora	genus	0.02	Phytophthora_citricola_XI	species	0.0
b11c76b8df09e55664122f55d99c9d23		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.71	Arthropoda	phylum	0.54	Insecta	class	0.38	Hymenoptera	order	0.21	Megachilidae	family	0.02	Hoplitis	genus	0.01	Hoplitis_bisulca	species	0.01
