4a6324e9255b8fa7b5d08215c6ab3f82		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	0.84	Metazoa	kingdom	0.62	Cnidaria	phylum	0.24	Hydrozoa	class	0.22	Leptothecata	order	0.15	Halopterididae	family	0.15	Halopteris_hydrozoans	genus	0.15	Halopteris_alternata	species	0.15
490778020bd9174ac83ff3e32739eb1b		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	0.81	Metazoa	kingdom	0.62	Cnidaria	phylum	0.23	Hydrozoa	class	0.23	Leptothecata	order	0.15	Halopterididae	family	0.15	Halopteris_hydrozoans	genus	0.15	Halopteris_alternata	species	0.15
b98ae728183fabb5cb538fd931b2d5ed		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	undef_Eukaryota	kingdom	0.38	Rhodophyta	phylum	0.24	Florideophyceae	class	0.24	Corallinales	order	0.03	Corallinaceae	family	0.03	Mastophora_red_algae	genus	0.03	Mastophora_rosea	species	0.03
729ba7b87f78bb7ec6e2c65f63746cf3		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	undef_Eukaryota	kingdom	0.41	Rhodophyta	phylum	0.29	Florideophyceae	class	0.29	Corallinales	order	0.07	Corallinaceae	family	0.07	Mastophora_red_algae	genus	0.07	Mastophora_rosea	species	0.07
b007a8e6658af3d5a31b2f508e6501a4		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	undef_Eukaryota	kingdom	0.35	undef_undef_Eukaryota	phylum	0.06	Phaeophyceae	class	0.06	Ectocarpales	order	0.03	Chordariaceae	family	0.03	Myriogloea	genus	0.02	Myriogloea_simplex	species	0.02
adb38d486552b8dea138d0f46db032cf		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	0.93	Metazoa	kingdom	0.61	Mollusca	phylum	0.13	Gastropoda	class	0.1	Stylommatophora	order	0.1	Hygromiidae	family	0.03	Lindholmiola	genus	0.03	Lindholmiola_pirinensis	species	0.03
8535d77fba0b515b9301faa856710e90		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	undef_Eukaryota	kingdom	0.4	undef_undef_Eukaryota	phylum	0.26	Phaeophyceae	class	0.25	Ectocarpales	order	0.12	Chordariaceae	family	0.1	Cladosiphon	genus	0.09	Cladosiphon_takenoensis	species	0.09
d2279d19877edd26518f5f90d27a9c4b		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	0.96	undef_Eukaryota	kingdom	0.4	undef_undef_Eukaryota	phylum	0.3	Phaeophyceae	class	0.27	Fucales	order	0.15	Fucaceae	family	0.07	Silvetia	genus	0.06	Silvetia_compressa	species	0.06
08e80fab88d1fe092a979042bd7edca7		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	Metazoa	kingdom	0.75	Chordata	phylum	0.21	Aves	class	0.11	Columbiformes	order	0.06	Columbidae	family	0.06	Petrophassa	genus	0.06	Petrophassa_albipennis	species	0.06
583aa6805fb6fca45c1aa4fc16d5c252		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	undef_Eukaryota	kingdom	0.25	undef_undef_Eukaryota	phylum	0.17	Phaeophyceae	class	0.16	Ectocarpales	order	0.06	Chordariaceae	family	0.06	Tinocladia	genus	0.04	Tinocladia_sanrikuensis	species	0.04
51f7430f1a4782146b8a0b5d4ac5fdb5		cellularOrganisms	cellularOrganisms	1.0	Bacteria_bacteria	superkingdom	0.75	undef_Bacteria_bacteria	kingdom	0.75	Actinomycetota	phylum	0.3	Actinomycetes	class	0.3	Streptomycetales	order	0.28	Streptomycetaceae	family	0.28	Streptomyces	genus	0.28	Streptomyces_alkaliphilus	species	0.28
538df1ff09682dde03c97b7682be8822		cellularOrganisms	cellularOrganisms	1.0	Bacteria_bacteria	superkingdom	0.65	undef_Bacteria_bacteria	kingdom	0.65	Bacillota	phylum	0.34	Bacilli	class	0.34	Lactobacillales	order	0.34	Aerococcaceae	family	0.34	Aerococcus	genus	0.34	Aerococcus_urinae	species	0.34
ec564b6759b6f2763a2d37bfa81d8c9e		cellularOrganisms	cellularOrganisms	1.0	Bacteria_bacteria	superkingdom	0.66	undef_Bacteria_bacteria	kingdom	0.66	Bacillota	phylum	0.32	Bacilli	class	0.32	Lactobacillales	order	0.32	Aerococcaceae	family	0.32	Aerococcus	genus	0.32	Aerococcus_urinae	species	0.32
8e08ac824830274d22c560889c990357		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	1.0	undef_Eukaryota	kingdom	0.15	Rhodophyta	phylum	0.12	Florideophyceae	class	0.12	Gigartinales	order	0.04	Kallymeniaceae	family	0.01	Polycoelia	genus	0.01	Polycoelia_fastigiata	species	0.01
e493adac2cdc0b3dbd73ec9aaabe6c5a		cellularOrganisms	cellularOrganisms	1.0	Eukaryota	superkingdom	0.99	Metazoa	kingdom	0.94	Annelida	phylum	0.43	Clitellata	class	0.26	Tubificida	order	0.2	Naididae	family	0.2	Tubificoides	genus	0.07	Tubificoides_imajimai	species	0.07
